pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commit_comments,num_issue_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
2728116,essentials/Essentials,java,635,1388547431,,1388547602,2,,unknown,false,false,13,1,2,0,2,2,0,0,3,3,3,0,0,34,39773,46,0,0,41.711713976818444,0.37714027103814146,2.7154099514746184,393,TheMolkaPL,1,0.0,1,false,false
2727849,essentials/Essentials,java,634,1388534806,,1388542651,130,,unknown,false,false,13,1,0,1,1,1,0,0,3,3,3,0,0,34,39773,2078,0,0,41.711713976818444,0.37714027103814146,2.7154099514746184,393,TheMolkaPL,0,0,1,false,false
2726611,essentials/Essentials,java,633,1388507201,,1388511358,69,,unknown,false,false,13,2,0,0,0,0,0,0,1,1,0,0,1,34,39667,0,0,0,41.82317795648776,0.3781480827892203,2.7226661960823857,393,necrodoom,192,0.484375,2,false,false
2726588,essentials/Essentials,java,632,1388506773,,1388506974,3,,unknown,false,false,13,1,0,0,0,0,0,0,1,1,0,0,1,34,39667,0,0,0,41.82317795648776,0.3781480827892203,2.7226661960823857,393,necrodoom,191,0.4869109947643979,2,false,false
2721350,essentials/Essentials,java,631,1388412945,,1388474807,1031,,unknown,false,false,13,1,0,2,2,2,0,0,1,1,1,0,0,34,39677,2,0,0,41.81263704413136,0.378052776167553,2.721979988406382,393,stuntguy3000,1,0.0,5,false,false
2713519,essentials/Essentials,java,629,1388208514,,1388266921,973,,unknown,false,false,14,1,0,4,4,3,0,0,1,1,1,0,0,35,39674,2,0,0,41.81579875989313,0.37808136310934115,2.7221858143872564,393,SkyBirdSoar,1,0.0,0,false,false
2701824,essentials/Essentials,java,627,1388068829,,1388233338,2741,,unknown,false,false,14,2,0,1,1,1,0,57,1,58,0,30,28,35,39674,0,0,24,41.81579875989313,0.37808136310934115,2.7221858143872564,393,chrisgward,28,0.5357142857142857,8,false,true
2699053,essentials/Essentials,java,625,1387992206,,1387992227,0,,unknown,false,false,14,1,0,0,0,1,0,0,1,1,0,1,0,35,53647,0,0,0,21.11954070125077,0.1864037131619662,1.3980278487147464,393,necrodoom,189,0.49206349206349204,2,false,false
2699044,essentials/Essentials,java,624,1387991988,,1387992128,2,,unknown,false,false,14,1,3,0,3,2,0,0,1,1,0,1,0,35,53647,0,0,0,21.11954070125077,0.1864037131619662,1.3980278487147464,393,necrodoom,188,0.4946808510638298,2,false,false
2699005,essentials/Essentials,java,623,1387990846,,1387990959,1,,unknown,false,false,14,1,1,0,1,1,0,0,1,1,0,1,0,34,53647,0,0,0,21.11954070125077,0.1864037131619662,1.3980278487147464,393,necrodoom,187,0.49732620320855614,2,false,false
