pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
8242880,Tribler/dispersy,python,438,1435742548,1435743577,1435743577,17,17,commits_in_master,false,false,2,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,9010,80,0,10,10,371.5871254162042,45.172031076581575,62.819089900110995,36,whirm,LipuFei,LipuFei,94,0.9361702127659575,15,false,true,false,1.25,4,1,8,0,9,12,0,8,0,12,-1,false,false
8242846,Tribler/dispersy,python,437,1435742396,,1435742485,1,,unknown,false,false,2,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,9010,1,0,10,10,371.5871254162042,45.172031076581575,62.819089900110995,36,whirm,whirm,,93,0.946236559139785,15,false,true,false,1.25,4,2,8,0,8,10,0,8,0,1,-1,false,false
8242164,Tribler/dispersy,python,436,1435739395,1435751546,1435751546,202,202,commits_in_master,false,false,2,1,1,0,3,0,3,3,0,0,1,1,1,0,0,0,9010,1,0,10,10,371.5871254162042,45.172031076581575,62.819089900110995,36,LipuFei,whirm,whirm,39,0.8974358974358975,4,false,true,false,1.25,4,8,7,0,7,5,0,8,0,1,-1,false,false
8093401,Tribler/dispersy,python,434,1434907469,1434958067,1434958067,843,843,github,false,false,3,6,5,0,6,0,6,4,1,0,4,5,5,0,0,0,8994,287,83,5,3,366.02179230598176,45.030020013342224,62.15254614187236,35,NielsZeilemaker,whirm,whirm,83,0.9397590361445783,3,false,true,false,0.0,6,34,7,6,30,5,1,9,0,14,-1,false,false
8058504,Tribler/dispersy,python,432,1434642764,1434696041,1434696041,887,887,github,false,false,3,3,1,0,9,0,9,4,0,0,5,5,5,0,0,0,8994,15,99,12,12,362.4638647987547,44.918834778741385,61.04069379586391,35,NielsZeilemaker,whirm,whirm,82,0.9390243902439024,3,false,true,false,0.0,6,26,7,4,24,6,1,3,0,11,-1,false,false
8035229,Tribler/dispersy,python,430,1434541518,1434543538,1434543538,33,33,commits_in_master,false,false,3,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,8995,5,0,0,0,362.42356864924955,44.913841022790436,61.03390772651473,35,whirm,LipuFei,LipuFei,92,0.9456521739130435,15,false,true,false,0.0,6,18,7,0,3,6,0,6,0,14,-1,false,false
8020300,Tribler/dispersy,python,429,1434465320,1434527465,1434527465,1035,1035,commits_in_master,false,false,3,2,1,0,4,0,4,3,0,0,1,1,1,0,0,0,9015,264,0,2,2,361.61952301719356,44.81419855795895,60.89850249584026,35,NielsZeilemaker,whirm,whirm,81,0.9382716049382716,3,false,true,false,0.2,6,18,7,4,23,5,1,2,0,12,-1,false,false
7947404,Tribler/dispersy,python,427,1434028569,1434030384,1434030384,30,30,commits_in_master,false,false,3,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,9015,8,0,0,0,361.61952301719356,44.81419855795895,60.89850249584026,35,LipuFei,whirm,whirm,38,0.8947368421052632,4,false,true,false,0.0,6,3,7,5,8,6,0,9,0,13,-1,false,false
7609637,Tribler/dispersy,python,426,1432043498,1432046693,1432046693,53,53,commits_in_master,false,false,3,1,1,0,2,0,2,2,0,0,4,4,4,0,0,0,8990,45,0,14,14,362.6251390433816,44.938820912124584,61.067853170189096,35,LipuFei,whirm,whirm,37,0.8918918918918919,4,false,true,false,0.0,6,4,8,5,5,5,0,8,0,13,-1,false,false
7608765,Tribler/dispersy,python,425,1432040750,1432046721,1432046721,99,99,commits_in_master,false,false,3,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,8990,6,0,2,2,362.6251390433816,44.938820912124584,61.067853170189096,35,LipuFei,whirm,whirm,36,0.8888888888888888,4,false,true,false,0.25,6,3,7,5,4,4,0,7,0,14,-1,false,false
