pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
8142808,berkmancenter/chillingeffects,ruby,299,1435176091,1435335664,1435335664,2659,2659,commits_in_master,false,false,3,3,3,0,0,0,0,0,0,0,8,8,5,3,0,0,10276,21,5,0,0,794.5698715453484,41.455819384974696,127.3841961852861,12,Domenoth,ryanttb,ryanttb,1,1.0,4,false,false,false,0.0,5,48,7,0,0,1,0,0,0,-1,-1,false,false
8142591,berkmancenter/chillingeffects,ruby,298,1435175250,1435335127,1435335127,2664,2664,commits_in_master,false,false,3,12,12,0,0,0,0,0,27,2,13,42,3,9,28,0,10268,128,0,4,4,795.188936501753,41.48811842617842,127.48344370860929,12,Domenoth,ryanttb,ryanttb,0,0,4,false,false,false,0.0,5,21,7,0,0,0,0,0,0,-1,-1,false,false
7992548,berkmancenter/chillingeffects,ruby,296,1434328336,1435334151,1435334151,16763,16763,commits_in_master,false,false,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,10268,0,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,12,southpolesteve,ryanttb,ryanttb,0,0,24,false,false,false,0.0,5,15,7,0,0,0,0,1,0,-1,-1,false,false
7389234,berkmancenter/chillingeffects,ruby,295,1430737662,1435333986,1435333986,76605,76605,commits_in_master,false,false,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,10268,0,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,ryanttb,ryanttb,59,1.0,4,true,true,false,0.0,4,8,8,0,0,29,0,27,0,-1,-1,false,false
7389204,berkmancenter/chillingeffects,ruby,294,1430737498,1435333885,1435333885,76606,76606,commits_in_master,false,false,1,7,7,0,0,0,0,1,1,0,7,8,7,0,0,0,10268,62,4,0,0,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,ryanttb,ryanttb,58,1.0,4,true,true,false,0.0,4,52,8,0,0,28,0,27,0,-1,-1,false,false
7345251,berkmancenter/chillingeffects,ruby,293,1430401335,1430401338,1430401338,0,0,github,false,false,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,10268,0,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,apatel,apatel,57,1.0,4,false,true,false,0.0,4,3,3,0,0,25,0,26,0,-1,-1,false,false
7243736,berkmancenter/chillingeffects,ruby,292,1429810218,1432042567,1432042567,37205,37205,commits_in_master,false,false,1,15,15,0,0,0,0,0,27,2,1,30,1,0,27,0,10268,48,0,5,5,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,ryanttb,ryanttb,56,1.0,4,true,true,false,0.0,4,19,4,0,0,24,0,25,0,-1,-1,false,false
7243514,berkmancenter/chillingeffects,ruby,291,1429809378,1429809382,1429809382,0,0,commits_in_master,false,false,1,2,2,0,0,0,0,0,2,2,0,4,0,0,4,0,10268,0,0,2,2,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,apatel,apatel,55,1.0,4,false,true,false,1.0,4,2,2,0,0,22,0,24,0,-1,-1,false,false
7239420,berkmancenter/chillingeffects,ruby,290,1429794415,1429794418,1429794418,0,0,github,false,false,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,10268,0,0,2,2,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,apatel,apatel,54,1.0,4,false,true,false,2.0,4,2,2,0,0,19,0,21,0,-1,-1,false,false
7238987,berkmancenter/chillingeffects,ruby,289,1429792986,1429792992,1429792992,0,0,github,false,false,1,1,1,0,0,0,0,0,25,0,0,25,0,0,25,0,10268,0,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,apatel,apatel,53,1.0,4,false,true,false,0.0,4,2,2,0,0,16,0,18,0,-1,-1,false,false
6979052,berkmancenter/chillingeffects,ruby,288,1428341582,1428341598,1428341598,0,0,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,12,12,2,9,1,0,10268,24,0,9,9,795.188936501753,41.48811842617842,127.48344370860929,11,apatel,apatel,apatel,52,1.0,4,false,true,false,NaN,3,34,2,0,0,14,0,16,0,-1,-1,false,false
6935002,berkmancenter/chillingeffects,ruby,287,1427994387,1427994390,1427994390,0,0,github,false,false,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10293,2,0,5,5,793.549013892937,41.38735062663947,127.17380744195084,11,apatel,apatel,apatel,51,1.0,4,false,true,false,Infinity,3,12,2,0,0,11,0,13,0,-1,-1,false,false
6826268,berkmancenter/chillingeffects,ruby,286,1427313270,1427313284,1427313284,0,0,commits_in_master,false,false,0,4,4,0,0,0,0,0,1,0,7,8,7,0,0,0,10268,60,4,0,0,795.188936501753,41.48811842617842,127.48344370860929,10,apatel,apatel,apatel,50,1.0,4,false,true,false,NaN,3,2,2,0,0,9,0,11,0,-1,-1,false,false
6474219,berkmancenter/chillingeffects,ruby,285,1425169333,1435334266,1435334266,169475,169475,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,10268,0,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,10,frederichoule,ryanttb,ryanttb,0,0,0,false,false,false,NaN,3,11,4,0,0,0,0,1,0,-1,-1,false,false
6163539,berkmancenter/chillingeffects,ruby,284,1423175704,1423175711,1423175711,0,0,commits_in_master,false,false,0,8,8,0,0,0,0,0,0,0,1,1,1,0,0,0,10268,48,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,9,jdcc,jdcc,jdcc,7,1.0,4,true,true,false,NaN,3,3,1,0,0,1,0,1,0,-1,-1,false,false
6161696,berkmancenter/chillingeffects,ruby,283,1423167334,1423167337,1423167337,0,0,github,false,false,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10268,2,0,6,6,795.188936501753,41.48811842617842,127.48344370860929,9,apatel,apatel,apatel,49,1.0,4,false,true,false,Infinity,3,2,1,0,0,9,0,8,0,-1,-1,false,false
6160769,berkmancenter/chillingeffects,ruby,282,1423163362,1423163366,1423163366,0,0,github,false,false,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10268,1,0,4,4,795.188936501753,41.48811842617842,127.48344370860929,9,apatel,apatel,apatel,48,1.0,4,false,true,false,Infinity,3,4,1,0,0,6,0,6,0,-1,-1,false,false
6160426,berkmancenter/chillingeffects,ruby,281,1423161964,1423162144,1423162144,3,3,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10268,14,0,2,2,795.188936501753,41.48811842617842,127.48344370860929,9,jdcc,apatel,apatel,6,1.0,4,false,true,false,Infinity,3,17,1,0,0,0,0,1,0,-1,-1,false,false
6159951,berkmancenter/chillingeffects,ruby,280,1423160129,1423160137,1423160137,0,0,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10268,31,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,9,apatel,apatel,apatel,47,1.0,4,false,true,false,NaN,3,4,1,0,0,3,0,3,0,-1,-1,false,false
5217629,berkmancenter/chillingeffects,ruby,278,1415806463,1415806466,1415806466,0,0,github,false,false,4,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,10268,0,0,0,0,795.188936501753,41.48811842617842,127.48344370860929,7,apatel,apatel,apatel,46,1.0,4,false,true,false,0.0,5,6,0,0,0,87,0,66,0,-1,-1,false,false
5014625,berkmancenter/chillingeffects,ruby,277,1413918291,1413990675,1413990675,1206,1206,commits_in_master,false,false,6,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,10252,0,0,7,7,796.4299648849005,41.55286773312524,127.6824034334764,6,HollandoF,apatel,apatel,0,0,0,false,false,false,0.25925925925925924,6,10,1,0,0,0,0,2,0,-1,-1,false,false
5826253,berkmancenter/chillingeffects,ruby,276,1413390446,1413390452,1413390452,0,0,github,false,false,6,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,10252,0,0,9,7,796.4299648849005,41.55286773312524,127.6824034334764,6,apatel,apatel,apatel,45,1.0,4,false,true,false,0.25925925925925924,6,8,2,0,1,102,0,77,0,-1,-1,false,false
4954632,berkmancenter/chillingeffects,ruby,275,1413382826,1413382831,1413382831,0,0,github,false,false,6,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,10246,41,0,13,13,796.8963497950419,41.577200858871755,127.75717353113411,6,apatel,apatel,apatel,44,1.0,4,false,true,false,0.48148148148148145,6,5,2,0,1,99,1,76,0,-1,-1,false,false
4954318,berkmancenter/chillingeffects,ruby,274,1413380406,1413484541,1413484541,1735,1735,commits_in_master,false,false,6,4,2,0,0,0,0,0,1,0,7,8,5,2,0,0,10244,10,2,15,7,797.0519328387348,41.58531823506443,127.78211636079656,6,apatel,jdcc,jdcc,43,1.0,4,true,true,false,0.18518518518518517,6,10,1,0,1,99,1,75,0,-1,-1,false,false
5825833,berkmancenter/chillingeffects,ruby,273,1413379918,1413379926,1413379926,0,0,github,false,false,6,1,1,0,0,0,0,0,1,0,6,7,5,2,0,0,10244,10,2,10,6,797.0519328387348,41.58531823506443,127.78211636079656,6,apatel,apatel,apatel,42,1.0,4,false,true,false,0.1111111111111111,6,10,1,0,1,96,1,74,0,-1,-1,false,false
4883282,berkmancenter/chillingeffects,ruby,272,1412632991,1413990715,1413990715,22628,22628,commits_in_master,false,false,6,4,2,1,0,0,1,1,0,0,2,2,2,0,0,0,10244,45,0,11,11,797.0519328387348,41.58531823506443,127.78211636079656,6,apatel,apatel,apatel,41,1.0,4,true,true,false,0.4074074074074074,6,3,0,0,1,121,1,91,0,30,-1,false,false
4883267,berkmancenter/chillingeffects,ruby,271,1412632866,1412632889,1412632889,0,0,commits_in_master,false,false,6,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,10244,4,0,11,11,797.0519328387348,41.58531823506443,127.78211636079656,6,apatel,apatel,apatel,40,1.0,4,false,true,false,0.4074074074074074,6,3,0,0,1,119,1,90,0,-1,-1,false,false
4839049,berkmancenter/chillingeffects,ruby,270,1412187641,1412187647,1412187647,0,0,github,false,false,6,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10238,0,5,1,1,797.4213713615941,41.609689392459465,127.85700332096111,5,apatel,apatel,apatel,39,1.0,4,false,true,false,0.038461538461538464,6,3,1,0,1,114,1,88,0,-1,-1,false,false
4838260,berkmancenter/chillingeffects,ruby,269,1412182721,1412189593,1412189593,114,114,github,false,false,6,4,2,0,0,0,0,0,1,0,3,4,2,2,0,0,10238,2,5,8,5,797.4213713615941,41.609689392459465,127.85700332096111,5,apatel,apatel,apatel,38,1.0,4,true,true,false,0.08,6,3,1,0,1,113,1,86,0,-1,-1,false,false
4838194,berkmancenter/chillingeffects,ruby,268,1412182306,1412182674,1412182674,6,6,github,false,false,6,1,1,0,0,0,0,0,1,0,2,3,1,2,0,0,10238,2,0,7,5,797.4213713615941,41.609689392459465,127.85700332096111,5,apatel,apatel,apatel,37,1.0,4,false,true,false,0.08,6,30,1,0,1,110,1,85,0,-1,-1,false,false
4836414,berkmancenter/chillingeffects,ruby,267,1412171576,1412184089,1412184089,208,208,github,false,false,6,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10238,7,0,4,4,797.4213713615941,41.609689392459465,127.85700332096111,5,jdcc,jdcc,jdcc,5,1.0,4,true,true,false,0.16,6,2,1,0,0,15,0,22,0,-1,-1,false,false
4828936,berkmancenter/chillingeffects,ruby,266,1412104107,1412104344,1412104344,3,3,github,false,false,6,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10234,4,0,13,13,797.7330467070549,41.62595270666406,127.90697674418605,5,jdcc,jdcc,jdcc,4,1.0,4,true,true,false,0.5416666666666666,6,2,0,0,0,12,0,20,0,-1,-1,false,false
4785429,berkmancenter/chillingeffects,ruby,265,1411665119,1411667111,1411667111,33,33,github,false,false,6,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,10228,0,0,4,4,798.2987876417676,41.650371529135704,127.98201016816583,5,apatel,apatel,apatel,36,1.0,4,false,true,false,0.2222222222222222,6,2,1,0,1,105,1,86,0,-1,-1,false,false
4776529,berkmancenter/chillingeffects,ruby,263,1411587508,1411650463,1411650463,1049,1049,github,false,false,5,3,1,0,0,0,0,0,0,0,2,2,2,0,0,0,10190,10,0,12,12,788.3218842001962,41.020608439646715,126.20215897939156,5,jdcc,jdcc,jdcc,3,1.0,4,true,true,false,1.0,5,2,4,0,0,3,0,10,0,-1,-1,false,false
4775174,berkmancenter/chillingeffects,ruby,262,1411579537,1411579547,1411579547,0,0,github,false,false,5,3,3,0,0,0,0,0,0,0,2,2,2,0,0,0,10196,11,0,10,10,787.8579835229502,40.99646920360926,126.12789329148686,5,apatel,apatel,apatel,34,1.0,4,false,true,false,0.8333333333333334,5,8,3,0,1,101,1,77,0,-1,-1,false,false
4772727,berkmancenter/chillingeffects,ruby,261,1411564506,1411646412,1411646412,1365,1365,github,false,false,5,1,1,0,0,0,0,0,0,0,4,4,4,0,0,0,10187,32,0,7,7,788.5540394620594,41.03268872091881,126.23932462942966,5,jdcc,jdcc,jdcc,2,1.0,4,true,true,false,0.0,5,6,4,0,0,2,0,8,0,-1,-1,false,false
4765739,berkmancenter/chillingeffects,ruby,260,1411499204,1411645351,1411645351,2435,2435,github,false,false,5,2,2,0,0,0,0,0,0,0,3,3,3,0,0,0,10187,53,0,7,7,788.5540394620594,41.03268872091881,126.23932462942966,5,jdcc,jdcc,jdcc,1,1.0,4,true,true,false,0.0,5,4,4,0,0,1,0,6,0,-1,-1,false,false
4764514,berkmancenter/chillingeffects,ruby,259,1411490732,1411490737,1411490737,0,0,github,false,false,5,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10196,4,0,4,4,787.8579835229502,40.99646920360926,126.12789329148686,5,apatel,apatel,apatel,33,1.0,4,false,true,false,0.3333333333333333,5,6,1,0,1,98,1,73,0,-1,-1,false,false
4761993,berkmancenter/chillingeffects,ruby,258,1411475883,1411651768,1411651768,2931,2931,github,false,false,5,8,3,0,0,0,0,0,3,0,23,26,21,3,0,0,10187,153,259,23,8,788.5540394620594,41.03268872091881,126.23932462942966,5,jdcc,jdcc,jdcc,0,0,4,true,true,false,0.0,5,3,1,0,0,0,0,3,0,-1,-1,false,false
4754962,berkmancenter/chillingeffects,ruby,257,1411412826,1411412829,1411412829,0,0,github,false,false,5,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10196,4,0,2,2,787.8579835229502,40.99646920360926,126.12789329148686,5,apatel,apatel,apatel,32,1.0,4,false,true,false,0.16666666666666666,5,5,0,0,1,95,1,71,0,-1,-1,false,false
