pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
814893,Terasology,423,1358607018,1358646931,1358646931,665,665,5,1,0,2,70,65633,3298,1070,4,46.42481678423963,432,skaldarnar,5,1.0,2
814894,Terasology,422,1358502624,,1358662283,2660,,5,1,4,11,72,65633,1162,0,0,46.42481678423963,432,small-jeeper,13,0.7692307692307693,3
814895,Terasology,417,1358271329,1358314746,1358314746,723,723,5,13,2,99,76,59472,7072,0,377,51.23419424266882,432,mbrotz,4,0.25,0
814896,Terasology,416,1358203736,1358311697,1358311697,1799,1799,5,3,7,70,74,59472,2892,0,12,51.23419424266882,432,small-jeeper,12,0.75,3
814903,Terasology,415,1358188981,1358383334,1358383334,3239,3239,5,0,0,0,75,59472,0,0,0,51.23419424266882,432,esapetri,4,0.0,0
814904,Terasology,414,1358130173,,1358167516,622,,5,0,0,0,76,59472,0,0,0,51.23419424266882,432,esapetri,3,0.0,0
814899,Terasology,413,1358119400,1358315087,1358315087,3261,3261,5,3,4,6,76,59472,91,0,9,51.23419424266882,432,ddr2,0,0,0
814900,Terasology,411,1358027262,1358043016,1358043016,262,262,5,5,2,21,77,58813,2786,515,4,46.65635148691616,432,skaldarnar,4,1.0,2
814905,Terasology,409,1357996766,,1358271449,4578,,5,29,6,216,77,58813,14068,0,0,46.65635148691616,432,mbrotz,3,0.3333333333333333,0
814902,Terasology,400,1357224080,1357263779,1357263779,661,661,5,6,0,34,75,58366,757,0,96,47.01367234348765,432,mbrotz,2,0.0,0
760861,Terasology,392,1355976426,,1356057600,1352,,5,1,2,28,77,56353,813,0,0,48.693059819353,429,esapetri,2,0.0,0
752301,Terasology,389,1355514702,1355529307,1355529307,243,243,4,4,0,56,72,56068,4,0,2,48.94057216237426,428,AWFeldick,0,0,0
750715,Terasology,387,1355475745,,1355527293,859,,4,2,1,7,71,56068,455,0,0,48.94057216237426,428,nymtraveel,0,0,2
747085,Terasology,386,1355379872,1355455951,1355455951,1267,1267,3,1,0,1,71,56049,73,0,2,48.95716248282753,428,skaldarnar,3,1.0,1
743230,Terasology,384,1355231579,1355285204,1355285204,893,893,3,1,3,1,69,55479,25,0,1,49.460156095099045,426,skaldarnar,2,1.0,1
768944,Terasology,383,1355157213,1355203826,1355203827,776,776,3,1,2,1,69,55459,60,0,0,49.47799275140194,426,skaldarnar,1,1.0,1
632943,Terasology,381,1355055694,,1355086813,518,,3,4,3,4,57,55459,22,0,0,49.47799275140194,424,mbrotz,0,0,0
632944,Terasology,379,1354576257,,1355291456,11919,,3,19,2,125,63,54884,4241,0,1,49.540849792289194,420,esapetri,0,0,0
632946,Terasology,375,1351186521,1351200155,1351200155,227,227,6,1,1,1,97,56219,0,0,1,44.18435048649033,415,mcourteaux,0,0,1
632947,Terasology,374,1350929124,1350929699,1350929699,9,9,6,1,2,11,93,56217,0,0,0,44.18592240781258,415,mkalb,15,0.9333333333333333,0
632948,Terasology,373,1350613388,1350613396,1350613396,0,0,6,5,0,93,87,55996,1139,0,165,44.36031145081792,415,immortius,7,1.0,10
632949,Terasology,372,1350152160,1350152231,1350152231,1,1,8,2,0,89,84,55971,1312,2,121,44.380125422093585,414,immortius,6,1.0,10
632950,Terasology,371,1350091551,1350091558,1350091558,0,0,8,1,0,5,84,55972,17,31,21,44.129207460873296,414,immortius,5,1.0,10
632951,Terasology,370,1350083672,1350089311,1350089311,93,93,8,15,0,732,84,59065,6166,0,163,41.81833573182087,414,immortius,4,1.0,10
632952,Terasology,368,1349975218,,1350022633,790,,8,1,4,6,80,59065,1072,0,0,41.81833573182087,413,mkalb,14,1.0,0
632953,Terasology,367,1349974517,1350082153,1350082153,1793,1793,8,1,1,3,80,59065,8,0,4,41.81833573182087,413,mkalb,13,1.0,0
632954,Terasology,366,1349602592,1349749190,1349749190,2443,2443,8,1,5,1,78,59065,25,0,6,41.81833573182087,411,mkalb,12,1.0,0
437371,Terasology,364,1348601970,1348627431,1348627431,424,424,9,15,1,52,81,58381,2304,234,0,40.86946095476268,405,skaldarnar,0,0,0
431670,Terasology,363,1348411499,1348438336,1348438336,447,447,9,2,1,29,81,58240,1164,0,144,40.96840659340659,403,miniME89,17,1.0,0
632955,Terasology,362,1348203505,1348203556,1348203556,0,0,9,8,0,211,81,56818,14675,77,634,41.20173184554191,403,immortius,3,1.0,10
427179,Terasology,361,1348173128,1348173208,1348173208,1,1,9,1,0,2,82,56222,1,0,6,41.63850450001778,403,small-jeeper,11,0.7272727272727273,3
424797,Terasology,360,1348073913,1348190606,1348190606,1944,1944,9,7,6,56,83,56222,2495,0,280,41.63850450001778,403,miniME89,16,1.0,0
423887,Terasology,359,1348046557,1348141729,1348141730,1586,1586,9,2,11,21,82,55908,821,0,75,41.87236173713959,403,small-jeeper,10,0.7,3
