pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
975032,autopsy,139,1360004304,1360076287,1360076287,1199,1199,8,23,0,55,0,55688,2320,0,308,12.570033041229708,37,tmciver-basis,12,1.0,0,false,true
793916,autopsy,132,1357854226,1358260776,1358260778,6775,6775,8,6,0,30,0,54638,509,0,164,12.811596324902082,70,tmciver-basis,11,1.0,0,false,true
789615,autopsy,131,1357766390,1357835454,1357835454,1151,1151,8,5,0,69,0,54548,2127,0,292,12.832734472391287,68,tmciver-basis,10,1.0,0,false,true
788149,autopsy,130,1357744122,,1359034862,21512,,8,9,0,201,0,54394,7653,0,448,12.869066441151599,33,0xNF,11,0.9090909090909091,2,false,true
840383,autopsy,128,1357308954,1357309036,1357309036,1,1,6,2,0,7,0,53770,103,0,69,13.01841175376604,32,tmciver-basis,9,1.0,0,false,true
840376,autopsy,126,1357262252,1357307444,1357307444,753,753,6,4,0,15,0,53694,158,0,105,13.036838380452192,32,tmciver-basis,8,1.0,0,false,true
778459,autopsy,125,1357163338,1357224990,1357224990,1027,1027,6,7,1,47,0,53555,694,0,148,13.070675007002148,32,tmciver-basis,7,1.0,0,false,true
769490,autopsy,124,1356725037,1357667477,1357667477,15707,15707,6,2,0,15,0,53503,1041,0,24,13.083378502140068,64,Devin148,25,0.92,0,false,true
768299,autopsy,123,1356701229,1356702720,1356702720,24,24,6,1,0,3,0,53490,27,0,13,13.086558235184146,32,Devin148,24,0.9166666666666666,0,false,true
765514,autopsy,122,1356624687,1356626711,1356626712,33,33,7,3,0,5,0,53408,129,0,17,13.10665068903535,32,tmciver-basis,6,1.0,0,false,true
762526,autopsy,121,1356114245,1356529850,1356529851,6926,6926,9,11,0,262,0,53596,18478,0,1242,13.060676169863422,32,Devin148,23,0.9130434782608695,0,false,true
761380,autopsy,120,1356098089,1356106631,1356106631,142,142,9,1,0,1,0,53586,16,0,19,13.063113499794722,62,0xNF,10,0.9,4,false,true
840382,autopsy,119,1356023909,1356028075,1356028075,69,69,9,4,0,11,0,53684,538,0,92,13.039266820654198,31,tmciver-basis,5,1.0,0,false,true
730953,autopsy,117,1355174426,1355750477,1355750478,9600,9600,9,5,0,10,0,53617,172,0,41,13.055560736333625,62,tmciver-basis,4,1.0,0,false,true
