pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
815087,capybara-email,16,1357384014,1357407657,1357407657,394,394,1,1,1,2,11,152,10,28,2,993.421052631579,103,doitian,0,0,31
486555,capybara-email,12,1353002093,1353007690,1353007690,93,93,1,1,1,1,60,142,2,0,2,1063.3802816901407,98,ngauthier,1,1.0,123
558552,capybara-email,11,1352223213,1352231074,1352231074,131,131,1,2,3,3,20,140,8,0,2,1078.5714285714284,98,ngauthier,0,0,123
345189,capybara-email,10,1346352908,,1349802278,57489,,1,1,2,1,0,146,19,0,0,1041.0958904109589,96,woahdae,0,0,9
104358,capybara-email,9,1335468035,1338248652,1338248652,46343,46343,2,1,0,1,60,146,2,0,1,986.3013698630136,88,twalpole,0,0,3
74343,capybara-email,8,1333128746,1333129040,1333129040,4,4,2,2,0,2,11,146,38,0,11,986.3013698630136,87,hashrocketeer,1,1.0,0
74267,capybara-email,7,1333125021,1333125861,1333125861,14,14,2,1,2,1,11,146,0,0,8,986.3013698630136,87,hashrocketeer,0,0,0
558553,capybara-email,5,1331002011,,1331057209,919,,2,1,11,3,13,139,9,0,0,992.8057553956835,78,DCarper,2,1.0,6
558554,capybara-email,4,1330887608,1330887836,1330887836,3,3,2,1,0,1,20,111,0,0,1,1144.1441441441443,73,DCarper,1,1.0,6
558555,capybara-email,3,1330884871,1330887827,1330887827,49,49,2,2,3,5,20,111,2,46,11,1144.1441441441443,73,DCarper,0,0,6
558558,capybara-email,2,1330866010,1330879188,1330879189,219,219,1,0,0,0,16,80,0,0,0,975.0,63,jeremyw,0,0,34
