pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
952816,meskyanichi/backup,403,1359869942,,1360444649,9578,,7,2,1,6,8,4837,87,29,0,2373.785404176142,4178,benmccann,1,0.0,6,false,false
840467,meskyanichi/backup,393,1358269898,,1358320236,838,,5,1,1,2,21,4837,12,16,0,2373.785404176142,4174,jlambert121,3,0.0,0,false,false
840468,meskyanichi/backup,392,1358259558,,1358320148,1009,,5,3,3,2,23,4837,30,22,0,2373.785404176142,2087,jlambert121,2,0.0,0,false,false
786012,meskyanichi/backup,391,1357702390,,1358320119,10295,,4,1,0,1,25,4837,2,0,0,2373.785404176142,2087,jlambert121,1,0.0,0,false,false
623932,meskyanichi/backup,386,1354448803,,1361262042,113553,,5,2,4,1,21,4837,4,0,0,2373.785404176142,4098,kavu,0,0,78,false,false
460107,meskyanichi/backup,381,1352654990,1353148157,1353148157,8219,8219,4,4,13,8,50,4083,271,401,0,2678.9125642909626,2032,SteveNewson,0,0,2,false,false
659407,meskyanichi/backup,378,1352208222,,1352208315,1,,4,1,0,1,40,4083,2,0,0,2678.9125642909626,2031,NielsKSchjoedt,0,0,0,false,false
659403,meskyanichi/backup,376,1352204150,,1358320090,101932,,4,1,0,1,40,4083,2,0,0,2678.9125642909626,2031,mickey,0,0,23,false,false
493795,meskyanichi/backup,372,1352067578,1353147928,1353147929,18005,18005,4,1,0,1,40,4083,2,0,0,2678.9125642909626,4062,sferik,0,0,1094,false,false
659406,meskyanichi/backup,369,1351621168,,1358320063,111648,,3,1,2,1,52,4083,6,0,0,2678.9125642909626,2030,joeyimbasciano,0,0,1,false,false
439506,meskyanichi/backup,362,1348674021,,1359607875,182170,,3,2,4,3,42,4083,19,26,0,2678.9125642909626,5985,antonlindstrom,0,0,12,false,false
416466,meskyanichi/backup,360,1347636774,,1357799538,169319,,2,2,8,1,47,4083,4,0,0,2678.9125642909626,3944,jlambert121,0,0,0,false,false
350918,meskyanichi/backup,357,1346683368,,1346740125,945,,2,1,3,2,57,4083,6,4,0,2678.9125642909626,3934,bugant,0,0,8,false,false
310242,meskyanichi/backup,355,1345945532,1351895314,1351895314,99103,99103,2,2,4,2,53,4796,4,2,0,2372.810675562969,3908,burns,7,1.0,6,false,true
6399,meskyanichi/backup,346,1344028586,1344256266,1344256269,3794,3794,2,8,1,33,63,4083,1833,1584,7,2678.9125642909626,1920,burns,6,1.0,3,false,true
185725,meskyanichi/backup,339,1341254781,1341254909,1341254909,2,2,3,5,0,2,78,4089,2,0,0,2673.514306676449,1857,jdutil,1,0.0,8,false,false
173723,meskyanichi/backup,335,1340614919,,1358310598,294867,,3,1,2,1,71,4089,4,0,0,2669.112252384446,1846,pyrat,1,1.0,8,false,false
172881,meskyanichi/backup,334,1340553110,,1361266161,345157,,3,2,10,3,71,4089,4,0,0,2669.112252384446,1845,garrensmith,0,0,49,false,false
154846,meskyanichi/backup,327,1339418793,1343077724,1343077724,60982,60982,3,1,0,2,45,4089,2,10,0,2673.514306676449,1833,burns,5,1.0,3,false,true
149963,meskyanichi/backup,323,1339021459,1339078835,1339078835,956,956,3,1,1,2,39,4089,4,13,3,2669.112252384446,1826,burns,4,1.0,3,false,true
