pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
7103230,skwp/dotfiles,ruby,611,1429037483,,1429037733,4,,unknown,false,false,0,1,1,0,2,0,2,1,0,0,1,1,0,0,1,0,1611,0,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,3347,stevenBarragan,stevenBarragan,,4,0.5,12,false,false,false,NaN,0,19,10,0,1,0,0,0,0,4,-1,false,false
6501952,skwp/dotfiles,ruby,607,1425362801,,1425362810,0,,unknown,false,false,0,3,3,0,0,0,0,0,1,0,2,3,1,0,2,0,1611,8,0,2,2,693.3581626319057,59.5903165735568,304.7796399751707,3228,okdtsk,okdtsk,,0,0,14,false,false,false,NaN,1,2,8,0,0,0,0,0,0,-1,-1,false,false
5900490,skwp/dotfiles,ruby,596,1421411972,,1421836110,7068,,unknown,false,false,0,3,3,0,1,0,1,1,3,0,7,10,6,0,4,0,1611,224,0,13,4,693.3581626319057,59.5903165735568,304.7796399751707,3092,rocknrollMarc,rocknrollMarc,,0,0,4,false,false,false,Infinity,1,3,5,0,0,0,0,1,0,0,-1,false,false
5778771,skwp/dotfiles,ruby,593,1420741237,1420745486,1420745486,70,70,commits_in_master,false,false,0,1,1,0,1,0,1,1,0,1,1,2,2,0,0,0,1611,14,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,3061,dsimmons,skwp,skwp,3,0.6666666666666666,11,false,false,false,NaN,1,354,4,0,4,2,0,3,0,70,-1,false,false
5735401,skwp/dotfiles,ruby,587,1420456869,1420457071,1420457071,3,3,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1611,0,0,7,7,693.3581626319057,59.5903165735568,304.7796399751707,3049,mlazarov,skwp,skwp,0,0,10,false,false,false,Infinity,1,36,2,0,0,0,0,1,0,-1,-1,false,false
5729739,skwp/dotfiles,ruby,585,1420397493,1420397501,1420397501,0,0,commits_in_master,false,false,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1611,0,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,3041,skwp,skwp,skwp,0,0,197,true,true,false,NaN,1,7,8,0,15,20,0,26,1,-1,-1,false,false
5700208,skwp/dotfiles,ruby,584,1420007781,1420397527,1420397527,6495,6495,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1611,12,0,1,1,693.3581626319057,59.5903165735568,304.7796399751707,3030,timstott,skwp,skwp,2,1.0,5,false,false,false,Infinity,1,36,7,0,1,2,0,3,0,-1,-1,false,false
5671092,skwp/dotfiles,ruby,582,1419667021,1419694798,1419694798,462,462,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1611,3,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,3019,timstott,skwp,skwp,1,1.0,5,false,false,false,NaN,1,27,6,0,0,1,0,2,0,-1,-1,false,false
5643427,skwp/dotfiles,ruby,581,1419297309,1420397585,1420397585,18337,18337,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1611,0,0,1,1,693.3581626319057,59.5903165735568,304.7796399751707,3008,gerrywastaken,skwp,skwp,0,0,5,false,false,false,Infinity,1,62,6,0,0,0,0,1,0,-1,-1,false,false
5595814,skwp/dotfiles,ruby,579,1418849683,,1420397904,25803,,unknown,false,false,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1611,0,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,2990,nikolai-b,skwp,,4,0.75,4,false,false,false,NaN,2,21,5,0,2,2,0,2,0,-1,-1,false,false
5595779,skwp/dotfiles,ruby,578,1418848738,,1420398393,25827,,unknown,false,false,0,1,1,0,0,0,0,0,0,0,10,10,2,0,8,0,1611,20,0,3,3,693.3581626319057,59.5903165735568,304.7796399751707,2990,nikolai-b,skwp,,3,1.0,4,false,false,false,NaN,2,10,4,0,2,1,0,2,0,-1,-1,false,false
5594604,skwp/dotfiles,ruby,577,1418843768,1420397812,1420397812,25900,25900,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1611,2,0,5,5,693.3581626319057,59.5903165735568,304.7796399751707,2990,nikolai-b,skwp,skwp,2,1.0,4,false,false,false,Infinity,2,12,5,0,2,0,0,2,0,-1,-1,false,false
5418247,skwp/dotfiles,ruby,575,1417422099,1417434002,1417434002,198,198,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1611,0,0,9,9,693.3581626319057,59.5903165735568,304.7796399751707,2946,jby,skwp,skwp,6,0.6666666666666666,0,false,false,false,Infinity,2,21,2,1,3,1,0,2,0,-1,-1,false,false
5377021,skwp/dotfiles,ruby,573,1416975199,1420399063,1420399063,57064,57064,merged_in_comments,false,false,0,2,2,0,2,0,2,2,0,1,2,3,1,0,2,0,1611,1,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,2925,stevenBarragan,skwp,skwp,3,0.3333333333333333,12,false,false,false,NaN,2,18,2,0,4,2,0,2,0,25618,-1,false,false
5327146,skwp/dotfiles,ruby,571,1416517667,1416588396,1416588396,1178,1178,commits_in_master,false,false,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1611,0,0,3,3,693.3581626319057,59.5903165735568,304.7796399751707,2907,lfilho,skwp,skwp,22,0.8181818181818182,22,false,false,false,Infinity,3,21,4,0,1,2,0,3,0,-1,-1,false,false
5327100,skwp/dotfiles,ruby,570,1416517279,1416588413,1416588413,1185,1185,commits_in_master,false,false,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1611,4,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,2907,lfilho,skwp,skwp,21,0.8095238095238095,22,false,false,false,NaN,3,63,3,0,1,1,0,2,0,-1,-1,false,false
5311014,skwp/dotfiles,ruby,569,1416415341,1416415366,1416415366,0,0,commits_in_master,false,false,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1611,3,0,6,6,693.3581626319057,59.5903165735568,304.7796399751707,2900,adamenger,skwp,skwp,0,0,13,false,false,false,6.0,4,8,5,0,0,0,0,1,0,-1,-1,false,false
5208291,skwp/dotfiles,ruby,565,1415747569,1416415374,1416415374,11130,11130,commits_in_master,false,true,1,1,1,0,0,0,0,2,0,0,1,1,0,0,1,0,1611,0,0,8,8,693.3581626319057,59.5903165735568,304.7796399751707,2874,ianks,skwp,skwp,9,0.7777777777777778,23,false,true,false,8.0,4,24,4,1,16,12,0,9,0,-1,-1,false,false
5206684,skwp/dotfiles,ruby,564,1415739863,1416415385,1416415385,11258,11258,commits_in_master,false,false,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1611,0,0,0,0,693.3581626319057,59.5903165735568,304.7796399751707,2874,timstott,skwp,skwp,0,0,5,false,false,false,0.0,4,21,3,0,0,0,0,1,0,-1,-1,false,false
5199708,skwp/dotfiles,ruby,562,1415710543,1416588425,1416588425,14631,14631,commits_in_master,false,false,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1611,35,0,1,1,693.3581626319057,59.5903165735568,304.7796399751707,2873,jby,skwp,skwp,5,0.6,0,false,false,false,1.0,4,36,2,1,3,0,0,1,0,3571,-1,false,false
5090412,skwp/dotfiles,ruby,557,1414562677,,1416588440,33762,,unknown,false,false,1,2,1,0,2,0,2,1,0,0,3,3,0,0,3,0,1611,0,0,1,1,693.3581626319057,59.5903165735568,304.7796399751707,2849,stevenBarragan,skwp,,2,0.5,12,false,false,false,0.0,4,43,3,1,9,1,0,1,0,19299,-1,false,false
5090260,skwp/dotfiles,ruby,556,1414560871,1414606529,1414606529,760,760,commits_in_master,false,false,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1611,0,0,1,1,693.3581626319057,59.5903165735568,304.7796399751707,2849,stevenBarragan,skwp,skwp,1,0.0,12,false,false,false,1.0,4,26,3,1,9,0,0,1,0,-1,-1,false,false
5059844,skwp/dotfiles,ruby,554,1414308675,,1414308692,0,,unknown,false,false,1,1,1,0,0,0,0,0,1,0,20,21,2,0,19,0,1611,2,0,10,8,693.3581626319057,59.5903165735568,304.7796399751707,2840,demon012,demon012,,0,0,2,false,false,false,0.0,4,2,2,0,0,0,0,0,0,-1,-1,false,false
5053261,skwp/dotfiles,ruby,552,1414204998,,1415687346,24645,,unknown,false,false,1,2,1,0,0,0,0,0,0,0,3,3,1,0,2,0,1611,3,0,11,9,693.3581626319057,59.5903165735568,304.7796399751707,2837,ianks,ianks,,8,0.875,22,false,true,false,2.0,4,35,3,1,17,10,0,8,0,-1,-1,false,false
