pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
8057624,kennethreitz/python-guide,python,542,1434639639,1434649217,1434649217,159,159,github,false,false,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,116,0,0,0,0,0.0,0.0,0.0,6144,spollard,sigmavirus24,sigmavirus24,0,0,0,false,false,false,NaN,1,25,9,0,0,0,0,1,0,159,-1,false,false
7683919,kennethreitz/python-guide,python,541,1432476884,1432477682,1432477682,13,13,commits_in_master,false,false,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,116,0,0,2,2,0.0,0.0,0.0,6028,elatomo,sigmavirus24,sigmavirus24,0,0,0,false,false,false,Infinity,1,6,10,0,0,0,0,1,0,13,-1,false,false
7589979,kennethreitz/python-guide,python,540,1431951186,1433182583,1433182583,20523,20523,commits_in_master,false,false,0,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,116,0,0,2,2,0.0,0.0,0.0,5994,vipul-sharma20,sigmavirus24,sigmavirus24,0,0,12,false,false,false,Infinity,1,13,9,1,0,0,0,1,0,-1,-1,false,false
7564940,kennethreitz/python-guide,python,539,1431731950,1431797075,1431797075,1085,1085,commits_in_master,false,false,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,116,0,0,4,4,0.0,0.0,0.0,5981,tedmiston,sigmavirus24,sigmavirus24,0,0,6,false,false,false,Infinity,1,21,9,0,0,0,0,1,0,-1,-1,false,false
7526202,kennethreitz/python-guide,python,538,1431529975,1431539525,1431539525,159,159,commits_in_master,false,false,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,116,0,0,0,0,0.0,0.0,0.0,5971,Vienno,sigmavirus24,sigmavirus24,0,0,2,false,false,false,NaN,1,15,9,0,0,0,0,1,0,-1,-1,false,false
7515789,kennethreitz/python-guide,python,537,1431473675,,1431515450,696,,unknown,false,false,0,1,1,0,6,0,6,3,0,0,1,1,0,0,0,0,116,0,0,2,2,0.0,0.0,0.0,5969,nikolas,nikolas,,0,0,26,false,false,false,Infinity,1,7,9,0,0,0,0,0,0,41,-1,false,false
7384047,kennethreitz/python-guide,python,536,1430698391,1430699967,1430699967,26,26,commits_in_master,false,false,0,1,1,0,2,0,2,1,0,0,1,1,0,0,0,0,116,0,0,3,3,0.0,0.0,0.0,5906,tylerdave,sigmavirus24,sigmavirus24,0,0,5,false,false,false,Infinity,1,4,9,0,0,0,0,1,0,26,-1,false,false
7379324,kennethreitz/python-guide,python,535,1430659644,1430668318,1430668318,144,144,commits_in_master,false,false,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,116,0,0,4,4,0.0,0.0,0.0,5905,knikolla,sigmavirus24,sigmavirus24,0,0,1,false,false,false,Infinity,1,11,9,1,1,0,0,2,0,-1,-1,false,false
7366524,kennethreitz/python-guide,python,534,1430520566,1430523160,1430523160,43,43,commits_in_master,false,false,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,116,0,0,2,2,0.0,0.0,0.0,5902,aclark4life,sigmavirus24,sigmavirus24,0,0,119,false,false,false,Infinity,1,36,9,0,0,0,0,1,0,-1,-1,false,false
7065981,kennethreitz/python-guide,python,530,1428826208,1428830850,1428830850,77,77,commits_in_master,false,false,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,116,0,0,0,0,0.0,0.0,0.0,5804,christiankolding,sigmavirus24,sigmavirus24,5,0.6,5,false,false,false,NaN,2,6,9,0,0,0,0,1,0,-1,-1,false,false
6709654,kennethreitz/python-guide,python,527,1426637706,1426655333,1426655333,293,293,commits_in_master,false,false,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,116,0,0,2,2,0.0,0.0,0.0,5652,streeter,sigmavirus24,sigmavirus24,0,0,54,false,false,true,Infinity,2,6,8,0,0,0,0,1,0,-1,-1,false,false
6583359,kennethreitz/python-guide,python,524,1425868072,1425869192,1425869192,18,18,commits_in_master,false,false,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,116,0,0,2,2,0.0,0.0,0.0,5608,taddeimania,sigmavirus24,sigmavirus24,0,0,22,false,false,false,Infinity,3,4,8,0,0,0,0,1,0,15,-1,false,false
6477141,kennethreitz/python-guide,python,522,1425205196,1425222201,1425222201,283,283,commits_in_master,false,false,0,3,3,0,4,0,4,2,0,0,24,24,0,0,0,0,116,0,0,48,13,0.0,0.0,0.0,5567,vpzee,sigmavirus24,sigmavirus24,1,1.0,0,false,false,false,Infinity,6,9,9,0,2,1,0,0,0,220,-1,false,false
6471843,kennethreitz/python-guide,python,521,1425152609,1425157375,1425157375,79,79,commits_in_master,false,false,0,3,2,0,3,0,3,2,0,0,5,5,0,1,0,0,116,0,0,0,0,0.0,0.0,0.0,5566,vpzee,sigmavirus24,sigmavirus24,0,0,0,false,false,false,NaN,6,8,10,0,0,0,0,0,0,30,-1,false,false
