pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
961221,forge/core,286,1360096135,1360096413,1360096413,4,4,8,1,0,2,16,50474,27,108,0,360.46281253714784,102,ivannov,15,0.4666666666666667,1,false,true
944498,forge/core,284,1359648238,1359652155,1359652155,65,65,8,1,0,2,16,50427,53,137,8,358.5182541099015,204,mbenson,31,0.6774193548387096,4,false,false
929606,forge/core,282,1359238747,,1359287123,806,,7,73,0,430,16,50427,6108,3392,0,358.5182541099015,102,ivannov,13,0.5384615384615384,1,false,true
838333,forge/core,281,1358976828,1358978556,1358978557,28,28,7,3,0,5,18,50346,192,299,7,356.63210582767255,102,mbenson,30,0.6666666666666666,2,false,false
837970,forge/core,280,1358967053,1358968646,1358968646,26,26,7,2,0,3,18,50261,37,33,8,354.8874873162094,204,mbenson,29,0.6551724137931034,4,false,false
837080,forge/core,279,1358959999,,1358960701,11,,7,1,1,6,17,50151,194,474,0,347.7697353990947,204,mbenson,28,0.6785714285714286,4,false,false
836781,forge/core,278,1358956795,1358957188,1358957189,6,6,7,2,0,4,18,50157,75,17,0,347.46894750483483,102,mbenson,27,0.6666666666666666,2,false,false
822614,forge/core,277,1358761005,1358886445,1358886446,2090,2090,8,1,5,2,22,50032,38,0,1,347.3377038695235,204,rmannibucau,0,0,10,false,false
822999,forge/core,276,1358534268,1358534858,1358534858,9,9,8,1,0,1,22,50032,0,0,1,347.3377038695235,204,mbenson,26,0.6538461538461539,4,false,false
819204,forge/core,275,1358445953,1358446178,1358446178,3,3,7,1,0,1,23,50032,0,0,6,347.3377038695235,204,mbenson,25,0.64,4,false,false
819374,forge/core,274,1358439952,1358448550,1358448550,143,143,7,1,0,1,23,50032,2,0,0,347.3377038695235,204,aslakknutsen,1,0.0,124,false,false
837965,forge/core,273,1358270981,1358272097,1358272098,18,18,7,1,0,5,23,49911,230,34,11,347.61876139528357,102,mbenson,24,0.625,2,false,false
837966,forge/core,272,1358269752,1358270065,1358270065,5,5,7,1,0,3,22,49881,40,25,8,347.38678053767967,102,mbenson,23,0.6086956521739131,2,false,false
837967,forge/core,271,1358253986,1358254016,1358254016,0,0,7,1,0,3,22,49887,19,24,1,346.94409365165274,102,gastaldi,47,0.851063829787234,20,false,true
837968,forge/core,270,1358205482,,1358249506,733,,7,1,0,3,21,49723,263,77,0,346.98228184140135,204,mbenson,22,0.6363636363636364,4,false,false
837969,forge/core,269,1358170387,1358182294,1358182294,198,198,7,1,0,9,21,17607,464,189,18,286.13619583120345,204,stalep,2,1.0,12,false,true
793048,forge/core,268,1357841095,1357844318,1357844319,53,53,7,2,2,4,22,49706,60,68,6,346.45716814871446,202,mbenson,21,0.6190476190476191,4,false,false
792853,forge/core,267,1357837720,1357838315,1357838315,9,9,7,1,0,3,21,49706,4,21,0,346.1352754194665,202,mbenson,20,0.6,4,false,false
789193,forge/core,266,1357759742,,1357830045,1171,,7,1,0,2,22,49687,21,26,0,345.865115623805,202,mbenson,19,0.631578947368421,4,false,false
788811,forge/core,265,1357753961,1357754154,1357754154,3,3,7,1,0,1,23,49687,0,0,0,345.865115623805,101,mbenson,18,0.6111111111111112,2,false,false
785378,forge/core,264,1357687680,,1357735840,802,,7,1,0,2,22,49567,38,40,0,343.3736155103194,202,mbenson,17,0.6470588235294118,4,false,false
785310,forge/core,263,1357686469,,1357743164,944,,7,1,0,2,23,49567,45,112,0,343.3736155103194,202,mbenson,16,0.6875,4,false,false
784702,forge/core,262,1357676356,,1357737480,1018,,7,1,1,2,23,49567,98,49,0,343.3736155103194,200,mbenson,15,0.7333333333333333,4,false,false
781952,forge/core,261,1357648349,1357735105,1357735106,1445,1445,7,2,4,16,23,17038,664,268,10,289.41190280549364,100,stalep,1,1.0,6,false,true
780213,forge/core,260,1357599746,,1357607353,126,,7,1,2,16,23,49455,335,82,0,343.322212112021,200,mbenson,14,0.7857142857142857,4,false,false
837964,forge/core,259,1357588834,1357588887,1357588887,0,0,7,1,0,2,23,49454,3,6,0,343.22805030937843,200,mbenson,13,0.7692307692307693,4,false,false
779794,forge/core,258,1357580053,,1357584227,69,,6,1,1,7,23,48582,714,237,0,345.33366267341813,100,mbenson,12,0.8333333333333334,2,false,false
837957,forge/core,257,1357432551,1357445540,1357445540,216,216,6,1,0,1,23,48582,0,0,0,345.33366267341813,100,fribeiro1,0,0,33,false,false
837958,forge/core,256,1357413801,1357415004,1357415004,20,20,6,1,0,5,23,48588,97,82,9,343.72684613484813,100,mbenson,11,0.8181818181818182,2,false,false
837960,forge/core,255,1357325849,,1357326527,11,,6,6,0,17,22,48588,298,192,0,342.2038363381905,100,mbenson,10,0.9,2,false,false
837961,forge/core,254,1357324225,,1357326532,38,,6,5,0,16,23,48588,298,117,0,342.2038363381905,100,mbenson,9,1.0,2,false,false
837962,forge/core,253,1357228437,1357314583,1357314583,1435,1435,5,2,0,7,24,48465,245,67,6,342.0200144434128,100,mbenson,8,1.0,2,false,false
776606,forge/core,252,1357180829,1357313675,1357313675,2214,2214,5,2,0,8,23,48465,386,78,3,342.0200144434128,200,mbenson,7,1.0,4,false,false
776444,forge/core,251,1357177598,1357313042,1357313042,2257,2257,5,1,0,3,23,48465,31,3,3,342.0200144434128,100,mbenson,6,1.0,2,false,false
837954,forge/core,250,1357157825,1357165659,1357165659,130,130,5,1,0,2,20,48460,11,17,1,341.78704085844,100,mbenson,5,1.0,2,false,false
837956,forge/core,249,1356282809,1356285791,1356285791,49,49,5,1,0,1,22,48460,2,0,0,341.78704085844,200,mbenson,4,1.0,4,false,false
743151,forge/core,248,1356095886,,1356104553,144,,5,1,2,3,22,48413,63,30,0,341.6024621485965,100,masini,0,0,0,false,false
837953,forge/core,247,1355926739,1355927182,1355927182,7,7,4,1,0,1,27,48413,0,0,3,341.6024621485965,100,VineetReynolds,0,0,4,false,false
760503,forge/core,246,1355863936,1355866623,1355866623,44,44,4,1,0,17,29,48348,203,430,8,335.29825432282615,200,mbenson,3,1.0,4,false,false
663422,forge/core,245,1354711374,1354711730,1354711730,5,5,4,1,0,5,39,48126,4,16,0,332.81386360802895,200,adolfojunior,3,0.6666666666666666,2,false,false
663423,forge/core,244,1354704448,1354708728,1354708728,71,71,4,0,0,0,38,48126,0,0,0,332.81386360802895,200,adolfojunior,2,0.5,2,false,false
663424,forge/core,243,1354671790,1354673686,1354673686,31,31,4,0,0,0,38,48126,0,0,0,332.81386360802895,200,adolfojunior,1,0.0,2,false,false
663425,forge/core,242,1353761582,1353791369,1353791369,496,496,4,1,0,3,37,48066,283,132,2,331.2112511962718,99,thomashug,2,1.0,5,false,false
663426,forge/core,241,1353530011,1353583421,1353583421,890,890,4,1,0,13,36,47282,1030,163,8,334.2075208324521,99,thomashug,1,1.0,5,false,false
663421,forge/core,240,1353441053,,1359238417,96622,,4,73,0,430,36,47282,6108,3392,0,334.2075208324521,99,ivannov,12,0.5833333333333334,1,false,true
476282,forge/core,239,1353035818,,1353580614,9079,,4,2,6,9,35,47279,878,317,0,334.22872734194885,99,adolfojunior,0,0,1,false,false
459053,forge/core,238,1352394315,1352396569,1352396569,37,37,5,1,0,4,34,47254,23,37,4,333.89765945740044,99,gastaldi,46,0.8478260869565217,20,false,true
663427,forge/core,237,1352303931,1352305494,1352305494,26,26,5,1,0,4,34,47190,105,27,5,333.69357914812457,99,gastaldi,45,0.8444444444444444,20,false,true
663429,forge/core,236,1352277762,1352293803,1352293803,267,267,5,1,0,6,34,8736,64,51,3,55.97527472527473,99,stalep,0,0,6,false,true
663430,forge/core,235,1351807861,,1353441150,27221,,5,2,0,2,34,47177,0,0,0,333.78553108506264,99,ivannov,11,0.6363636363636364,1,false,true
663431,forge/core,234,1351085648,1351087263,1351087263,26,26,5,1,0,2,35,47172,22,25,4,333.3333333333333,99,athalay07,0,0,0,false,false
837914,forge/core,233,1351030306,1351032207,1351032207,31,31,5,1,0,2,35,47164,10,42,2,332.753795267577,99,fiorenzino,10,0.1,0,false,false
837916,forge/core,232,1351015205,1351017330,1351017330,35,35,5,1,0,2,35,47117,48,47,2,332.70369505698585,99,fiorenzino,9,0.0,0,false,false
837917,forge/core,231,1350930130,,1350993468,1055,,5,1,0,7,35,47029,124,64,0,331.6676944013268,99,fiorenzino,8,0.0,0,false,false
663435,forge/core,230,1350410962,1350440815,1350440815,497,497,5,1,0,0,36,47029,0,0,0,331.6676944013268,99,mbenson,2,1.0,2,false,false
663436,forge/core,229,1350035664,,1354900660,81023,,5,3,0,3,36,5645,0,0,0,72.80779450841453,99,jharting,1,0.0,4,false,false
663437,forge/core,228,1350035524,1350035727,1350035727,3,3,5,41,0,412,36,47029,54990,2388,1531,331.6676944013268,99,jharting,0,0,4,false,false
663440,forge/core,227,1349983731,1349983781,1349983781,0,0,5,1,0,1,36,47029,0,7,3,331.60390397414363,99,mbenson,1,1.0,2,false,false
663441,forge/core,226,1349892526,1349895256,1349895256,45,45,5,1,0,2,36,46979,0,0,16,331.95683177589984,99,ivannov,10,0.6,1,false,true
663442,forge/core,225,1349815999,1349873423,1349873423,957,957,5,3,0,3,36,46979,0,0,6,331.95683177589984,198,mbenson,0,0,4,false,false
450562,forge/core,224,1349114278,1349120649,1349120649,106,106,5,2,1,4,35,46761,283,200,0,331.15202839973483,99,fiorenzino,7,0.0,0,false,false
447167,forge/core,223,1348953139,1349113110,1349113110,2666,2666,5,4,8,8,34,46761,312,225,0,331.15202839973483,198,fiorenzino,6,0.0,0,false,false
442667,forge/core,222,1348769138,,1352380789,60134,,5,1,2,3,34,46761,0,0,0,331.15202839973483,198,ivannov,9,0.6666666666666666,2,false,true
440204,forge/core,221,1348692424,1348727511,1348727511,584,584,5,3,26,5,34,46761,263,121,0,331.15202839973483,99,fiorenzino,5,0.0,0,false,false
430341,forge/core,220,1348322808,1348324780,1348324782,32,32,5,1,0,3,36,46693,90,12,4,331.7199580236867,198,xandrox,3,0.3333333333333333,12,false,false
410261,forge/core,219,1348057242,,1352303972,70718,,5,3,1,4,34,46669,144,0,0,331.461998328655,99,rimolive,4,0.5,6,false,false
406807,forge/core,218,1347995290,1348691984,1348691984,11611,11611,5,15,12,133,33,46667,1394,1011,0,331.47620374140183,198,fiorenzino,4,0.0,0,false,false
422885,forge/core,217,1347995232,1351127565,1351127565,52205,52205,5,1,0,2,33,46667,116,89,0,331.47620374140183,198,fiorenzino,3,0.0,0,false,false
420281,forge/core,216,1347903825,,1347907607,63,,5,13,0,91,33,46243,2261,2534,0,333.02337651103954,198,fiorenzino,2,0.0,0,true,false
407846,forge/core,215,1347619493,1347996840,1347996840,6289,6289,5,1,0,2,32,46243,524,184,0,333.02337651103954,99,fiorenzino,1,0.0,0,false,false
416244,forge/core,214,1347567994,1347568080,1347568080,1,1,5,1,0,1,32,46243,0,0,15,333.02337651103954,99,ivannov,8,0.625,1,false,true
416241,forge/core,213,1347565667,1347565823,1347565824,2,2,5,1,0,1,32,46243,4,0,5,333.02337651103954,99,rimolive,3,0.3333333333333333,6,false,false
376341,forge/core,212,1347557568,1347916246,1347916246,5977,5977,5,7,15,22,32,46093,572,79,23,334.1071312346777,198,thomashug,0,0,10,false,false
415674,forge/core,211,1347487418,1347492740,1347492740,88,88,5,1,0,1,29,46092,1,0,4,334.1143799357806,99,rimolive,2,0.0,6,false,false
415629,forge/core,210,1347482602,1347562000,1347562000,1323,1323,5,1,0,5,29,46093,203,0,16,334.1071312346777,198,gastaldi,44,0.8409090909090909,40,false,true
415533,forge/core,209,1347476516,1347492806,1347492806,271,271,5,1,0,11,29,46092,14,128,22,334.1143799357806,99,shadogray,5,0.6,0,false,false
366922,forge/core,208,1347330405,1357580424,1357580424,170773,170773,5,4,3,39,29,46058,1295,12,37,333.6445351513309,99,gastaldi,43,0.8372093023255814,20,false,true
352895,forge/core,207,1346765668,,1348321493,25930,,5,2,0,3,30,45929,98,19,0,332.4914542010494,198,xandrox,2,0.5,8,false,false
347663,forge/core,206,1346457204,1346551233,1346551233,1567,1567,5,1,0,7,30,45731,53,38,15,333.47182436421684,99,gastaldi,42,0.8333333333333334,20,false,true
333685,forge/core,204,1346084149,1346160564,1346160564,1273,1273,5,1,0,1,31,45687,40,0,2,333.223893011141,196,gastaldi,40,0.825,38,false,true
200479,forge/core,203,1345599064,1345645765,1345645765,778,778,5,2,2,2,30,45647,68,32,0,333.2091922798869,98,gastaldi,39,0.8205128205128205,19,false,true
258288,forge/core,202,1345583751,1345594259,1345594259,175,175,4,2,0,3,29,45647,0,0,0,333.2091922798869,196,fiorenzino,0,0,0,false,false
255927,forge/core,201,1345489970,1345560122,1345560122,1169,1169,4,1,0,2,29,45632,24,0,3,333.3187237026648,196,gastaldi,38,0.8157894736842105,38,false,true
248019,forge/core,200,1345115856,1345203011,1345203013,1452,1452,4,1,0,2,30,45624,20,89,7,331.251095914431,98,tremes,2,1.0,0,false,false
244691,forge/core,199,1344988213,,1345203437,3587,,4,1,0,1,31,45627,1,0,0,331.2293159751901,98,josedonizetti,6,0.5,37,false,false
69491,forge/core,198,1344941305,1344958465,1344958466,286,286,4,1,5,4,32,45661,127,0,12,329.0554302358687,196,gastaldi,37,0.8108108108108109,38,false,true
69406,forge/core,197,1344928686,1344958422,1344958422,495,495,3,1,1,2,31,45661,20,112,7,329.0554302358687,98,tremes,1,1.0,0,false,false
240944,forge/core,196,1344871649,1344871657,1344871657,0,0,3,1,0,148,37,45167,4050,111,18,331.9901698142449,196,gastaldi,36,0.8055555555555556,38,false,true
240908,forge/core,195,1344870778,1344870942,1344870943,2,2,3,1,0,249,37,45167,14,0,7,331.9901698142449,196,jzelenkov,9,0.6666666666666666,6,false,false
240880,forge/core,194,1344870123,,1344870745,10,,3,2,0,516,37,45167,4603,1401,0,331.9901698142449,196,jzelenkov,8,0.75,6,false,false
240820,forge/core,193,1344868329,1344868386,1344868386,0,0,3,1,0,221,37,45167,3347,966,41,331.9901698142449,196,josedonizetti,5,0.4,74,false,false
240549,forge/core,192,1344861219,,1344867643,107,,3,4,0,48,37,45145,636,236,0,332.0190497286521,196,jzelenkov,7,0.8571428571428571,6,false,false
240367,forge/core,191,1344856458,1344870692,1344870692,237,237,3,1,0,1,37,45145,4,0,0,332.0190497286521,98,gastaldi,35,0.8,19,false,true
238634,forge/core,190,1344763433,1344771392,1344771392,132,132,3,1,0,1,37,45145,0,0,4,331.9968988813822,98,kennardconsulting,36,0.8333333333333334,4,false,true
236996,forge/core,189,1344610513,,1344624724,236,,3,1,0,1,37,45030,4,0,0,332.40062180768376,196,josedonizetti,4,0.5,74,false,false
236859,forge/core,188,1344607696,,1344626713,316,,3,1,0,13,37,45030,209,65,0,332.40062180768376,196,gastaldi,34,0.8235294117647058,38,false,true
14893,forge/core,187,1344468498,1344477267,1344477267,146,146,3,1,0,1,36,45030,0,0,0,332.40062180768376,98,kennardconsulting,35,0.8285714285714286,4,false,true
14285,forge/core,186,1344451644,1344451782,1344451782,2,2,3,1,0,2,37,45015,23,75,0,331.3784294124181,98,gastaldi,33,0.8181818181818182,19,false,true
10023,forge/core,185,1344337794,1344445353,1344445356,1792,1792,3,1,0,2,38,44910,145,283,0,325.0946337118682,98,tremes,0,0,0,false,false
13337,forge/core,184,1344061523,1344431004,1344431004,6158,6158,3,2,0,6,37,44887,21,143,11,325.26121148662196,98,kennardconsulting,34,0.8529411764705882,4,false,true
231655,forge/core,183,1344010445,,1344011890,24,,3,1,0,1,38,44912,4,0,0,323.65514784467405,98,josedonizetti,3,0.6666666666666666,36,false,false
230104,forge/core,182,1343952329,1343953539,1343953539,20,20,3,1,0,2,37,44894,84,174,0,319.90911925869824,98,josedonizetti,2,0.5,36,false,false
65643,forge/core,181,1343912263,1343915448,1343915448,53,53,3,1,2,1,38,44894,0,74,0,319.90911925869824,98,josedonizetti,1,0.0,36,false,false
406537,forge/core,180,1343868605,,1343875315,111,,2,2,0,4,37,44865,82,72,0,319.4026524016494,98,josedonizetti,0,0,35,true,false
663400,forge/core,179,1343837641,1343839307,1343839307,27,27,2,1,0,4,37,44673,428,0,3,320.77541244151945,196,gastaldi,32,0.8125,36,false,true
236855,forge/core,178,1343661702,,1344607630,15765,,2,2,0,13,38,44673,232,42,0,320.77541244151945,196,gastaldi,31,0.8387096774193549,36,false,true
663401,forge/core,177,1343394809,1343398575,1343398575,62,62,2,1,0,1,38,44673,0,0,8,320.77541244151945,97,gastaldi,30,0.8333333333333334,18,false,true
223117,forge/core,176,1343067259,1343078207,1343078207,182,182,2,2,0,2,33,44673,6,49,0,319.9471716696886,97,ivannov,7,0.5714285714285714,1,false,true
213896,forge/core,175,1342602681,1342703852,1342703852,1686,1686,3,2,0,5,32,44656,52,37,8,319.48674310283053,97,jzelenkov,6,0.8333333333333334,2,false,false
212880,forge/core,174,1342554915,1342557283,1342557283,39,39,3,2,0,4,32,44639,27,21,18,317.59223996953335,97,jzelenkov,5,0.8,2,false,false
200140,forge/core,173,1341964152,1342012130,1342012131,799,799,3,2,0,9,29,44639,0,0,5,317.59223996953335,97,kennardconsulting,33,0.8484848484848485,4,false,true
193018,forge/core,172,1341596668,1341597371,1341597371,11,11,3,1,0,1,29,44639,0,0,0,317.59223996953335,97,ryanbradley,2,1.0,6,false,false
190545,forge/core,171,1341495307,1341495905,1341495905,9,9,3,1,0,6,31,44499,259,283,17,314.4340322254433,97,jzelenkov,4,0.75,2,false,false
186305,forge/core,170,1341290940,1341320565,1341320565,493,493,3,1,0,13,33,44470,8,57,13,314.5266471778727,94,kennardconsulting,32,0.84375,4,false,true
