pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs
785193,d3,999,1357684431,,1357861402,2949,,2,3,0,11,49,33840,94,0,200,0.0,mbostock,67,0.47761194029850745
789952,d3,996,1357564605,,1357861401,4946,,2,1,1,1,50,33840,0,0,2,0.0,isaacs,0,0
794295,d3,992,1357346869,,1357861401,8575,,2,1,0,5,54,33840,29,0,241,0.0,jasondavies,233,0.648068669527897
786528,d3,1001,1357716212,,1357750985,579,,2,1,1,5,49,33840,203,0,0,0.0,ajtulloch,0,0
785139,d3,998,1357683716,,1357684451,12,,2,1,1,4,49,33840,48,0,193,0.0,mbostock,66,0.48484848484848486
768805,d3,981,1356711077,,1356711606,8,,1,2,0,4,56,33753,39,0,222,0.0,natevw,4,0.25
764919,d3,979,1356609606,,1356711605,1699,,1,2,4,7,56,33753,73,0,242,0.0,jasondavies,231,0.6536796536796536
768832,d3,977,1356399789,,1356711605,5196,,1,1,0,4,57,33753,19,0,222,0.0,jasondavies,230,0.6565217391304348
760022,d3,972,1355828337,,1355887380,984,,1,1,0,6,95,34579,41,0,0,0.0,jasondavies,229,0.6593886462882096
759037,d3,971,1355788961,1355795271,1355795271,105,105,1,2,0,7,95,34560,49,0,302,0.0,jasondavies,228,0.6578947368421053
758946,d3,970,1355786029,,1355788307,37,,1,3,0,11,95,34560,73,0,0,0.0,jasondavies,227,0.6607929515418502
756718,d3,968,1355738241,1355758705,1355758705,341,341,1,2,1,4,96,34571,110,0,270,0.0,jasondavies,226,0.6592920353982301
692341,d3,965,1355580362,,1355590416,167,,1,1,1,1,100,34655,15,0,1,0.0,jasondavies,225,0.6622222222222223
695802,d3,964,1355486876,1355500996,1355500996,235,235,1,4,0,10,100,34595,143,0,34,0.0,jasondavies,224,0.6607142857142857
695803,d3,963,1355423055,1355428239,1355428239,86,86,1,3,0,11,100,34595,20,0,273,0.0,jasondavies,223,0.6591928251121076
670837,d3,962,1355402157,,1355416514,239,,1,12,11,42,100,34640,1137,0,89,0.0,jasondavies,222,0.6621621621621622
695801,d3,961,1355341151,,1355350161,150,,1,1,1,1,94,38692,14,0,0,0.0,rushton,0,0
660528,d3,959,1355299156,1355322617,1355322618,391,391,1,9,4,34,89,34113,619,0,284,0.0,jasondavies,221,0.6606334841628959
695794,d3,957,1355258819,1355285087,1355285087,437,437,1,3,0,21,88,34067,1654,0,264,0.0,jasondavies,220,0.6590909090909091
695795,d3,956,1355226126,1355241115,1355241115,249,249,1,1,0,7,88,34039,1370,0,190,0.0,jasondavies,219,0.6575342465753424
695796,d3,955,1355177697,1355178547,1355178547,14,14,1,1,0,7,88,34040,178,0,205,0.0,jasondavies,218,0.6559633027522935
695797,d3,953,1355137404,1355154061,1355154061,277,277,1,1,0,4,88,34004,65,0,140,0.0,jasondavies,217,0.6543778801843319
695800,d3,947,1354869729,,1355107330,3960,,1,2,5,8,88,33536,285,0,0,0.0,jasondavies,214,0.6542056074766355
695798,d3,952,1355082782,1355089455,1355089455,111,111,1,3,6,13,88,33783,246,0,142,0.0,jasondavies,216,0.6527777777777778
695799,d3,949,1354974609,1354980399,1354980399,96,96,1,1,0,2,88,33552,10,0,4,0.0,jasondavies,215,0.6511627906976745
695562,d3,873,1351642172,,1354810515,52805,,1,2,0,6,97,38680,28,0,52,0.0,jasondavies,192,0.6510416666666666
676248,d3,943,1354736349,1354810448,1354810448,1234,1234,1,8,3,25,85,33541,768,0,114,0.0,jasondavies,213,0.6525821596244131
673748,d3,942,1354730205,1354734425,1354734425,70,70,1,4,0,21,85,33441,405,0,143,0.0,jasondavies,212,0.6509433962264151
665317,d3,940,1354651138,1354653914,1354653914,46,46,1,2,0,6,84,33203,56,0,93,0.0,jasondavies,211,0.6492890995260664
660525,d3,938,1354638176,,1354638583,6,,1,3,5,5,84,33201,46,0,75,0.0,ZJONSSON,5,0.0
695568,d3,918,1353508645,1353516422,1353516422,129,129,1,3,3,11,83,33154,335,0,131,0.0,jasondavies,210,0.6476190476190476
695569,d3,916,1353446690,1353456765,1353456765,167,167,1,3,4,12,82,33100,321,0,112,0.0,jasondavies,208,0.6490384615384616
695570,d3,914,1353432356,,1353446635,237,,1,1,2,4,82,33100,195,0,0,0.0,jasondavies,207,0.6521739130434783
695571,d3,913,1353426076,,1353431699,93,,1,1,1,3,81,33100,2,0,0,0.0,jasondavies,206,0.6553398058252428
497980,d3,908,1353327238,1353383828,1353383828,943,943,1,1,1,5,81,33000,297,0,116,0.0,jasondavies,205,0.6536585365853659
496172,d3,904,1353265728,1353266414,1353266414,11,11,1,1,0,3,81,33040,65,0,97,0.0,jasondavies,204,0.6519607843137255
461952,d3,883,1352450417,,1353259600,13486,,1,1,1,1,100,38692,14,0,0,0.0,ludoo,0,0
495764,d3,902,1353250538,1353259347,1353259347,146,146,1,1,0,3,78,33345,53,0,68,0.0,jasondavies,202,0.6534653465346535
492973,d3,901,1353103092,,1353106363,54,,1,1,3,1,79,38692,24,0,0,0.0,mrmicjam,0,0
489211,d3,900,1353056529,1353056873,1353056873,5,5,1,2,0,2,79,33341,10,0,7,0.0,jasondavies,201,0.6517412935323383
488082,d3,899,1353018715,1353019207,1353019207,8,8,1,1,0,3,79,33328,19,0,71,0.0,jasondavies,200,0.65
485913,d3,898,1352992109,1353017249,1353017249,419,419,1,2,0,7,78,33328,28,0,78,0.0,jasondavies,199,0.6482412060301508
485720,d3,897,1352990679,,1352992031,22,,1,1,1,3,78,33328,17,0,0,0.0,jasondavies,198,0.6515151515151515
479384,d3,896,1352890292,1352935862,1352935862,759,759,1,7,4,21,76,33252,200,0,77,0.0,jasondavies,197,0.649746192893401
477754,d3,893,1352843573,1352847098,1352847098,58,58,1,2,0,6,77,33256,22,0,70,0.0,jasondavies,196,0.6479591836734694
475311,d3,890,1352810513,1352822853,1352822853,205,205,1,3,0,8,76,33266,36,0,2,0.0,jasondavies,195,0.6461538461538462
468709,d3,889,1352695079,,1352753545,974,,1,2,2,3,100,38692,23,0,0,0.0,mnmly,0,0
460048,d3,877,1351896714,,1352651329,12576,,1,1,1,3,96,38693,24,0,53,0.0,jasondavies,193,0.6476683937823834
459767,d3,887,1352581169,1352651154,1352651154,1166,1166,1,4,6,13,100,38693,147,0,56,0.0,jasondavies,194,0.6443298969072165
432092,d3,819,1348432014,,1351643280,53461,,1,1,4,1,82,38763,27,0,0,0.0,ZJONSSON,4,0.0
695575,d3,856,1350385019,,1351527599,18983,,1,1,1,1,97,38692,10,0,0,0.0,jnordberg,0,0
246770,d3,770,1345062499,,1351524907,107646,,1,3,1,12,95,38669,195,0,149,0.0,jasondavies,172,0.6511627906976745
239249,d3,762,1344796239,,1351524203,112072,,1,9,18,28,94,38669,369,0,162,0.0,jasondavies,167,0.6646706586826348
245788,d3,767,1345034927,,1351523227,108078,,1,3,1,10,95,38669,355,0,78,0.0,jasondavies,171,0.6549707602339181
359647,d3,801,1346999715,,1351522242,75315,,1,1,1,7,87,38668,42,0,55,0.0,jasondavies,179,0.6424581005586593
421921,d3,810,1347968725,,1351521968,59160,,1,2,3,6,72,38680,36,0,0,0.0,jasondavies,180,0.6388888888888888
695573,d3,870,1351179128,1351179503,1351179503,6,6,1,1,0,5,97,38430,68,0,112,0.0,jasondavies,191,0.6492146596858639
695576,d3,855,1350300712,,1350307096,106,,1,2,3,2,97,38692,14,0,0,0.0,gollmann,0,0
695891,d3,849,1349612420,,1349618636,103,,1,0,0,0,97,38693,0,0,0,0.0,muddydixon,0,0
695578,d3,848,1349507882,1349525477,1349525477,293,293,1,2,0,7,97,39561,320,0,56,0.0,jasondavies,190,0.6473684210526316
257293,d3,783,1345553555,,1349522407,66147,,1,4,9,12,96,38669,16,0,0,0.0,jasondavies,177,0.6497175141242938
240353,d3,765,1344855951,,1349475406,76990,,1,7,4,19,94,38669,528,0,0,0.0,jasondavies,170,0.6588235294117647
695579,d3,847,1349474229,1349475314,1349475314,18,18,1,3,0,12,97,39692,324,0,221,0.0,jasondavies,189,0.6455026455026455
432187,d3,820,1348437247,,1349473084,17263,,1,105,4,388,82,38680,10673,0,272,0.0,mbostock,61,0.5245901639344263
695580,d3,844,1349463471,,1349473079,160,,1,4,1,36,96,38693,625,0,47,0.0,mbostock,64,0.5
445816,d3,829,1348867022,,1349472634,10093,,1,24,0,110,91,38680,1306,0,79,0.0,mbostock,63,0.5079365079365079
695581,d3,839,1349338645,1349410856,1349410856,1203,1203,1,1,2,3,98,39504,23,0,246,0.0,jasondavies,188,0.6436170212765957
695582,d3,838,1349304309,,1349313719,156,,1,1,1,3,93,38680,8,0,0,0.0,jbeard4,0,0
695583,d3,837,1349292530,1349294006,1349294006,24,24,1,1,0,3,93,39445,94,0,214,0.0,jasondavies,187,0.6417112299465241
451917,d3,836,1349166858,1349188401,1349188401,359,359,1,17,2,68,92,39064,4033,0,259,0.0,jasondavies,186,0.6397849462365591
423070,d3,813,1348001620,,1348867054,14423,,1,20,26,84,76,38680,1042,0,11,0.0,mbostock,60,0.5333333333333333
445704,d3,828,1348863594,,1348867033,57,,1,3,2,14,90,38680,132,0,32,0.0,mbostock,62,0.5161290322580645
445472,d3,827,1348857654,,1348865361,128,,1,1,7,4,90,38680,7,0,0,0.0,jasondavies,185,0.6432432432432432
444026,d3,826,1348818848,1348840429,1348840429,359,359,1,2,2,6,90,38839,22,0,165,0.0,jasondavies,184,0.6413043478260869
438259,d3,823,1348640375,1348664313,1348664313,398,398,1,14,2,43,88,38689,498,0,134,0.0,jasondavies,183,0.639344262295082
437329,d3,822,1348600892,1348604972,1348604972,68,68,1,5,1,19,86,38570,306,0,73,0.0,jasondavies,182,0.6373626373626373
432821,d3,821,1348471914,1348585166,1348585166,1887,1887,1,5,4,14,84,38697,291,0,48,0.0,jasondavies,181,0.6353591160220995
424155,d3,814,1348054562,,1348087586,550,,1,5,8,5,77,38766,36,0,0,0.0,ZJONSSON,3,0.0
355312,d3,797,1346848561,,1348002418,19230,,1,1,2,4,87,38668,6,0,56,0.0,jasondavies,178,0.6460674157303371
406354,d3,757,1344560982,,1348001876,57348,,1,4,11,19,95,37812,461,0,0,0.0,mikeycgto,0,0
422230,d3,811,1347976602,,1348001752,419,,1,3,2,7,74,38680,64,0,0,0.0,ZJONSSON,2,0.0
420554,d3,809,1347910083,1347932797,1347932797,378,378,1,2,12,2,71,38674,6,0,4,0.0,tbranyen,0,0
339891,d3,789,1346167993,,1346718201,9170,,1,1,4,4,95,38669,8,0,0,0.0,habeanf,0,0
255967,d3,781,1345490879,,1346718184,20455,,1,1,1,1,95,27596,3,0,0,0.0,jasondavies,175,0.6514285714285715
347236,d3,792,1346437096,1346718004,1346718004,4681,4681,1,2,0,8,94,38669,131,0,64,0.0,mbostock,59,0.5254237288135594
256906,d3,782,1345540201,1346718004,1346718004,19630,19630,1,1,0,5,96,38669,10,0,23,0.0,jasondavies,176,0.6477272727272727
174073,d3,780,1345490787,1346718004,1346718004,20453,20453,1,2,8,4,95,38669,9,0,4,0.0,jasondavies,174,0.6494252873563219
248997,d3,772,1345141639,1346718003,1346718003,26272,26272,1,1,0,4,96,38669,9,0,139,0.0,mbostock,58,0.5172413793103449
249193,d3,774,1345146088,1346718003,1346718003,26198,26198,1,1,0,3,96,38669,8,0,138,0.0,jasondavies,173,0.6473988439306358
239388,d3,763,1344805286,1346718002,1346718002,31878,31878,1,1,0,4,94,38669,4,0,142,0.0,jasondavies,168,0.6607142857142857
337014,d3,785,1345711578,,1345732967,356,,1,2,0,2,96,38669,0,0,0,0.0,travis4all,1,0.0
409990,d3,784,1345707951,,1345732965,416,,1,2,0,0,96,38669,0,0,0,0.0,travis4all,0,0
238731,d3,761,1344768168,1344779763,1344779763,193,193,1,1,0,1,95,38659,14,0,1,0.0,jasondavies,166,0.6626506024096386
18802,d3,760,1344697832,,1344699076,20,,1,1,2,3,95,38659,232,0,0,0.0,jasondavies,165,0.6666666666666666
236795,d3,758,1344606173,,1344608367,36,,1,2,5,3,95,38659,33,0,0,0.0,Nathanaela,0,0
14854,d3,756,1344467306,1344561150,1344561150,1564,1564,1,42,0,230,96,37812,5687,0,150,0.0,mbostock,57,0.5087719298245614
14865,d3,277,1314567166,,1344467398,498337,,5,10,20,51,11,33066,1156,0,417,0.0,mbostock,6,0.5
14860,d3,685,1340846699,,1344467392,60344,,1,1,1,5,53,38348,131,0,41,0.0,mbostock,41,0.6341463414634146
14861,d3,687,1340906382,,1344467389,59350,,1,1,1,8,55,38348,639,0,50,0.0,mbostock,43,0.627906976744186
14862,d3,690,1340934259,,1344467387,58885,,1,1,1,4,60,38348,68,0,38,0.0,mbostock,45,0.6222222222222222
14863,d3,692,1341070634,,1344467384,56612,,1,1,1,5,59,38348,105,0,39,0.0,mbostock,46,0.6086956521739131
14858,d3,743,1343849420,,1344467376,10299,,1,7,1,33,92,37812,306,0,108,0.0,mbostock,54,0.5370370370370371
14859,d3,748,1344099807,,1344467370,6126,,1,2,1,11,95,37812,200,0,107,0.0,mbostock,55,0.5272727272727272
11143,d3,753,1344360308,,1344467362,1784,,1,2,5,13,96,37812,255,0,92,0.0,mbostock,56,0.5178571428571429
227012,d3,739,1343781559,,1343849470,1131,,1,1,1,8,92,37812,56,0,105,0.0,mbostock,53,0.5471698113207547
227011,d3,741,1343816688,,1343849428,545,,1,2,2,4,92,37812,46,0,113,0.0,jasondavies,164,0.6707317073170732
695537,d3,733,1343695466,,1343764904,1157,,1,52,2,189,91,38425,3260,0,127,0.0,mbostock,52,0.5576923076923077
695540,d3,736,1343729288,,1343764062,579,,1,4,3,14,93,37735,288,0,16,0.0,jasondavies,161,0.6770186335403726
695539,d3,737,1343732541,1343759457,1343759457,448,448,1,1,0,4,93,37735,74,0,87,0.0,jasondavies,162,0.6728395061728395
695534,d3,730,1343241603,,1343759387,8629,,1,1,7,3,90,38425,49,0,3,0.0,jasondavies,159,0.6792452830188679
695541,d3,735,1343725500,1343758649,1343758649,552,552,1,1,0,1,93,37735,10,0,9,0.0,jasondavies,160,0.675
189088,d3,699,1341418979,,1343712648,38227,,1,2,1,7,60,38423,24,0,63,0.0,mbostock,49,0.5918367346938775
695536,d3,734,1343698719,,1343707186,141,,1,4,3,14,92,38425,317,0,0,0.0,nevir,0,0
189087,d3,698,1341418968,,1343695676,37945,,1,1,1,3,60,38423,14,0,59,0.0,mbostock,48,0.6041666666666666
189828,d3,701,1341467287,,1343695672,37139,,1,1,2,3,62,38423,30,0,59,0.0,jasondavies,151,0.7152317880794702
212728,d3,712,1342551214,,1343695664,19074,,1,4,1,18,73,38425,92,0,68,0.0,mbostock,50,0.58
219584,d3,716,1342825355,,1343695647,14504,,1,1,2,3,82,38425,14,0,45,0.0,natevw,3,0.3333333333333333
222532,d3,719,1343049518,,1343695637,10768,,1,1,4,4,81,38425,16,0,44,0.0,jasondavies,154,0.7012987012987013
222815,d3,721,1343057766,,1343695629,10631,,1,1,2,4,82,38425,26,0,42,0.0,jasondavies,155,0.6967741935483871
226255,d3,728,1343199874,,1343695622,8262,,1,4,6,14,88,38425,169,0,38,0.0,jasondavies,157,0.6878980891719745
695535,d3,729,1343210539,,1343695614,8084,,1,3,2,10,89,38425,48,0,34,0.0,jasondavies,158,0.6835443037974683
224968,d3,725,1343144864,,1343695516,9177,,1,5,14,18,82,38425,912,0,33,0.0,jasondavies,156,0.6923076923076923
217000,d3,713,1342717559,,1343695477,16298,,1,2,1,3,82,38425,0,0,26,0.0,mbostock,51,0.5686274509803921
191738,d3,702,1341550242,,1343657370,35118,,1,1,4,1,63,38423,49,0,0,0.0,tcha-tcho,0,0
223527,d3,724,1343083058,,1343087715,77,,1,1,1,1,82,38425,28,0,0,0.0,theJohnnyBrown,0,0
199063,d3,707,1341927688,,1342551641,10399,,1,1,4,4,65,38423,28,0,60,0.0,jasondavies,153,0.7058823529411765
185508,d3,696,1341245894,1341270554,1341270554,411,411,1,6,5,20,64,38348,339,0,50,0.0,mbostock,47,0.5957446808510638
180838,d3,689,1340923448,1341270554,1341270554,5785,5785,1,1,0,9,58,38348,36,0,45,0.0,mbostock,44,0.6136363636363636
174639,d3,684,1340648170,1341270553,1341270553,10373,10373,1,1,0,3,55,38348,86,0,39,0.0,mbostock,40,0.625
180403,d3,686,1340904154,1341270553,1341270553,6106,6106,1,1,0,3,55,38348,146,0,39,0.0,mbostock,42,0.6190476190476191
184655,d3,695,1341210694,,1341249796,651,,1,3,7,7,60,38348,64,0,1,0.0,jasondavies,150,0.72
184250,d3,694,1341170683,,1341171148,7,,1,1,1,3,59,38348,2,0,0,0.0,paatsinsuwan,0,0
180761,d3,579,1330699855,,1340919039,170379,,1,30,15,124,91,38167,1980,0,0,0.0,justincormack,0,0
180352,d3,639,1336577511,,1340902259,72079,,1,2,0,5,100,38315,31,0,20,0.0,mbostock,35,0.6285714285714286
172808,d3,683,1340550201,1340553818,1340553818,60,60,1,3,0,6,55,38356,12,0,24,0.0,mbostock,39,0.6153846153846154
169711,d3,678,1340318161,1340553817,1340553817,3927,3927,1,3,1,22,47,38356,137,0,41,0.0,mbostock,37,0.5945945945945946
172786,d3,682,1340548816,1340553817,1340553817,83,83,1,1,0,7,55,38356,114,0,25,0.0,mbostock,38,0.6052631578947368
167732,d3,676,1340223303,,1340550218,5448,,1,1,2,1,43,38356,4,0,1,0.0,krid,0,0
172789,d3,679,1340441962,,1340548868,1781,,1,1,2,4,52,38356,348,0,0,0.0,larskotthoff,7,0.2857142857142857
14955,d3,631,1336083900,,1340116123,67203,,1,4,2,133,100,38425,3620,0,0,0.0,gigadude,0,0
394608,d3,658,1338293266,1340115365,1340115365,30368,30368,1,1,0,1,93,38323,2,0,1,0.0,geowa4,0,0
307616,d3,632,1336109737,1340115364,1340115364,66760,66760,1,2,2,6,100,38315,72,0,15,0.0,jasondavies,144,0.7222222222222222
318245,d3,656,1338122348,1340115364,1340115364,33216,33216,1,2,1,2,93,38323,22,0,2,0.0,jasondavies,149,0.7181208053691275
300577,d3,618,1334821111,,1340115283,88236,,1,1,2,3,100,38313,4,0,0,0.0,jasondavies,143,0.7272727272727273
327446,d3,648,1337485627,,1340115007,43823,,1,1,2,1,95,38323,4,0,0,0.0,eghm,0,0
319202,d3,660,1338332215,,1340114936,29712,,1,1,8,4,91,38323,18,0,0,0.0,shawnbot,0,0
165308,d3,167,1307021374,,1340114213,551547,,4,1,2,1,67,52532,17,0,0,0.0,adhertz,0,0
165307,d3,423,1325292690,,1340114114,247083,,2,10,16,354,47,36981,8765,0,0,0.0,jasondavies,120,0.7833333333333333
165302,d3,366,1320478981,,1340114012,327310,,3,2,1,2,64,36660,0,0,0,0.0,jasondavies,109,0.7889908256880734
319157,d3,659,1338322753,,1340113799,29850,,1,1,1,4,93,38323,20,0,0,0.0,mbostock,36,0.6111111111111112
320150,d3,662,1338514545,1339684517,1339684517,19499,19499,1,1,2,4,91,38323,7,0,12,0.0,bdon,0,0
310153,d3,642,1336590470,1339684516,1339684516,51567,51567,1,1,3,4,100,38316,60,0,12,0.0,jasondavies,147,0.7142857142857143
315071,d3,649,1337529570,,1337537352,129,,1,3,1,3,95,38323,29,0,0,0.0,dadleyy,0,0
310127,d3,640,1336587878,,1337186859,9983,,1,9,12,27,100,38315,305,0,0,0.0,jasondavies,145,0.7241379310344828
