pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
588349,plugin-Freetalk-staging,14,1312977841,1314284755,1314284755,21781,21781,5,1,0,1,14,16602,2,0,0,0.0,19,zidel,5,1.0,1
588350,plugin-Freetalk-staging,13,1310416693,1310517568,1310517568,1681,1681,3,1,1,1,0,16602,0,0,0,0.0,19,zidel,4,1.0,1
588351,plugin-Freetalk-staging,12,1307181594,1307708055,1307708055,8774,8774,3,2,2,2,2,16572,16,0,0,0.0,19,zidel,3,1.0,1
588352,plugin-Freetalk-staging,11,1305393086,1307707748,1307707748,38577,38577,3,1,0,1,23,16113,1,0,1,0.0,19,zidel,2,1.0,1
588353,plugin-Freetalk-staging,10,1304249400,1304529087,1304529087,4661,4661,3,1,0,1,29,16104,2,0,4,0.0,19,zidel,1,1.0,1
588354,plugin-Freetalk-staging,9,1303832413,1304528957,1304528957,11609,11609,3,3,0,12,25,16104,139,0,64,0.0,19,Thynix,2,0.5,1
588355,plugin-Freetalk-staging,8,1303818645,,1303832350,228,,3,1,2,1,24,16104,0,0,11,0.0,19,Thynix,1,1.0,1
588356,plugin-Freetalk-staging,7,1303380634,1304528554,1304528554,19132,19132,3,5,1,6,16,16104,24,0,8,0.0,19,TheSeeker,1,0.0,0
588358,plugin-Freetalk-staging,6,1302441746,,1302448196,107,,2,1,5,5,16,15869,84,0,0,0.0,19,TheSeeker,0,0,0
588359,plugin-Freetalk-staging,5,1302016311,1302365062,1302365062,5812,5812,2,2,1,3,13,15836,29,0,0,0.0,19,zidel,0,0,1
588360,plugin-Freetalk-staging,4,1301682086,1303315085,1303315085,27216,27216,2,3,1,19,16,15779,243,0,25,0.0,18,Artefact2,1,0.0,4
588362,plugin-Freetalk-staging,3,1301589106,,1301675104,1433,,2,1,1,2,12,15709,33,0,2,0.0,18,Artefact2,0,0,4
588363,plugin-Freetalk-staging,2,1301438373,1301676808,1301676808,3973,3973,1,1,1,1,10,15682,0,0,1,0.0,18,Thynix,0,0,1
