Overriding configuration attach_ip= with cmd line 130.161.159.244
pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1163636,github/linguist,390,1361127226,,1361160151,548,,4,2,3,2,55,2967,0,0,114,276.71048196831816,1778,boredomist,0,0,30,false,false
1160999,github/linguist,388,1361030961,,1361063310,539,,4,1,1,2,55,2967,0,0,56,276.71048196831816,1778,tinnet,0,0,24,false,false
1154933,github/linguist,384,1360875627,,1360882491,114,,4,1,1,1,56,2967,0,0,55,276.71048196831816,1778,ruv,0,0,0,false,false
1148469,github/linguist,382,1360712840,,1360772640,996,,4,1,1,1,57,2967,0,0,0,276.71048196831816,1778,REAS,0,0,42,false,false
1145497,github/linguist,380,1360624310,1360624317,1360624317,0,0,4,1,0,1,58,2967,0,0,53,276.71048196831816,1778,tnm,3,1.0,316,true,true
949395,github/linguist,372,1359756027,1359756042,1359756043,0,0,4,1,0,1,59,2967,0,0,50,276.71048196831816,1776,tnm,2,1.0,316,true,true
942372,github/linguist,368,1359609118,1359753798,1359753798,2411,2411,4,1,0,1,61,2964,0,0,48,275.30364372469637,1776,cjdrake,0,0,0,false,false
941067,github/linguist,367,1359576893,1359753182,1359753183,2938,2938,4,2,2,17,61,2964,0,0,0,275.30364372469637,1776,moorepants,0,0,16,false,false
822890,github/linguist,361,1358531734,1359350375,1359350375,13644,13644,4,1,1,1,63,2964,3,0,3,275.30364372469637,1776,mattdbridges,0,0,22,false,false
840871,github/linguist,360,1358458279,1359753877,1359753878,21593,21593,4,1,2,5,63,2964,7,6,1,275.30364372469637,1776,skalnik,0,0,178,false,false
840877,github/linguist,359,1358443399,,1360623827,36340,,4,3,3,9,63,2964,0,0,48,275.30364372469637,1776,ntkme,0,0,12,false,false
840902,github/linguist,358,1358403369,1359351082,1359351082,15795,15795,4,1,0,1,63,2964,0,0,46,275.30364372469637,888,nicolasdanet,0,0,3,false,false
840879,github/linguist,357,1358346104,1359351557,1359351558,16757,16757,4,1,1,1,63,2964,0,0,46,275.30364372469637,888,uo-hrsys,1,0.0,0,false,false
840884,github/linguist,356,1358275423,,1358348371,1215,,4,1,2,1,62,2964,0,0,0,275.30364372469637,1776,uo-hrsys,0,0,0,false,false
781166,github/linguist,346,1357610994,1357686890,1357686890,1264,1264,3,5,2,5,69,2964,0,0,155,274.9662618083671,888,tnm,1,1.0,158,true,true
781090,github/linguist,344,1357570943,1357609156,1357609156,636,636,3,1,1,2,65,2964,0,0,30,274.9662618083671,888,BPScott,0,0,0,false,false
775178,github/linguist,337,1357130058,,1357130680,10,,3,2,0,2,66,2964,0,0,0,274.9662618083671,888,rofl0r,4,0.0,17,false,false
774809,github/linguist,331,1357119829,1357160192,1357160192,672,672,2,1,0,1,69,2964,2,0,2,274.9662618083671,1776,tnm,0,0,316,true,true
770318,github/linguist,325,1356748212,1357159729,1357159730,6858,6858,1,2,9,2,70,2964,0,2,37,274.9662618083671,881,greghendershott,1,0.0,7,false,false
766598,github/linguist,324,1356647238,1357609802,1357609802,16042,16042,1,3,7,5,69,2964,0,0,50,274.9662618083671,1760,paulmillr,1,0.0,468,false,false
765221,github/linguist,323,1356617566,,1357685762,17803,,1,1,2,1,69,2964,0,0,0,274.9662618083671,880,chameco,0,0,2,false,false
