pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
790697,TeclaAccess,144,1357792782,,1357832848,667,,2,1,0,2,31,8071,2,0,5,0.0,28,k22mak,8,0.375,0
815128,TeclaAccess,138,1355864967,1356036018,1356036018,2850,2850,2,1,0,12,47,7758,0,0,0,0.0,27,k22mak,7,0.2857142857142857,0
815129,TeclaAccess,137,1355863404,1355863814,1355863814,6,6,2,6,0,11,50,7755,39,0,19,0.0,27,k22mak,6,0.16666666666666666,0
815130,TeclaAccess,136,1355860419,,1355862916,41,,2,8,0,24,43,7755,39,0,19,0.0,27,k22mak,5,0.2,0
815131,TeclaAccess,135,1355857161,,1355857696,8,,2,5,0,9,40,7755,22,0,14,0.0,27,k22mak,4,0.25,0
815132,TeclaAccess,134,1355853020,,1355854843,30,,2,3,0,6,25,7755,20,0,10,0.0,27,k22mak,3,0.3333333333333333,0
746432,TeclaAccess,128,1355354066,1355354379,1355354379,5,5,2,1,0,3,16,7867,0,0,0,0.0,27,k22mak,2,0.0,0
532193,TeclaAccess,121,1351101718,,1351605777,8340,,3,4,1,61,66,7866,1069,0,0,0.0,27,k22mak,1,0.0,0
452875,TeclaAccess,116,1349192374,,1350228916,17275,,3,4,2,10,44,7810,243,0,0,0.0,27,k22mak,0,0,0
424234,TeclaAccess,115,1348057787,1348059832,1348059832,34,34,3,22,0,169,50,7195,4227,0,27,0.0,27,ankitdaf,13,0.38461538461538464,28
258837,TeclaAccess,111,1345618052,,1348057748,40661,,3,24,1,128,34,7080,3003,0,6,0.0,27,ankitdaf,12,0.4166666666666667,28
256638,TeclaAccess,110,1345528505,1345561450,1345561450,549,549,3,1,0,5,30,7648,46,0,28,0.0,27,AKdroid,3,1.0,3
252737,TeclaAccess,109,1345313916,1345341196,1345341196,454,454,3,1,0,4,24,7616,64,0,19,0.0,27,AKdroid,2,1.0,3
251047,TeclaAccess,108,1345220105,1345255060,1345255060,582,582,3,2,0,11,22,7409,489,0,33,0.0,27,AKdroid,1,1.0,3
248246,TeclaAccess,107,1345121903,1345489450,1345489450,6125,6125,3,4,0,79,22,7024,1971,0,2,0.0,27,ankitdaf,11,0.36363636363636365,28
237073,TeclaAccess,106,1344613064,1344865478,1344865478,4206,4206,3,4,0,19,20,7077,531,0,22,0.0,27,AKdroid,0,0,3
16552,TeclaAccess,105,1344524802,,1344524817,0,,3,1,0,3,16,7070,17,0,8,0.0,27,ankitdaf,10,0.4,28
16529,TeclaAccess,104,1344524259,,1344524303,0,,3,1,0,3,16,7070,17,0,8,0.0,27,ankitdaf,9,0.4444444444444444,28
356175,TeclaAccess,101,1343299919,,1346870540,59510,,3,3,0,10,18,7024,51,0,43,0.0,27,ankitdaf,8,0.5,28
211769,TeclaAccess,100,1342526776,1342526849,1342526849,1,1,3,1,0,2,28,7011,20,0,29,0.0,27,ankitdaf,7,0.42857142857142855,28
203358,TeclaAccess,98,1342112790,1342194335,1342194335,1359,1359,3,3,1,19,33,6995,18,0,87,0.0,27,ankitdaf,6,0.3333333333333333,27
201971,TeclaAccess,97,1342065671,,1342194224,2142,,3,2,1,2,33,5998,22,0,0,0.0,27,ankitdaf,5,0.4,26
532167,TeclaAccess,92,1341321083,1341323181,1341323181,34,34,3,1,0,21,69,5998,4,0,33,0.0,27,jorgesilva,1,1.0,8
532168,TeclaAccess,91,1341320903,1341320924,1341320924,0,0,3,4,0,44,69,5998,162,0,22,0.0,27,jorgesilva,0,0,8
532169,TeclaAccess,78,1334329970,,1334344171,236,,1,5,2,8,84,5847,5,0,0,0.0,27,ankitdaf,4,0.5,21
195215,TeclaAccess,75,1334177705,,1341713633,125598,,1,10,2,26,83,5897,563,0,0,0.0,27,rishabhjain08,13,0.15384615384615385,0
532170,TeclaAccess,74,1334155328,,1334324173,2814,,1,1,1,1,82,5838,0,0,0,0.0,27,ankitdaf,3,0.6666666666666666,20
532198,TeclaAccess,71,1333585639,1341271262,1341271262,128093,128093,1,0,0,0,78,5827,0,0,0,0.0,26,tguinot,0,0,3
496529,TeclaAccess,70,1333566074,,1353278528,328480,,1,2,1,8,78,5897,135,0,0,0.0,26,rishabhjain08,12,0.16666666666666666,0
