pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
815026,errai,34,1358183394,1358183404,1358183404,0,0,4,1,0,1,24,69778,0,1,1,441.1419071913784,43,pslegr,7,0.5714285714285714,1
815027,errai,33,1358173452,1358173469,1358173469,0,0,4,1,0,1,24,69770,0,5,0,440.99183029955566,43,pslegr,6,0.5,1
781477,errai,30,1357319487,,1357706064,6442,,4,2,6,7,26,74614,17,244,0,433.7389765995658,41,EricWittmann,6,0.16666666666666666,1
759762,errai,29,1355821413,1355834605,1355834605,219,219,5,8,0,145,30,73521,1061,138,94,432.29825492036287,39,edewit,2,0.0,2
747771,errai,28,1355402670,,1355410169,124,,5,52,1,1195,30,69657,22520,10134,540,435.1752156997861,39,edewit,1,0.0,2
745383,errai,27,1355334052,,1357850903,41947,,5,1,4,5,30,73519,125,49,0,432.65006324895603,39,EricWittmann,5,0.2,1
815029,errai,26,1355330057,,1355330339,4,,5,0,0,0,29,73519,0,0,0,432.65006324895603,39,EricWittmann,4,0.25,1
815030,errai,25,1355329977,,1355330010,0,,5,0,0,0,29,69657,0,0,0,435.1752156997861,39,EricWittmann,3,0.3333333333333333,1
815386,errai,24,1355257923,,1355425422,2791,,5,0,0,0,29,73483,0,0,0,432.8620225086074,39,EricWittmann,2,0.5,1
744712,errai,23,1355226666,,1355322429,1596,,5,1,1,6,29,69652,92,0,1,435.5653821857233,39,edewit,0,0,1
815025,errai,22,1355172720,1355172750,1355172750,0,0,4,1,0,1,31,69478,13,0,4,436.6562077204295,39,pslegr,4,0.5,1
698729,errai,20,1354810002,1354824683,1354824683,244,244,4,1,1,7,30,72631,1397,7,11,432.9556250086051,39,pslegr,3,0.3333333333333333,1
606774,errai,19,1354285087,1354291236,1354291236,102,102,4,1,0,3,29,69332,73,0,0,433.8977672647551,39,fbricon,0,0,5
590456,errai,18,1354226286,,1354307839,1359,,4,1,0,3,28,69332,30,0,5,433.8977672647551,39,carchrae,2,1.0,1
585647,errai,17,1354211208,1354217815,1354217815,110,110,4,1,2,2,28,69267,27,0,3,434.001761300475,39,carchrae,1,1.0,1
580760,errai,16,1354198170,1354205084,1354205084,115,115,4,1,2,4,29,69255,43,0,19,433.71597718576277,39,EricWittmann,0,0,1
538375,errai,15,1353672293,1353677127,1353677127,80,80,4,1,1,2,25,68921,4,16,1,430.5219018876685,39,noter,0,0,0
538376,errai,14,1353649711,1353692230,1353692230,708,708,4,5,2,5,24,68921,24,784,6,430.5219018876685,39,carchrae,0,0,1
538377,errai,13,1353501875,1353505139,1353505139,54,54,4,1,1,12,25,68975,1,0,9,430.0253715114172,39,ge0ffrey,0,0,16
237510,errai,11,1344559785,1344624661,1344624662,1081,1081,4,1,2,1,2,64753,6,0,0,400.63008663691255,38,dcracauer,2,0.0,0
8042,errai,10,1344082020,,1344275097,3217,,4,1,1,8,0,63997,214,212,12,399.37809584824294,37,dcracauer,1,0.0,0
538378,errai,9,1343438118,,1343737783,4994,,4,0,0,0,0,63125,0,0,0,394.24950495049507,36,dcracauer,0,0,0
164862,errai,8,1340094030,,1340109430,256,,3,1,1,1,25,58330,2,0,0,361.5806617521001,33,pslegr,2,0.5,1
164857,errai,7,1340093876,1340109324,1340109324,257,257,3,1,1,1,25,50154,2,0,0,357.4191490210153,33,pslegr,1,0.0,1
155932,errai,6,1339484921,,1339508158,387,,2,1,2,2,33,57780,22,2,0,356.5420560747664,32,pslegr,0,0,1
125258,errai,5,1337117730,,1337117768,0,,1,1,1,15,0,55945,198,173,0,350.1832156582358,28,lincolnthree,0,0,50
538370,errai,4,1327580773,1327581674,1327581674,15,15,1,1,0,2,50,36444,16,17,1,270.66183733947975,25,sbryzak,0,0,21
538371,errai,3,1285832757,1291642548,1291642548,96769,96769,2,1,1,2,71,26049,193,0,0,77.7381089485201,12,misqu23,0,0,0
538372,errai,2,1284708496,1284709469,1284709469,16,16,1,4,0,5,80,26025,45,0,2,77.80979827089338,11,heiko-braun,1,0.0,9
538373,errai,1,1284708368,,1284708444,1,,1,4,1,5,80,26025,45,0,2,77.80979827089338,11,heiko-braun,0,0,9
