pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1192092,mperham/sidekiq,735,1361752610,1361806563,1361806563,899,899,2,1,0,1,91,2223,2,0,0,871.7948717948718,2060,brandonhilkert,24,0.9583333333333334,10,true,true
1174550,mperham/sidekiq,721,1361362733,1361367639,1361367639,81,81,1,1,1,1,95,2220,12,0,12,872.9729729729729,2060,rymai,0,0,24,false,false
1173112,mperham/sidekiq,719,1361327088,1361806632,1361806634,7992,7992,1,2,2,1,95,2215,4,0,10,874.9435665914222,2060,benweint,0,0,4,false,false
1172555,mperham/sidekiq,718,1361313870,,1361331518,294,,1,1,2,2,95,2215,4,6,0,874.9435665914222,4118,perplexes,0,0,36,false,false
1172185,mperham/sidekiq,717,1361306713,,1361346542,663,,1,8,2,10,95,2215,254,13,0,874.9435665914222,2059,tomfarm,0,0,8,false,false
1166799,mperham/sidekiq,714,1361207459,1361210514,1361210514,50,50,1,1,0,4,97,2215,2,23,46,869.5259593679458,4118,brandonhilkert,23,0.9565217391304348,20,true,true
1153928,mperham/sidekiq,705,1360857294,,1360877906,343,,1,1,2,1,98,2193,9,0,0,878.2489740082079,4116,NielsKSchjoedt,1,1.0,0,false,false
1072197,mperham/sidekiq,700,1360677783,1360680002,1360680002,36,36,1,1,0,1,98,2193,0,0,1,878.2489740082079,4116,mdesjardins,0,0,30,false,false
1072198,mperham/sidekiq,698,1360587165,,1360587390,3,,1,9,0,4,98,2193,27,69,0,878.2489740082079,4116,emuzis,0,0,0,false,false
1072194,mperham/sidekiq,697,1360441479,1360450731,1360450731,154,154,1,1,0,1,98,2193,2,0,9,878.2489740082079,4116,PetrKaleta,0,0,10,false,false
1072199,mperham/sidekiq,693,1360356463,1360356508,1360356508,0,0,1,2,0,1,98,2193,2,0,9,878.2489740082079,2058,willcosgrove,0,0,11,false,false
1072195,mperham/sidekiq,692,1360354598,1360355787,1360355787,19,19,1,1,0,1,98,2193,4,0,8,878.2489740082079,4116,jmazzi,3,1.0,96,false,false
1072200,mperham/sidekiq,691,1360353420,1360354015,1360354015,9,9,1,1,2,1,98,2193,2,0,8,878.2489740082079,4116,jmazzi,2,1.0,96,false,false
1072201,mperham/sidekiq,688,1360252103,1360291838,1360291838,662,662,1,1,2,1,97,2190,1,0,4,879.4520547945206,4114,wllrd,0,0,0,false,false
961406,mperham/sidekiq,681,1360099312,,1361026766,15457,,1,4,4,6,97,2188,44,0,0,880.2559414990859,2057,dleung,3,1.0,1,false,false
953385,mperham/sidekiq,675,1359899286,,1359906347,117,,1,1,0,1,95,2188,3,0,0,880.2559414990859,4114,legiar,0,0,2,false,false
951074,mperham/sidekiq,673,1359798539,1359817091,1359817091,309,309,2,1,0,2,93,2188,2,13,7,874.7714808043876,4114,liorsion,0,0,14,false,false
948273,mperham/sidekiq,670,1359736059,1359736641,1359736641,9,9,2,1,0,1,92,2188,0,0,4,874.7714808043876,4114,brandonhilkert,22,0.9545454545454546,16,true,true
941278,mperham/sidekiq,668,1359580598,1359583894,1359583894,54,54,2,2,1,2,91,2188,0,0,0,874.7714808043876,2055,gaffneyc,0,0,15,false,false
938781,mperham/sidekiq,667,1359536747,1359537209,1359537209,7,7,2,1,0,1,88,2188,2,0,10,874.7714808043876,4110,KensoDev,0,0,86,false,false
950053,mperham/sidekiq,664,1359474517,1361111237,1361111238,27278,27278,2,4,4,4,87,2146,119,0,42,886.300093196645,2055,godfat,0,0,101,false,false
934057,mperham/sidekiq,663,1359412653,1359413044,1359413044,6,6,2,1,1,3,86,2146,0,0,0,886.300093196645,4110,jtimberman,0,0,332,false,false
933677,mperham/sidekiq,661,1359406704,1359406951,1359406951,4,4,2,1,0,3,86,2146,4,0,7,886.300093196645,2055,dleung,2,1.0,0,false,false
930562,mperham/sidekiq,659,1359316606,1359320229,1359320229,60,60,2,1,0,0,85,2131,0,0,2,892.5387142186767,2055,laserlemon,0,0,68,false,false
930360,mperham/sidekiq,658,1359313970,1359314714,1359314714,12,12,2,1,0,1,85,2131,0,0,3,892.5387142186767,4110,brandonhilkert,21,0.9523809523809523,16,true,true
930097,mperham/sidekiq,657,1359305834,1359307415,1359307415,26,26,2,1,0,1,84,2131,2,0,7,892.5387142186767,4110,dennisvdvliet,1,1.0,6,false,false
968638,mperham/sidekiq,654,1359231521,1359234115,1359234115,43,43,2,1,0,2,84,2124,0,9,12,881.3559322033898,2055,brandonhilkert,20,0.95,8,true,true
928909,mperham/sidekiq,652,1359225387,1359246534,1359246534,352,352,2,2,4,5,83,2124,34,50,74,881.3559322033898,2055,brandonhilkert,19,0.9473684210526315,8,true,true
928008,mperham/sidekiq,651,1359216210,1359217671,1359217671,24,24,2,1,0,4,83,2120,5,0,39,883.0188679245283,4110,dennisvdvliet,0,0,6,false,false
931058,mperham/sidekiq,644,1359062157,1359342299,1359342299,4669,4669,2,1,0,1,82,2120,4,0,7,883.0188679245283,2055,plentz,0,0,87,false,false
931053,mperham/sidekiq,643,1359060687,,1359342144,4690,,2,1,1,1,82,2120,4,0,0,883.0188679245283,2055,sfroehler,0,0,4,false,false
825583,mperham/sidekiq,633,1358637103,,1358638361,20,,2,1,1,2,81,2101,3,0,0,871.0138029509758,2055,grosser,2,0.5,148,false,false
825576,mperham/sidekiq,632,1358636719,,1358638282,26,,2,1,1,2,81,2101,1,2,0,871.0138029509758,4110,grosser,1,1.0,296,false,false
825575,mperham/sidekiq,631,1358636605,1358638161,1358638161,25,25,2,1,0,2,81,2101,3,30,0,871.0138029509758,4110,grosser,0,0,296,false,false
822931,mperham/sidekiq,630,1358532671,1358565689,1358565689,550,550,2,3,2,4,79,2092,21,39,42,860.4206500956024,4110,dtaniwaki,1,1.0,0,false,false
833366,mperham/sidekiq,629,1358524648,1358527576,1358527576,48,48,2,2,2,1,78,2092,6,0,10,860.4206500956024,4110,dtaniwaki,0,0,0,false,false
968627,mperham/sidekiq,624,1358372111,1358372432,1358372432,5,5,2,3,0,1,77,2078,45,0,24,861.405197305101,2055,ardell,1,1.0,14,false,false
968629,mperham/sidekiq,622,1358360558,1358366603,1358366603,100,100,2,1,0,1,76,2078,4,0,6,861.405197305101,2055,ardell,0,0,14,false,false
843374,mperham/sidekiq,620,1358296485,1358347067,1358347067,843,843,2,1,0,2,75,2074,6,18,4,854.8698167791707,4110,ryanlower,0,0,18,false,false
919404,mperham/sidekiq,619,1358282111,1358283359,1358283360,20,20,2,1,0,1,75,2074,2,0,4,854.8698167791707,2055,tmandke,0,0,0,false,false
794890,mperham/sidekiq,618,1357880363,1358006699,1358006699,2105,2105,2,1,0,1,75,2076,4,0,4,854.0462427745664,2055,brainopia,1,1.0,63,false,false
790757,mperham/sidekiq,616,1357794502,1358132796,1358132796,5638,5638,2,2,0,2,75,2076,0,0,0,854.0462427745664,4110,ramiyer28,0,0,0,false,false
780185,mperham/sidekiq,610,1357589985,1357590269,1357590269,4,4,2,1,0,1,74,2075,0,0,0,854.4578313253012,4110,jmazzi,1,1.0,96,false,false
968617,mperham/sidekiq,609,1357375229,1357400346,1357400346,418,418,2,1,0,2,74,2049,1,4,10,851.634943875061,2055,karlfreeman,2,0.5,9,false,false
778542,mperham/sidekiq,606,1357163483,1357169299,1357169299,96,96,2,1,0,3,73,2049,9,0,25,851.634943875061,2055,brandonhilkert,18,0.9444444444444444,7,true,true
770123,mperham/sidekiq,605,1356742550,1356835948,1356835948,1556,1556,2,1,7,4,70,2040,28,5,35,854.4117647058823,2055,brandonhilkert,17,0.9411764705882353,7,true,true
769846,mperham/sidekiq,604,1356733790,,1356741260,124,,2,2,11,2,70,2038,18,54,0,855.2502453385672,4110,jfirebaugh,3,1.0,82,false,false
769879,mperham/sidekiq,600,1356416294,1356734928,1356734929,5310,5310,2,1,0,1,69,2038,6,0,5,855.2502453385672,4088,jackrg,3,0.3333333333333333,0,false,false
784481,mperham/sidekiq,598,1355947125,1355948595,1355948595,24,24,2,1,2,1,68,2029,1,0,1,847.2153770330212,4054,invalidusrname,0,0,16,false,false
895968,mperham/sidekiq,595,1355893358,1356033349,1356033349,2333,2333,2,5,0,2,67,2031,48,34,4,846.3810930576071,4050,jackrg,2,0.0,0,false,false
