pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commit_comments,num_issue_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
2769676,openshift/origin-server,ruby,4438,1389231040,1389242308,1389242308,187,187,github,false,false,11,1,0,6,6,2,0,0,1,1,1,0,0,41,36332,48,0,4,793.4052625784433,20.945722778817572,178.43774083452604,562,danmcp,282,0.875886524822695,11,false,true
2767403,openshift/origin-server,ruby,4433,1389202333,1389234827,1389234827,541,541,github,false,false,11,1,0,5,5,2,0,0,2,2,2,0,0,41,36332,9,10,58,793.4052625784433,20.945722778817572,178.43774083452604,562,smarterclayton,213,0.8591549295774648,15,false,true
2767089,openshift/origin-server,ruby,4432,1389199118,1389202837,1389202837,61,61,github,false,false,11,1,0,3,3,2,0,0,1,1,0,0,1,41,36332,0,0,8,793.4052625784433,20.945722778817572,178.43774083452604,562,jwhonce,313,0.8722044728434505,4,false,true
2764590,openshift/origin-server,ruby,4430,1389171979,1389195033,1389195033,384,384,github,false,false,11,1,0,3,3,2,0,0,5,5,4,0,1,42,36307,5,0,30,793.951579585204,20.96014542650178,178.56060814718924,562,Filirom1,3,0.0,37,false,false
2761981,openshift/origin-server,ruby,4428,1389129906,1389178199,1389178199,804,804,github,false,false,11,1,0,5,5,2,0,0,9,9,9,0,0,42,36297,171,0,89,794.1703171060968,20.965920048488854,178.60980246301347,562,mrunalp,168,0.8273809523809523,5,false,true
2760544,openshift/origin-server,ruby,4427,1389114253,1389173546,1389173546,988,988,github,false,false,11,1,0,3,3,1,0,0,1,1,1,0,0,42,36297,4,0,0,794.1703171060968,20.965920048488854,178.60980246301347,1124,liggitt,79,0.4936708860759494,4,false,true
2755559,openshift/origin-server,ruby,4424,1389041917,,1389208018,2768,,unknown,false,false,11,5,0,10,10,3,1,0,18,19,0,3,15,42,36280,0,0,0,794.542447629548,20.97574421168688,178.69349503858876,1124,brenton,124,0.6612903225806451,24,false,true
2755361,openshift/origin-server,ruby,4423,1389040055,1389055042,1389055042,249,249,github,false,false,11,1,0,5,5,2,0,0,5,5,4,0,1,42,36280,49,0,64,794.542447629548,20.97574421168688,178.69349503858876,562,jwhonce,312,0.8717948717948718,4,false,true
2754957,openshift/origin-server,ruby,4421,1389035856,1389047779,1389047779,198,198,github,false,false,11,1,0,6,6,3,0,0,1,1,1,0,0,42,36280,9,0,10,794.542447629548,20.97574421168688,178.69349503858876,562,abhgupta,230,0.8304347826086956,5,false,true
2743288,openshift/origin-server,ruby,4418,1388790761,1389043316,1389043316,4209,4209,github,false,false,12,1,0,7,7,3,0,0,1,1,1,0,0,43,36271,4,0,5,794.7395991287806,20.98094896749469,178.73783463372942,562,abhgupta,229,0.8296943231441049,5,false,true
