Overriding configuration attach_ip= with cmd line 130.161.159.244
pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
669613,ushis/silo,52,1355065060,1355065105,1355065105,0,0,2,2,0,2,26,2748,0,0,20,0.0,2,hfroemmel,50,0.96,2,false,false
669618,ushis/silo,51,1355063625,1355064404,1355064404,12,12,2,2,0,8,25,2748,0,0,193,0.0,2,hfroemmel,49,0.9591836734693877,2,false,false
597867,ushis/silo,50,1354240011,1354248504,1354248505,141,141,2,11,0,66,24,2581,90,0,709,0.0,4,hfroemmel,48,0.9583333333333334,4,false,false
669545,ushis/silo,49,1354125847,1354126167,1354126167,5,5,1,4,0,38,25,2580,508,0,421,0.0,4,hfroemmel,47,0.9574468085106383,4,false,false
669548,ushis/silo,48,1353928202,1353928551,1353928551,5,5,1,1,0,2,25,2519,0,0,74,0.0,2,hfroemmel,46,0.9565217391304348,2,false,false
669549,ushis/silo,47,1353923907,1353927974,1353927974,67,67,1,3,0,27,24,2519,224,0,246,0.0,2,hfroemmel,45,0.9555555555555556,2,false,false
669551,ushis/silo,46,1353537678,1353546284,1353546284,143,143,1,4,0,11,22,2475,0,0,139,0.0,2,hfroemmel,44,0.9545454545454546,2,false,false
669552,ushis/silo,45,1353517174,1353518098,1353518098,15,15,1,2,0,16,21,2475,39,0,152,0.0,2,hfroemmel,43,0.9534883720930233,2,false,false
472291,ushis/silo,44,1352758439,1352759680,1352759680,20,20,1,5,0,21,19,2469,0,0,339,0.0,2,hfroemmel,42,0.9523809523809523,2,false,false
669554,ushis/silo,43,1351714201,1351717490,1351717490,54,54,1,1,0,8,21,2365,0,0,155,0.0,2,hfroemmel,41,0.9512195121951219,2,false,false
669555,ushis/silo,42,1351640501,1351657616,1351657616,285,285,1,3,0,25,21,2366,164,0,430,0.0,2,hfroemmel,40,0.95,2,false,false
669559,ushis/silo,41,1350683487,1350683532,1350683532,0,0,1,2,0,9,23,2056,0,0,69,0.0,2,hfroemmel,39,0.9487179487179487,2,false,false
669563,ushis/silo,40,1350675530,1350675607,1350675607,1,1,1,3,0,12,22,2042,108,0,190,0.0,2,hfroemmel,38,0.9473684210526315,2,false,false
669565,ushis/silo,39,1350669576,1350671463,1350671463,31,31,1,2,0,7,22,2016,0,0,145,0.0,2,hfroemmel,37,0.9459459459459459,2,false,false
669567,ushis/silo,38,1350659214,1350662773,1350662773,59,59,1,5,0,15,21,2006,73,0,303,0.0,2,hfroemmel,36,0.9444444444444444,2,false,false
669571,ushis/silo,37,1350574966,1350575150,1350575150,3,3,1,4,0,19,21,1981,189,0,348,0.0,2,hfroemmel,35,0.9428571428571428,2,false,false
669574,ushis/silo,36,1350486521,1350486673,1350486673,2,2,1,3,0,23,20,1948,339,0,355,0.0,2,hfroemmel,34,0.9411764705882353,2,false,false
669575,ushis/silo,35,1350415682,1350415725,1350415725,0,0,1,2,0,3,20,1938,2,0,61,0.0,2,hfroemmel,33,0.9393939393939394,2,false,false
669576,ushis/silo,34,1350405570,1350415321,1350415321,162,162,1,3,0,18,19,1836,38,0,277,0.0,2,hfroemmel,32,0.9375,2,false,false
669578,ushis/silo,33,1350382150,1350394490,1350394490,205,205,1,1,0,5,19,1833,0,0,67,0.0,2,hfroemmel,31,0.9354838709677419,2,false,false
669580,ushis/silo,32,1350304117,1350304449,1350304449,5,5,1,1,0,17,19,1833,0,0,265,0.0,2,hfroemmel,30,0.9333333333333333,2,false,false
343254,ushis/silo,30,1346283487,1346286032,1346286032,42,42,1,4,0,7,20,1513,2,0,165,0.0,2,hfroemmel,29,0.9310344827586207,2,false,false
343222,ushis/silo,29,1346282265,1346282332,1346282332,1,1,1,2,0,5,20,1513,0,0,78,0.0,2,hfroemmel,28,0.9285714285714286,2,false,false
343091,ushis/silo,28,1346276854,1346277849,1346277849,16,16,1,3,0,5,20,1513,0,0,81,0.0,2,hfroemmel,27,0.9259259259259259,2,false,false
