pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
8175284,biopython/biopython,python,567,1435341572,1435417287,1435417287,1261,1261,commits_in_master,false,false,7,1,1,0,0,0,0,2,0,0,1,1,1,0,0,0,67998,2,0,0,0,769.7138151122092,32.97155798699962,550.3103032442131,656,anderspitman,peterjc,peterjc,1,0.0,2,false,false,false,0.0,7,8,46,0,0,1,0,1,0,-1,8741.0,false,false
7764099,biopython/biopython,python,553,1432929310,1432930172,1432930172,14,14,commits_in_master,false,false,7,1,1,0,0,0,0,2,0,0,3,3,3,0,0,0,67979,0,12,0,0,769.6347401403375,32.966063048882745,550.302299239471,644,ajm,peterjc,peterjc,1,0.0,3,false,false,false,0.0,7,26,43,0,3,1,0,0,0,-1,8995.0,true,false
7695108,biopython/biopython,python,547,1432564316,1433312662,1433312662,12472,12472,commit_sha_in_comments,false,false,6,8,6,0,5,0,5,2,1,0,3,4,3,0,1,0,67868,46,86,1,1,770.8934991453998,33.01997996110096,551.2023339423588,643,peterjc,peterjc,peterjc,15,0.6666666666666666,114,false,true,false,0.03225806451612903,6,54,42,20,155,14,4,40,10,1,350214.0,false,false
7653958,biopython/biopython,python,546,1432246094,1432319558,1432319558,1224,1224,commits_in_master,false,false,6,4,4,0,2,0,2,2,0,0,2,2,2,0,0,0,67867,7,15,0,0,770.7280416107975,33.020466500655694,551.2104557443234,643,maclandrol,peterjc,peterjc,0,0,1,false,false,false,0.0,6,58,39,0,0,0,0,4,0,566,8568.0,false,false
7406150,biopython/biopython,python,537,1430824756,1430983895,1430983895,2652,2652,commit_sha_in_comments,false,false,4,3,1,0,6,0,6,2,0,0,3,3,3,0,0,0,67738,15,8,2,2,774.07068410641,32.965248457291324,552.4225693111695,637,sunhwan,peterjc,peterjc,0,0,6,false,false,false,0.07692307692307693,4,27,42,0,0,0,0,1,0,57,15726.0,false,false
7402518,biopython/biopython,python,534,1430766708,1430870296,1430870296,1726,1726,commits_in_master,false,false,3,3,3,0,1,2,3,1,0,0,2,2,2,0,0,0,67738,62,12,0,0,774.07068410641,32.965248457291324,552.4225693111695,637,erasche,mdehoon,mdehoon,2,0.5,6,false,false,false,0.0,4,19,41,1,25,2,4,14,2,667,9558.0,false,false
7308626,biopython/biopython,python,532,1430223331,1431323313,1431323313,18333,18333,commits_in_master,false,false,3,2,2,0,3,0,3,3,0,0,1,1,1,0,0,0,67719,32,0,0,0,774.3173998434709,32.95973065166349,552.5775631654336,635,ghuls,mdehoon,mdehoon,0,0,1,false,false,false,0.0,5,21,41,0,1,0,0,2,0,79,10382.0,false,false
7298507,biopython/biopython,python,530,1430165298,1431423112,1431423112,20963,20963,commit_sha_in_comments,false,false,3,3,2,0,7,3,10,3,1,0,2,3,2,0,1,0,67719,85,9,0,0,774.3173998434709,32.95973065166349,552.5775631654336,634,danich1,peterjc,peterjc,0,0,1,false,false,false,0.0,5,58,40,0,0,0,0,2,0,75,9364.0,false,false
7164113,biopython/biopython,python,521,1429371170,1429380256,1429380256,151,151,commits_in_master,false,false,2,5,5,0,0,4,4,0,0,0,11,11,11,0,0,0,67718,118,0,1,1,774.3731356507872,32.945450249564374,552.5266546560738,630,JoaoRodrigues,peterjc,peterjc,3,0.6666666666666666,15,false,true,false,0.0,5,48,35,0,19,3,1,5,0,-1,9165.0,false,false
7164104,biopython/biopython,python,520,1429371022,1429371089,1429371089,1,1,commits_in_master,false,false,2,4,4,0,0,4,4,1,0,0,11,11,11,0,0,0,67718,117,0,1,1,774.3731356507872,32.945450249564374,552.5266546560738,630,JoaoRodrigues,JoaoRodrigues,JoaoRodrigues,2,0.5,15,false,true,false,0.0,5,48,35,0,18,1,1,4,0,-1,8548.0,false,false
7134654,biopython/biopython,python,519,1429196741,,1431518625,38698,,unknown,false,false,1,1,1,0,10,0,10,2,0,0,1,1,1,0,0,0,67718,5,0,1,1,774.8161493251425,32.960217372042884,552.4528190436812,630,jecorn,peterjc,,0,0,1,false,false,false,0.3333333333333333,5,86,39,0,0,0,0,0,0,12,9025.0,false,true
7006009,biopython/biopython,python,511,1428479773,1428482900,1428482900,52,52,commits_in_master,false,false,1,1,1,0,0,0,0,1,1,0,2,3,2,0,1,0,67717,2,4,0,0,774.827591299083,32.96070410679741,552.4609773025976,622,kblin,peterjc,peterjc,14,0.7857142857142857,11,false,false,false,0.0,5,103,35,1,0,0,0,0,0,-1,9137.0,false,false
6967487,biopython/biopython,python,506,1428257787,1428262442,1428262442,77,77,commits_in_master,false,false,1,1,1,0,0,0,0,1,0,0,2,2,2,0,0,0,67601,16,0,0,0,775.6837916598867,33.01726305823879,553.4089732400408,621,freeh4cker,peterjc,peterjc,0,0,0,false,false,false,0.0,5,5,37,0,0,0,0,1,0,-1,8565.0,false,false
6917291,biopython/biopython,python,501,1427898998,1428850274,1428850274,15854,15854,commit_sha_in_comments,false,false,1,4,1,0,5,1,6,3,0,0,1,1,1,0,0,0,67481,25,0,0,0,777.0187163794253,33.07597694165766,554.378269438805,619,hcraT,peterjc,peterjc,0,0,1,false,false,false,0.0,5,20,37,0,2,0,0,1,0,996,932694.0,false,false
6857795,biopython/biopython,python,497,1427475175,1427489297,1427489297,235,235,commits_in_master,false,false,1,1,1,0,0,0,0,1,0,0,4,4,0,4,0,0,67460,0,0,0,0,777.0382448858583,33.0862733471687,554.5508449451527,616,cbrueffer,peterjc,peterjc,56,0.7142857142857143,3,false,false,false,0.0,5,10,35,1,0,0,0,1,0,-1,5289.0,false,false
6807203,biopython/biopython,python,492,1427221196,1427892661,1427892661,11251,11251,commit_sha_in_comments,false,false,1,1,1,0,6,0,6,3,0,0,2,2,2,0,0,0,67460,107,0,7,6,777.0382448858583,33.0862733471687,554.5508449451527,614,erasche,peterjc,peterjc,1,0.0,6,false,false,true,2.0,5,99,34,0,11,1,4,11,1,1,60137.0,false,false
6533111,biopython/biopython,python,482,1425535647,1428395556,1428395556,47725,47725,commit_sha_in_comments,false,false,2,1,1,0,12,0,12,4,0,0,1,1,1,0,0,0,67460,11,0,2,2,777.0382448858583,33.0862733471687,554.5508449451527,605,kuanyili,peterjc,peterjc,0,0,0,false,false,false,0.5,6,76,37,0,0,0,0,1,0,23,5061.0,false,false
6409527,biopython/biopython,python,479,1424795887,,1424846143,837,,unknown,false,false,2,20,1,0,5,1,6,3,0,0,2,2,2,0,0,0,67459,218,116,3,2,777.0497635600884,33.086763812093274,554.5590655064557,601,dalloliogm,peterjc,,0,0,24,false,false,false,0.5,6,80,33,0,0,0,0,0,0,6,6222038.0,true,true
6240363,biopython/biopython,python,473,1423686487,,1424164956,7974,,unknown,false,false,2,6,1,9,15,0,24,5,0,0,2,2,2,0,0,0,67257,759,12,0,0,777.6885677327267,33.18613675899906,556.284104256806,596,erasche,peterjc,,0,0,6,false,false,true,0.0,6,88,34,0,0,0,0,2,0,832,857593.0,true,false
6225452,biopython/biopython,python,472,1423604127,1423736582,1423736582,2207,2207,commits_in_master,false,false,2,1,1,0,3,0,3,2,0,0,1,1,1,0,0,0,67257,3,0,1,1,777.6885677327267,33.18613675899906,556.284104256806,596,glebkuznetsov,peterjc,peterjc,0,0,21,false,false,false,0.25,7,37,33,0,0,0,0,1,0,31,5290.0,false,false
6100687,biopython/biopython,python,469,1422799901,1422884446,1422884446,1409,1409,commits_in_master,false,false,2,55,30,0,26,1,27,4,7,1,10,18,9,0,4,0,67259,2775,316,19,17,777.3978203660477,33.17028204403872,556.2080911104833,590,xulesc,xulesc,xulesc,1,0.0,1,false,true,false,0.0,7,33,38,0,0,2,0,1,0,1132,5358346.0,true,true
6046513,biopython/biopython,python,467,1422436967,,1422436975,0,,unknown,false,false,2,2,2,0,0,0,0,0,1,1,0,2,0,0,1,0,67259,0,0,0,0,777.3978203660477,33.17028204403872,556.2080911104833,589,xulesc,xulesc,,0,0,1,false,true,false,0.0,7,2,31,0,0,0,0,0,0,-1,5030.0,false,false
5942220,biopython/biopython,python,464,1421757121,1430727237,1430727237,149561,149561,commit_sha_in_comments,false,false,2,7,2,0,14,1,15,3,0,0,2,2,2,0,0,0,67258,61,26,10,6,777.4093788099557,33.1707752237652,556.2163608790033,582,kianho,peterjc,peterjc,0,0,2,false,false,false,3.0,8,146,40,0,0,0,0,1,0,153,8908644.0,true,true
5903304,biopython/biopython,python,463,1421425987,1421454074,1421454074,468,468,commits_in_master,false,false,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,67255,5,0,14,14,777.4440562039997,33.17225485094045,556.2411716600997,579,widdowquinn,peterjc,peterjc,7,0.8571428571428571,21,false,false,true,14.0,8,34,30,0,3,5,0,14,0,-1,5517.0,false,false
5779806,biopython/biopython,python,458,1420745904,1420776322,1420776322,506,506,commits_in_master,false,true,1,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,67247,62,37,24,12,777.3580977590079,33.16133061697919,556.2329918063259,575,widdowquinn,peterjc,peterjc,6,0.8333333333333334,21,false,false,true,12.0,9,73,31,0,1,4,0,13,0,-1,5146.0,false,false
5760218,biopython/biopython,python,457,1420625797,1420776962,1420776962,2519,2519,commit_sha_in_comments,false,false,1,4,2,0,7,0,7,2,1,0,2,3,2,0,1,0,67247,2,23,8,4,777.3580977590079,33.16133061697919,556.2329918063259,574,brandoninvergo,peterjc,peterjc,19,0.8421052631578947,15,false,false,false,4.0,10,62,30,1,1,0,0,2,0,309,84854.0,false,true
5695634,biopython/biopython,python,452,1419961602,1419983728,1419983728,368,368,commit_sha_in_comments,false,false,2,6,6,0,0,0,0,1,1,0,1,2,2,0,0,0,67263,0,116,10,10,778.1841428422758,33.27237857365863,556.2196155390036,572,widdowquinn,peterjc,peterjc,5,0.8,21,false,false,true,3.3333333333333335,10,51,29,0,1,3,0,11,0,-1,5113.0,false,false
5632622,biopython/biopython,python,451,1419197312,1419585686,1419585686,6472,6472,commits_in_master,false,false,2,6,4,1,1,2,4,1,0,0,3,3,3,0,0,0,67338,61,84,17,9,778.0153850723217,33.235320324333955,555.6001069232825,571,widdowquinn,peterjc,peterjc,4,0.75,20,false,false,true,2.3333333333333335,10,45,29,0,1,2,0,7,0,27,8685.0,false,false
5618619,biopython/biopython,python,450,1419010531,,1419031753,353,,unknown,false,false,2,2,2,0,0,0,0,1,0,0,1,1,1,0,0,0,67333,38,0,7,7,778.0731587780137,33.2377883058827,555.6413645612107,571,widdowquinn,peterjc,,3,1.0,20,false,false,true,2.3333333333333335,10,112,29,0,1,1,0,3,0,-1,4947.0,false,false
5615538,biopython/biopython,python,449,1418993224,1418993595,1418993595,6,6,commits_in_master,false,false,2,1,1,0,1,0,1,2,0,0,1,1,1,0,0,0,67333,2,0,6,6,778.0731587780137,33.2377883058827,555.6413645612107,571,widdowquinn,peterjc,peterjc,2,1.0,20,false,false,true,2.0,10,32,30,0,0,0,0,1,0,5,4196.0,true,false
5536389,biopython/biopython,python,445,1418375704,1418631033,1418631033,4255,4255,commit_sha_in_comments,false,false,1,1,1,0,10,0,10,5,0,0,1,1,1,0,0,0,67355,2,0,2,2,777.8190186326183,33.226931927845,555.4598767723257,564,hongbo-zhu-cn,peterjc,peterjc,0,0,0,false,false,false,1.0,10,80,31,0,1,0,0,1,0,50,361220.0,false,false
5526175,biopython/biopython,python,444,1418301207,1418307980,1418307980,112,112,commit_sha_in_comments,false,false,1,1,1,0,0,5,5,2,0,0,2,2,2,0,0,0,67352,2,51,10,7,777.8536643306805,33.22841192540682,555.4846181256681,564,necrolyte2,necrolyte2,necrolyte2,1,1.0,5,false,true,false,3.5,10,46,29,1,0,3,0,1,0,-1,4308.0,false,false
5518417,biopython/biopython,python,442,1418238625,1418242838,1418242838,70,70,github,false,false,1,1,1,0,0,0,0,1,1,0,2,3,2,0,1,0,67351,32,8,8,5,777.7612804561179,33.21405769773277,555.4780181437544,564,necrolyte2,necrolyte2,necrolyte2,0,0,5,false,true,false,1.5,10,14,29,1,0,0,0,1,0,-1,4575.0,false,false
5416013,biopython/biopython,python,436,1417395795,1419006734,1419006734,26848,26848,commit_sha_in_comments,false,false,1,4,1,0,3,5,8,2,0,0,1,1,0,1,0,0,67340,0,0,1,1,777.977427977428,33.18978318978319,555.6875556875557,557,vincentdavis,peterjc,peterjc,5,0.8,9,false,false,true,0.5,10,26,29,0,0,0,0,1,0,24085,1476390.0,false,false
5331489,biopython/biopython,python,434,1416557568,1416558119,1416558119,9,9,commits_in_master,false,false,4,1,1,0,0,0,0,1,0,0,2,2,0,0,2,0,67339,0,0,18,18,777.8107783008361,33.19027606587564,555.5770058955435,556,carlosp420,peterjc,peterjc,24,0.9166666666666666,15,false,true,false,1.8,10,14,26,1,20,27,1,30,0,-1,4158.0,false,false
5298705,biopython/biopython,python,433,1416343763,1416349861,1416349861,101,101,commits_in_master,false,false,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,66998,0,16,1,1,781.8740857936058,33.269649840293745,558.2703961312277,554,carlosp420,peterjc,peterjc,23,0.9130434782608695,15,false,true,false,0.1,10,37,27,1,18,26,1,29,0,-1,4514.0,false,false
5281455,biopython/biopython,python,432,1416253287,1416303375,1416303375,834,834,commits_in_master,false,false,4,1,1,0,0,0,0,2,1,0,1,2,1,1,0,0,66998,0,200,1,1,782.8144123705185,33.224872384250276,558.4644317740828,554,carlosp420,peterjc,peterjc,22,0.9090909090909091,15,false,true,false,0.1,10,46,27,1,17,25,1,28,0,-1,4827.0,false,false
5249680,biopython/biopython,python,430,1415987837,,1431989435,266753,,unknown,false,false,4,19,6,0,4,0,4,2,1,0,3,4,3,0,0,0,66998,0,1614,4,4,782.8144123705185,33.224872384250276,558.4644317740828,551,dklopfenstein,mdehoon,,0,0,0,false,false,false,0.0,10,13,41,1,2,0,0,0,0,6248,2234496.0,true,true
5248249,biopython/biopython,python,429,1415981364,1416139730,1416139730,2639,2639,commit_sha_in_comments,false,false,4,1,1,0,0,0,0,1,0,0,9,9,9,0,0,0,66998,0,124,10,4,782.8144123705185,33.224872384250276,558.4644317740828,551,carlosp420,peterjc,peterjc,21,0.9047619047619048,15,false,true,false,0.2727272727272727,10,6,27,1,17,24,1,27,0,-1,4567.0,false,false
5236937,biopython/biopython,python,427,1415908870,1415920494,1415920494,193,193,commit_sha_in_comments,false,false,4,1,1,0,0,0,0,1,0,0,13,13,13,0,0,0,64347,0,593,6,4,815.5935785662112,34.096383669790356,581.1925963914401,551,carlosp420,carlosp420,carlosp420,20,0.9,15,false,true,false,0.18181818181818182,10,6,26,1,17,22,1,26,0,-1,4991.0,false,false
5232797,biopython/biopython,python,426,1415890907,1415920473,1415920473,492,492,commits_in_master,false,false,4,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,64347,0,0,1,1,815.5935785662112,34.096383669790356,581.1925963914401,551,zruan,peterjc,peterjc,2,0.0,4,false,false,false,0.09090909090909091,10,5,26,1,4,0,0,1,1,-1,4813.0,false,false
5222850,biopython/biopython,python,423,1415827511,1415835460,1415835460,132,132,commits_in_master,false,false,5,1,1,0,0,0,0,0,0,0,20,20,20,0,0,0,64340,0,242,16,11,815.5113459745104,34.084550823748835,581.2247435498912,550,carlosp420,peterjc,peterjc,19,0.8947368421052632,15,false,true,false,0.15384615384615385,10,5,25,1,17,21,1,25,0,-1,4561.0,false,false
5204794,biopython/biopython,python,422,1415731838,1415751647,1415751647,330,330,commit_sha_in_comments,false,false,6,1,1,0,0,0,0,1,0,0,34,34,34,0,0,0,64313,0,277,13,8,814.1899771430349,34.005566526207765,581.2821669024925,549,carlosp420,peterjc,peterjc,18,0.8888888888888888,15,false,true,false,0.14285714285714285,10,5,27,1,17,20,1,24,0,-1,4854.0,false,false
5189907,biopython/biopython,python,420,1415651414,1415660868,1415660868,157,157,github,false,false,6,1,1,0,0,0,0,0,0,0,16,16,16,0,0,0,64344,201,0,8,4,811.8861121472088,34.3000124331717,581.3751087902524,549,carlosp420,carlosp420,carlosp420,17,0.8823529411764706,15,false,true,false,0.0,10,4,32,1,17,17,1,23,0,-1,4829.0,false,false
5203724,biopython/biopython,python,419,1415608189,1415750885,1415750885,2378,2378,commit_sha_in_comments,false,false,6,23,22,0,5,0,5,3,23,0,2,25,1,24,0,0,64344,0,62,8,5,811.248912097476,34.315553897799326,581.4528161133906,549,peterjc,peterjc,peterjc,13,0.6923076923076923,111,false,true,false,0.0,10,51,32,9,85,25,1,187,4,1,71889.0,false,false
5179683,biopython/biopython,python,411,1415302886,1415309979,1415309979,118,118,commits_in_master,false,false,6,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,64265,3,0,2,2,812.0750019450712,34.35773749319225,582.2298296117639,549,carlosp420,peterjc,peterjc,16,0.875,15,false,true,false,0.1111111111111111,10,18,31,1,16,16,1,21,0,-1,4323.0,false,false
5173489,biopython/biopython,python,410,1415247948,1415267004,1415267004,317,317,commits_in_master,false,false,6,1,1,0,2,0,2,3,0,0,13,13,13,0,0,0,64254,216,0,6,2,812.2140255859558,34.363619385563545,582.3295047779127,549,carlosp420,peterjc,peterjc,15,0.8666666666666667,15,false,true,false,0.0,10,3,31,1,14,15,1,19,0,295,4147.0,false,false
5154736,biopython/biopython,python,408,1415112028,1415116060,1415116060,67,67,commit_sha_in_comments,false,true,6,1,1,0,1,0,1,2,0,0,13,13,13,0,0,0,64254,72,0,5,1,812.2140255859558,34.363619385563545,582.3295047779127,548,carlosp420,peterjc,peterjc,13,0.9230769230769231,15,false,true,false,0.0,10,4,30,1,13,13,1,18,0,67,4595.0,false,false
5146162,biopython/biopython,python,407,1415044565,1415089102,1415089102,742,742,commits_in_master,false,false,6,1,1,0,0,0,0,0,0,0,7,7,7,0,0,0,64254,134,0,16,7,812.2140255859558,34.363619385563545,582.3295047779127,548,carlosp420,peterjc,peterjc,12,0.9166666666666666,15,false,true,false,0.15789473684210525,10,6,30,1,13,12,1,17,0,-1,4628.0,false,false
5129516,biopython/biopython,python,403,1414875931,1414950094,1414950094,1236,1236,commit_sha_in_comments,false,false,6,2,1,0,4,0,4,2,0,0,1,1,1,0,0,0,64254,0,4,5,5,812.2140255859558,34.363619385563545,582.3295047779127,547,carlosp420,peterjc,peterjc,10,1.0,15,false,true,false,0.2631578947368421,10,21,30,0,8,10,1,14,0,825,5354.0,false,false
5128145,biopython/biopython,python,402,1414862252,1414951169,1414951169,1481,1481,commit_sha_in_comments,false,false,6,1,1,0,0,0,0,1,0,0,33,33,33,0,0,0,64254,494,0,13,8,812.2140255859558,34.363619385563545,582.3295047779127,547,carlosp420,peterjc,peterjc,9,1.0,15,false,true,false,0.05263157894736842,10,7,29,0,8,9,1,13,0,-1,4111.0,false,false
