pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
814951,POP,23,1350255224,1350256703,1350256703,24,24,3,1,1,1,12,1401,0,0,0,614.5610278372591,4,tyre,0,0,6
814952,POP,22,1350251960,1350256151,1350256151,69,69,3,10,0,81,10,1401,237,18,442,614.5610278372591,4,travisvalentine,17,0.9411764705882353,5
814953,POP,21,1349969196,1349990349,1349990349,352,352,3,1,0,2,7,1364,5,12,27,618.7683284457478,4,mrgilman,2,1.0,7
814954,POP,20,1349923496,1350253407,1350253407,5498,5498,3,7,0,48,8,1372,78,19,255,622.4489795918367,4,travisvalentine,16,0.9375,5
814955,POP,19,1349916402,1349916406,1349916406,0,0,3,1,0,2,7,1273,0,0,23,622.9379418695994,4,travisvalentine,15,0.9333333333333333,5
814956,POP,18,1349909960,1349918988,1349918989,150,150,3,4,1,28,6,1271,907,87,180,620.7710464201416,4,mrgilman,1,1.0,7
814957,POP,17,1349886266,1349909291,1349909291,383,383,3,1,2,1,6,1280,25,0,15,616.40625,4,athal7,0,0,5
814961,POP,16,1349744581,1349744585,1349744585,0,0,3,1,0,12,6,1206,67,0,95,654.228855721393,4,travisvalentine,14,0.9285714285714286,5
814958,POP,15,1349378599,1349379406,1349379406,13,13,3,1,0,1,6,1168,0,0,2,675.513698630137,4,mrgilman,0,0,7
814959,POP,14,1349232322,,1349916699,11406,,3,1,1,2,6,1130,5,0,0,692.9203539823009,3,travisvalentine,13,1.0,5
814960,POP,13,1349232299,1349232439,1349232439,2,2,3,1,0,2,6,1130,12,0,9,692.9203539823009,3,travisvalentine,12,1.0,5
