pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commit_comments,num_issue_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
2753886,translate/pootle,python,164,1389023434,1389025837,1389025837,40,40,commit_sha_in_comments,false,false,6,1,0,0,0,1,0,0,1,1,1,0,0,4,12203,1,0,0,50.72523150045071,3.6876177989019094,8.932229779562402,186,peterbe,4,0.0,101,false,false
2747649,translate/pootle,python,163,1388890397,,1389276105,6428,,unknown,false,false,6,1,0,1,1,2,0,0,1,1,1,0,0,4,12203,2,0,0,50.72523150045071,3.6876177989019094,8.932229779562402,186,arky,25,0.04,8,false,false
2683905,translate/pootle,python,161,1387645656,1388403349,1388403349,12628,12628,commit_sha_in_comments,false,false,6,1,0,1,1,1,0,0,1,1,1,0,0,7,12044,1,0,0,51.39488542012621,3.736300232480903,9.050149452009299,186,arky,23,0.043478260869565216,8,false,false
2694936,translate/pootle,python,160,1387552324,1388403472,1388403472,14185,14185,commit_sha_in_comments,false,true,6,1,0,0,0,1,0,0,1,1,1,0,0,7,12044,2,0,0,51.39488542012621,3.736300232480903,9.050149452009299,186,arky,22,0.045454545454545456,8,false,false
2669359,translate/pootle,python,159,1387431189,,1387541229,1834,,unknown,false,false,6,2,0,2,2,2,0,0,2,2,1,0,1,7,12044,2,0,0,51.39488542012621,3.736300232480903,9.050149452009299,186,arky,21,0.047619047619047616,8,false,false
2669219,translate/pootle,python,158,1387428065,1387445451,1387445451,289,289,commit_sha_in_comments,false,false,6,1,0,0,0,1,0,0,1,1,0,0,1,7,12044,0,0,0,51.39488542012621,3.736300232480903,9.050149452009299,186,arky,20,0.05,8,false,false
2656958,translate/pootle,python,156,1386018667,1386097154,1386097154,1308,1308,commit_sha_in_comments,false,false,7,1,0,2,2,2,0,0,1,1,0,0,1,12,12126,0,0,0,51.04733630216065,3.711034141514102,8.988949365000824,186,peterbe,3,0.0,101,false,false
2517611,translate/pootle,python,154,1385402982,1385998807,1385998807,9930,9930,merged_in_comments,false,false,7,13,0,0,0,1,5,44,22,71,33,5,14,16,12206,2520,723,0,65.62346387022775,4.915615271178109,10.404718990660331,186,unho,53,0.8301886792452831,6,false,true
2469363,translate/pootle,python,152,1384762117,1386096501,1386096501,22239,22239,commit_sha_in_comments,false,false,7,1,0,1,1,1,0,0,1,1,1,0,0,18,12143,1,0,0,65.96392983611958,4.9411183397842375,10.458700485876637,186,arky,17,0.058823529411764705,8,false,false
2468776,translate/pootle,python,151,1384752698,,1386155261,23376,,unknown,false,false,7,1,0,2,2,2,0,0,1,1,0,0,0,18,12143,0,0,0,65.96392983611958,4.9411183397842375,10.458700485876637,186,arky,16,0.0625,8,false,false
2436608,translate/pootle,python,150,1384280964,1384425279,1384425279,2405,2405,commits_in_master,false,false,8,12,0,0,0,0,0,0,7,7,2,5,0,18,12044,36,0,14,66.50614413816008,4.981733643307871,10.54466954500166,186,unho,52,0.8461538461538461,6,false,true
2407066,translate/pootle,python,149,1383846485,1385376229,1385376229,25495,25495,commit_sha_in_comments,false,false,8,1,0,0,0,1,0,0,1,1,0,1,0,18,11998,0,0,0,66.76112685447575,5.0008334722453744,10.58509751625271,186,arky,15,0.06666666666666667,8,false,false
2368647,translate/pootle,python,148,1383310188,1383679948,1383679948,6162,6162,commits_in_master,false,false,7,2,0,1,1,1,0,0,2,2,2,0,0,19,12063,137,0,1,66.40139268838598,4.973887092762994,10.528061013015003,186,unho,51,0.8627450980392157,6,false,true
