pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
552975,Samples-for-Java,25,1352216026,1352217078,1352217078,17,17,1,10,0,11,91,15683,1448,0,3,125.6137218644392,75,RobbieDubya,1,0.0,0
552976,Samples-for-Java,24,1350023309,1350771689,1350771689,12473,12473,1,1,0,3,92,15666,25,0,0,125.75003191625176,75,mdwoolley,10,1.0,4
552977,Samples-for-Java,23,1349886752,,1352215985,38760,,1,10,2,11,92,15683,1448,0,0,125.6137218644392,75,RobbieDubya,0,0,0
346034,Samples-for-Java,21,1346397015,1346456106,1346456106,984,984,1,1,0,25,42,15332,63,0,25,128.48943386381427,72,mdwoolley,8,1.0,4
337338,Samples-for-Java,20,1346140130,1346175729,1346175729,593,593,1,1,0,3,50,15304,19,0,3,128.72451646628332,72,mdwoolley,7,1.0,4
245511,Samples-for-Java,19,1345025975,1345031891,1345031891,98,98,1,1,0,144,66,13349,2839,0,0,147.57659749793993,72,mdwoolley,6,1.0,4
240519,Samples-for-Java,18,1344860540,1346250122,1346250122,23159,23159,1,1,3,2,33,13349,25,0,0,147.57659749793993,72,dturner,1,1.0,0
234026,Samples-for-Java,17,1343214558,1344144206,1344144206,15494,15494,1,1,1,1,75,13349,0,0,0,147.57659749793993,71,dturner,0,0,0
146819,Samples-for-Java,15,1338830430,1338830487,1338830487,0,0,1,1,0,1,75,12701,7,0,3,155.1058971734509,58,shaque,2,1.0,1
142656,Samples-for-Java,13,1338478893,1338573525,1338573525,1577,1577,1,2,0,3,80,12699,16,0,6,155.13032522245845,55,shaque,1,1.0,1
77626,Samples-for-Java,9,1333454673,1333456388,1333456388,28,28,1,1,0,31,75,12257,414,0,0,160.72448396834463,43,mdwoolley,5,1.0,2
552971,Samples-for-Java,8,1331056586,1331056960,1331056960,6,6,2,1,0,7,57,12257,0,0,0,160.72448396834463,39,mdwoolley,4,1.0,2
552972,Samples-for-Java,7,1330615327,1330694430,1330694430,1318,1318,2,1,0,143,60,10405,2577,0,0,189.3320518981259,38,mdwoolley,3,1.0,2
552973,Samples-for-Java,6,1330509664,1330560561,1330560561,848,848,2,1,0,2,50,10405,4,0,0,189.3320518981259,38,jcmurray,0,0,0
24906,Samples-for-Java,4,1328631485,1328633224,1328633224,28,28,2,2,0,110,58,10073,0,0,0,132.4332373672193,31,terrilldent,0,0,0
22013,Samples-for-Java,3,1327998066,1328019300,1328019300,353,353,2,1,0,104,55,8161,3340,0,0,163.46036024996937,31,mdwoolley,2,1.0,1
21103,Samples-for-Java,2,1327917806,1327932354,1327932354,242,242,2,2,0,40,50,7523,1126,0,0,177.32287651202978,31,mdwoolley,1,1.0,1
