pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
497672,engine,556,1353319224,,1353441424,2036,,2,1,1,1,24,8233,245,0,0,485.48524231750275,1359,owenfi,0,0,0
483802,engine,555,1352949239,1352965095,1352965095,264,264,2,1,1,1,71,7716,0,0,1,516.2001036806636,1359,mike-marcacci,2,0.0,1
494779,engine,549,1351450995,,1353187675,28944,,2,1,2,7,84,7614,27,9,0,523.1153138954558,1359,HashNotAdam,4,0.25,0
494336,engine,548,1351450790,1353172759,1353172759,28699,28699,2,1,1,1,84,7614,0,2,0,523.1153138954558,1359,HashNotAdam,3,0.0,0
704098,engine,547,1351411692,,1351450695,650,,2,1,0,7,83,7614,27,9,0,523.1153138954558,1359,HashNotAdam,2,0.0,0
704100,engine,546,1351409709,,1351410332,10,,2,4,0,159,83,7614,907,383,0,523.1153138954558,1359,HashNotAdam,1,0.0,0
486946,engine,545,1351181968,1353009163,1353009163,30393,30393,2,2,0,29,76,7614,168,73,34,523.1153138954558,1359,greeneca,1,1.0,1
704101,engine,541,1351077041,1351144666,1351144666,1127,1127,2,4,0,33,73,7507,133,73,1,524.4438524044225,1359,Papipo,0,0,19
486237,engine,538,1350571135,1352995477,1352995477,40345,40345,2,1,1,2,48,7507,15,9,0,524.4438524044225,1358,greeneca,0,0,1
484414,engine,537,1350419762,1352968823,1352968823,42424,42424,2,10,1,22,40,7507,10,10,0,524.4438524044225,1357,siefca,0,0,8
486233,engine,531,1349872340,,1352995356,51990,,2,1,1,2,13,7482,62,0,0,524.1913926757551,1351,widescape,0,0,2
431768,engine,518,1348416347,1348570865,1348570865,2575,2575,1,1,1,1,14,7452,2,0,0,526.1674718196457,1339,eigenuser,0,0,0
424383,engine,511,1348062365,1352992168,1352992168,82103,82103,1,61,4,519,24,7442,3401,739,120,518.6777747917226,1336,alexsanford,13,0.6923076923076923,3
361325,engine,499,1347045918,1347349851,1347349851,5065,5065,1,1,2,1,56,7411,0,0,1,513.2910538388882,1327,pimpin,2,0.5,2
360261,engine,497,1347018389,1347018462,1347018463,1,1,1,1,0,1,56,7411,2,0,0,513.2910538388882,1326,gabrielnau,0,0,6
347492,engine,491,1346447200,1346790153,1346790153,5715,5715,1,1,4,1,66,7397,4,0,0,513.721779099635,1321,ka8725,2,0.5,4
347488,engine,490,1346446876,,1346446896,0,,1,26,0,108,66,7397,640,36,0,513.721779099635,1321,ka8725,1,1.0,4
248335,engine,486,1345124169,1345698875,1345698875,9578,9578,2,1,0,2,65,7421,2,6,0,511.3866055787629,1308,markwpearce,4,0.0,0
245855,engine,485,1345036616,1345644161,1345644161,10125,10125,2,2,3,19,63,7421,4,0,7,511.3866055787629,1308,exsilium,0,0,0
