pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1181483,mojombo/grit,157,1361498272,1361652796,1361652797,2575,2575,1,2,1,1,0,3517,23,0,0,468.29684390105206,3418,peff,1,1.0,184,false,false
952695,mojombo/grit,154,1359861225,,1359864100,47,,1,2,1,1,0,3517,4,0,0,468.29684390105206,3418,zonuexe,0,0,88,false,false
626106,mojombo/grit,149,1354460829,1355715175,1355715175,20905,20905,1,1,0,1,80,3517,2,0,0,468.29684390105206,1672,shepmaster,0,0,9,false,false
426411,mojombo/grit,143,1348147634,,1348725618,9633,,2,3,0,1,66,3517,16,0,0,468.29684390105206,3272,zzet,0,0,16,true,false
349451,mojombo/grit,140,1346610860,1346788449,1346788449,2959,2959,1,1,4,1,75,3517,5,0,0,468.29684390105206,3156,sbryant,0,0,80,false,false
182255,mojombo/grit,127,1340996341,,1341340322,5733,,2,1,1,1,20,3517,0,2,0,468.29684390105206,1515,jonmagic,3,0.0,67,false,false
182249,mojombo/grit,126,1340996260,,1341340318,5734,,2,1,1,1,20,3517,2,0,0,468.29684390105206,1515,jonmagic,2,0.0,67,false,false
182245,mojombo/grit,125,1340995930,,1341340315,5739,,2,1,1,2,20,3517,2,0,0,468.29684390105206,1515,jonmagic,1,0.0,67,false,false
179026,mojombo/grit,123,1340841628,,1340996790,2586,,2,7,1,43,20,3517,13,16,0,468.29684390105206,1515,jonmagic,0,0,67,false,false
104703,mojombo/grit,111,1335495054,1343838396,1343838396,139055,139055,2,1,0,1,33,3517,2,0,0,468.29684390105206,1440,pda,0,0,41,false,false
182096,mojombo/grit,106,1330718042,,1340989850,171256,,2,1,3,1,33,3513,57,0,0,468.83005977796756,1376,aceofspades,0,0,0,false,false
697994,mojombo/grit,103,1324625010,1325197544,1325197544,9542,9542,0,1,2,1,100,3506,7,0,0,469.76611523103253,1327,peff,0,0,56,false,false
697991,mojombo/grit,97,1318601151,1318653652,1318653652,875,875,1,0,0,0,50,3506,0,0,0,469.76611523103253,1303,blambeau,0,0,26,false,false
698245,mojombo/grit,89,1313779816,,1322589854,146773,,5,1,0,2,21,3504,9,6,0,470.0342465753425,1283,pksunkara,0,0,45,false,false
697995,mojombo/grit,78,1309532393,1309554165,1309554165,362,362,4,1,0,1,22,3502,2,0,7,470.3026841804683,1270,kevinsawicki,0,0,88,false,false
697992,mojombo/grit,72,1307680827,1307687460,1307687460,110,110,4,1,1,1,25,3873,2,0,1,444.10018073844566,1267,franckverrot,0,0,29,false,false
698251,mojombo/grit,71,1307620881,1307687484,1307687484,1110,1110,4,2,1,5,20,3873,134,0,7,444.10018073844566,1267,injekt,0,0,47,false,false
697988,mojombo/grit,69,1306879597,1307548809,1307548809,11153,11153,3,1,0,2,20,3817,15,7,0,436.73041655750586,1263,mojombo,0,0,3082,true,true
697989,mojombo/grit,68,1306773409,1306786958,1306786958,225,225,3,1,1,2,18,3941,2,8,1,445.57218979954325,1261,bobbyw,0,0,8,false,false
697990,mojombo/grit,62,1302669661,,1302670807,19,,3,1,0,1,22,3936,6,0,0,442.8353658536585,1234,koraktor,3,0.3333333333333333,14,false,false
697984,mojombo/grit,60,1302092076,1306787094,1306787094,78250,78250,5,4,1,33,4,3936,6,97,12,442.8353658536585,1230,dkowis,0,0,4,false,false
697986,mojombo/grit,58,1300830945,,1307638879,113525,,5,2,2,2,8,3936,3,26,0,442.8353658536585,1229,guilleiguaran,0,0,53,false,false
697981,mojombo/grit,51,1293971261,1294949673,1294978473,16786,16306,2,1,1,1,50,3938,10,0,0,431.69121381411884,1180,hiroshi,0,0,10,false,false
697974,mojombo/grit,48,1292161112,1293108780,1293108780,15794,15794,3,21,1,12,32,3757,1092,173,81,421.87915890338036,1171,rtomayko,1,1.0,967,true,true
697982,mojombo/grit,44,1290962957,,1291926476,16058,,3,2,0,2,22,3756,2,5,0,418.79659211927583,1166,schleyfox,0,0,10,false,false
697979,mojombo/grit,42,1289020572,1291928268,1291928268,48461,48461,5,1,0,2,17,3756,2,7,6,419.062832800852,1153,martint,0,0,13,false,false
697971,mojombo/grit,40,1288598580,1291928267,1291928267,55494,55494,5,2,0,2,9,3756,1,9,8,417.4653887113951,1152,koraktor,1,0.0,12,false,false
697972,mojombo/grit,37,1287225435,1288288684,1288288684,17720,17720,5,3,0,3,2,3742,33,3,5,408.33778727952966,1141,rtomayko,0,0,941,true,true
697969,mojombo/grit,36,1286899846,,1291956472,84217,,5,1,2,1,0,3742,0,20,1,408.33778727952966,1140,ohnobinki,1,1.0,0,false,false
697970,mojombo/grit,35,1286850585,1291928266,1291928266,84568,84568,5,1,0,1,0,3742,0,20,1,408.33778727952966,1140,ohnobinki,0,0,0,false,false
698284,mojombo/grit,29,1283272051,,1307257558,399758,,6,1,0,4,0,3742,4,20,0,408.33778727952966,1113,lenary,0,0,25,false,false
