pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs
789968,puppet,1383,1357772144,,1357854686,1375,,20,1,0,1,67,67338,2,0,6,1177.2550417297812,Aethylred,1,0.0
789726,puppet,1382,1357768020,,1357854164,1435,,20,1,0,66,67,67338,178,24,0,1177.2550417297812,Aethylred,0,0
779836,puppet,1376,1357578920,,1357775844,3282,,20,1,0,2,70,67338,39,23,0,1177.2550417297812,jjperry69,1,0.0
788722,puppet,1381,1357752052,,1357752274,3,,20,1,0,2,67,67451,149,227,8,1176.7950067456377,jeffmccune,66,0.5757575757575758
663760,puppet,1297,1354137814,,1357667753,58832,,30,1,0,1,49,66860,17,0,0,1179.584205803171,ahpook,11,0.45454545454545453
783919,puppet,1378,1357664075,1357667478,1357667478,56,56,20,1,0,4,68,67338,149,227,4,1177.2550417297812,mruzicka,6,0.0
663750,puppet,1290,1353922515,,1357603344,61347,,32,11,0,1583,51,66483,9487,378,0,1157.288329347352,omcnet,2,0.0
780774,puppet,1375,1357530709,,1357602459,1195,,20,1,0,1,70,67338,0,0,3,1177.2550417297812,MosesMendoza,22,0.4090909090909091
507183,puppet,1229,1350598344,,1357602290,116672,,37,1,0,1,59,66007,3,0,0,1147.7722059781538,adrienthebo,1,0.0
779814,puppet,1371,1357356519,,1357599457,4048,,22,2,10,16,70,67338,791,0,0,1176.97288306751,pcarlisle,82,0.8170731707317073
779915,puppet,1368,1357312016,1357580935,1357580935,4481,4481,23,1,0,1,69,67287,0,0,2,1177.7163493691203,mrzarquon,0,0
776168,puppet,1362,1357171118,,1357171437,5,,24,1,0,1,68,66401,10,0,1,1158.069908585714,jeffmccune,65,0.5846153846153846
774226,puppet,1344,1355962742,,1357167207,20074,,28,14,1,25,57,67036,264,342,15,1181.2608150844321,zaphod42,65,0.6307692307692307
611917,puppet,1307,1354313622,,1356818727,41751,,31,1,0,1,48,66357,2,0,0,1156.833491568335,domcleal,24,0.6666666666666666
769194,puppet,1352,1356719037,,1356719241,3,,26,1,0,3,63,67036,8,0,0,1181.2608150844321,branan,2,0.0
774227,puppet,1346,1356072372,,1356123988,860,,28,2,0,2,60,67036,13,6,0,1181.2608150844321,jaredcurtis,0,0
761125,puppet,1347,1356091948,,1356111029,318,,28,1,0,8,60,66401,117,134,0,1158.0397885574012,mruzicka,4,0.0
761131,puppet,1343,1355930273,,1356092122,2697,,29,9,0,16,57,62281,122,364,0,1374.3677847176507,mruzicka,3,0.0
774228,puppet,1342,1355857670,1355857981,1355857981,5,5,29,1,0,1,56,67038,0,0,3,1181.225573555297,haus,42,0.5476190476190477
774229,puppet,1341,1355855395,1355855464,1355855464,1,1,29,1,0,1,56,67038,0,0,2,1181.225573555297,haus,41,0.5365853658536586
774230,puppet,1340,1355852068,1355852179,1355852179,1,1,30,1,0,1,57,62281,0,0,1,1374.3677847176507,haus,40,0.525
757861,puppet,1338,1355764019,,1355843560,1325,,30,6,0,7,56,62281,4,359,0,1374.3677847176507,mruzicka,2,0.0
757857,puppet,1337,1355763973,,1355763984,0,,30,5,0,6,56,67038,4,290,0,1181.225573555297,mruzicka,1,0.0
749882,puppet,1334,1355442256,1355442515,1355442515,4,4,30,5,0,5,57,67038,2,176,5,1180.300724961962,zaphod42,64,0.625
