pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
787916,chef-client,56,1357740832,,1357922799,3032,,6,1,0,4,26,504,49,0,18,265.87301587301585,34,gmcmillan,0,0,4
814922,chef-client,55,1357540593,,1357593921,888,,6,1,0,4,35,502,0,0,0,129.4820717131474,34,retr0h,4,0.25,37
814923,chef-client,54,1357538693,1357593844,1357593844,919,919,6,1,0,12,34,502,147,168,9,129.4820717131474,34,retr0h,3,0.0,37
814919,chef-client,52,1356029834,1356125585,1356125585,1595,1595,8,2,0,2,40,502,0,0,4,129.4820717131474,34,tas50,2,0.0,5
814921,chef-client,50,1355876596,,1355954171,1292,,8,1,0,10,48,494,12,86,0,70.8502024291498,34,retr0h,2,0.0,37
756421,chef-client,48,1355729695,1355953313,1355953313,3726,3726,8,1,0,1,47,494,2,0,4,70.8502024291498,34,josephholsten,1,0.0,16
748253,chef-client,47,1355411945,1355519124,1355519124,1786,1786,8,2,0,2,57,487,10,0,2,71.86858316221766,34,paulmooring,2,1.0,3
723347,chef-client,46,1354906373,1355177354,1355177354,4516,4516,8,1,0,2,56,484,3,0,1,72.31404958677686,34,miketheman,5,0.8,23
670670,chef-client,45,1354693114,,1357618456,48755,,8,4,0,11,56,484,22,5,0,72.31404958677686,34,retr0h,1,0.0,36
650275,chef-client,44,1354579029,1355153215,1355153215,9569,9569,8,1,0,1,60,468,1,0,2,74.78632478632478,34,juliandunn,2,0.0,0
502554,chef-client,39,1353384700,,1354661803,21285,,6,1,0,1,63,468,39,0,1,74.78632478632478,34,wohali,0,0,5
501090,chef-client,38,1353362620,,1354661860,21654,,6,7,0,12,64,468,31,0,0,74.78632478632478,34,KAllan357,0,0,3
464212,chef-client,36,1352253069,1352495779,1352495779,4045,4045,6,1,0,1,68,457,11,0,0,76.58643326039387,34,miketheman,4,0.75,23
601139,chef-client,35,1352251333,1352310170,1352310170,980,980,6,1,0,1,66,457,1,0,0,76.58643326039387,34,miketheman,3,0.6666666666666666,23
601140,chef-client,34,1352250988,1352306186,1352306186,919,919,6,1,0,1,64,457,0,0,0,76.58643326039387,34,miketheman,2,0.5,23
601141,chef-client,33,1352250648,1352327672,1352327672,1283,1283,6,1,0,1,62,457,0,0,0,76.58643326039387,34,miketheman,1,0.0,23
601142,chef-client,32,1352246392,1352305779,1352305779,989,989,6,1,0,2,60,457,8,0,0,76.58643326039387,34,danielsdeleo,0,0,43
464243,chef-client,30,1351351897,,1352496509,19016,,5,1,0,0,50,450,0,0,0,77.77777777777779,34,tas50,1,0.0,5
463997,chef-client,29,1350779701,,1352491921,28477,,5,1,0,0,45,450,0,0,0,77.77777777777779,34,tas50,0,0,5
601143,chef-client,27,1350333943,,1352327910,33172,,4,1,0,1,42,450,9,0,0,77.77777777777779,33,juliandunn,1,0.0,0
601145,chef-client,25,1349297733,1349298956,1349298956,20,20,3,1,0,1,47,450,2,0,1,77.77777777777779,33,paulmooring,1,1.0,2
601146,chef-client,24,1349215714,1349293527,1349293527,1296,1296,5,1,0,1,50,414,66,0,0,84.54106280193237,33,paulmooring,0,0,2
361324,chef-client,22,1347045903,,1348154981,18484,,6,1,0,1,56,370,2,0,0,94.5945945945946,33,miketheman,0,0,23
361127,chef-client,21,1347040789,,1347255542,3579,,6,2,0,0,56,370,0,0,0,94.5945945945946,33,twirrim,0,0,1
266356,chef-client,19,1345829581,,1348690430,47680,,4,1,0,4,100,367,19,0,0,0.0,33,someara,0,0,11
252996,chef-client,18,1345331954,,1346265846,15564,,4,1,0,1,100,367,21,0,0,0.0,33,retr0h,0,0,33
238130,chef-client,16,1343598642,,1344662160,17725,,5,1,0,1,77,350,0,0,0,0.0,32,stevendanna,0,0,8
216321,chef-client,15,1342698502,,1343960937,21040,,5,1,0,4,70,349,4,0,0,0.0,32,atomic-penguin,0,0,11
194669,chef-client,14,1341670957,1343062768,1343062768,23196,23196,5,3,0,6,61,338,7,0,0,0.0,31,dcrosta,0,0,62
53340,chef-client,13,1340622971,,1348690204,134453,,3,9,10,16,69,338,68,0,0,0.0,30,ringods,0,0,1
164066,chef-client,12,1340041382,1342638010,1342638011,43277,43277,2,1,0,5,100,338,16,0,2,0.0,30,chrisroberts,4,0.75,16
146492,chef-client,10,1338813541,1339712366,1339712366,14980,14980,2,1,0,2,65,340,6,0,0,0.0,28,chrisroberts,3,0.6666666666666666,15
133541,chef-client,9,1337776201,1339709956,1339709956,32229,32229,2,1,0,1,68,340,2,0,0,0.0,27,chrisroberts,2,0.5,15
601135,chef-client,7,1337113390,,1337113407,0,,2,10,0,11,70,340,68,0,0,0.0,26,gregsymons,1,0.0,3
92222,chef-client,5,1334601901,1334859965,1334859965,4301,4301,2,1,0,2,88,323,3,0,0,0.0,24,chrisroberts,1,0.0,13
79537,chef-client,2,1333576573,,1335466507,31498,,1,1,0,0,100,323,0,0,0,0.0,24,chrisroberts,0,0,9
