pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
208415,opentsdb,117,1342378154,,1342379064,15,,1,1,0,1,87,10777,0,0,0,0.0,403,isavin,0,0,1
186307,opentsdb,115,1341291078,,1341348765,961,,1,1,0,1,85,10777,0,0,0,0.0,394,geoffreyanderson,0,0,8
185798,opentsdb,114,1341257645,,1341864189,10109,,1,1,0,0,83,10777,0,0,0,0.0,394,davebarr,0,0,0
114023,opentsdb,112,1336277839,1337976286,1337976286,28307,28307,1,25,0,40,95,10446,652,0,0,0.0,359,tsuna,0,0,61
101572,opentsdb,106,1335292552,,1335367418,1247,,0,1,0,0,100,10415,0,0,0,0.0,352,eswdd,0,0,0
90052,opentsdb,105,1334418359,,1337976444,59301,,0,23,0,1,100,10415,23,0,0,0.0,347,wmoss,0,0,1
17589,opentsdb,97,1327598431,,1327684599,1436,,0,4,0,14,100,10274,638,0,0,0.0,310,manolama,0,0,0
45113,opentsdb,94,1327570264,,1330314233,45732,,0,5,0,0,100,10392,0,0,0,0.0,310,p-goetz,0,0,0
40057,opentsdb,93,1327283958,,1329950911,44449,,0,1,0,0,100,10274,0,0,0,0.0,309,deusaquilus,0,0,0
815152,opentsdb,91,1326308279,,1327421403,18552,,0,0,0,0,100,10274,0,0,0,0.0,305,b0b0b0b,0,0,0
67104,opentsdb,84,1322999793,,1332662285,161101,,0,1,0,0,100,10392,0,0,0,0.0,298,seanrees,0,0,0
815155,opentsdb,76,1316438611,,1316496676,967,,3,0,0,0,94,9377,0,0,0,0.0,292,spark404,0,0,3
815156,opentsdb,75,1315945916,,1315969606,394,,3,0,0,0,80,9372,0,0,0,0.0,292,dustyleary,0,0,4
815157,opentsdb,74,1314673377,,1314823161,2496,,3,0,0,0,57,9372,0,0,0,0.0,290,vadims,0,0,9
815158,opentsdb,73,1314296676,,1314304002,122,,3,0,0,0,50,9368,0,0,0,0.0,289,xb95,2,0.0,8
815159,opentsdb,64,1309831061,,1310436883,10097,,4,0,0,0,10,9342,0,0,0,0.0,281,Michael-Gannon,0,0,0
815160,opentsdb,56,1304951241,,1308884873,65560,,6,0,0,0,0,8682,0,0,0,0.0,273,aravind,0,0,3
815161,opentsdb,51,1304089501,,1307473772,56404,,6,0,0,0,0,8682,0,0,0,0.0,272,marcuswestin,0,0,110
815162,opentsdb,50,1304029298,,1309376228,89115,,6,0,0,0,0,8682,0,0,0,0.0,272,xb95,1,0.0,7
815163,opentsdb,49,1304022330,,1304023863,25,,3,0,0,0,0,8684,0,0,0,0.0,272,xb95,0,0,7
815164,opentsdb,44,1303485055,,1303662120,2951,,3,0,0,0,0,8463,0,0,0,0.0,271,tch,0,0,1
815165,opentsdb,40,1303242792,,1303330292,1458,,3,0,0,0,0,8451,0,0,0,0.0,271,NorthIsUp,0,0,4
815166,opentsdb,34,1301567082,,1301808854,4029,,3,0,0,0,0,8451,0,0,0,0.0,267,jtakkala,0,0,1
815167,opentsdb,22,1299880835,,1300236525,5928,,2,0,0,0,0,8410,0,0,0,0.0,264,bdd,1,0.0,21
815168,opentsdb,20,1299397555,,1299426805,487,,2,0,0,0,0,8410,0,0,0,0.0,263,bdd,0,0,21
