pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
638569,Gazler/githug,97,1354519328,1354561963,1354561963,710,710,1,2,1,26,84,1133,29,7,9,619.5939982347749,1832,magny,1,0.0,6,false,false
840042,Gazler/githug,96,1354478001,,1354482471,74,,1,1,0,24,83,1133,28,0,0,619.5939982347749,915,magny,0,0,3,false,false
627584,Gazler/githug,95,1354468821,1354470293,1354470293,24,24,1,2,2,3,85,1141,24,12,6,613.4969325153374,1830,markus1189,0,0,0,false,false
625983,Gazler/githug,94,1354460134,1354460256,1354460256,2,2,1,1,1,23,88,1141,54,116,5,613.4969325153374,915,jasnow,0,0,5,false,false
624279,Gazler/githug,93,1354452959,1354453452,1354453452,8,8,1,1,2,1,91,1140,3,0,0,614.0350877192983,1830,Pipeliner,0,0,0,false,false
617685,Gazler/githug,92,1354389782,1354392643,1354392643,47,47,1,1,1,1,95,1140,0,0,1,614.0350877192983,1828,phlipper,0,0,70,false,false
481094,Gazler/githug,91,1352915247,1352915418,1352915418,2,2,0,1,1,1,100,1140,2,0,1,614.0350877192983,907,holly3600,0,0,0,false,false
476610,Gazler/githug,90,1352830906,1352833640,1352833640,45,45,0,37,3,108,100,965,338,505,0,590.6735751295337,907,chadian,0,0,1,false,false
471983,Gazler/githug,89,1352756650,1352790818,1352790818,569,569,0,2,1,3,100,1140,0,251,0,454.3859649122807,907,Gazler,0,0,19,true,true
468240,Gazler/githug,88,1352672936,,1353009850,5615,,0,2,1,2,100,1140,4,0,0,454.3859649122807,907,mewoph,0,0,0,false,false
565936,Gazler/githug,87,1352043095,1352145105,1352145105,1700,1700,0,2,2,36,100,1092,72,0,4,474.35897435897436,907,thameera,2,0.5,1,false,false
565937,Gazler/githug,86,1352033938,1352042636,1352042636,144,144,0,1,0,2,100,1092,47,0,2,474.35897435897436,907,thameera,1,1.0,1,false,false
565938,Gazler/githug,85,1350828891,1351187000,1351187000,5968,5968,0,3,7,4,100,1073,28,0,2,482.7586206896552,906,thameera,0,0,1,false,false
441047,Gazler/githug,83,1348729739,1348862241,1348862241,2208,2208,0,1,1,1,100,1073,2,0,0,482.7586206896552,901,elnin0,0,0,1,false,false
440333,Gazler/githug,82,1348696285,1349015070,1349015070,5313,5313,0,1,2,12,100,1073,0,0,0,482.7586206896552,1802,hacklschorsch,0,0,14,false,false
11462,Gazler/githug,81,1344366634,1344783776,1344783777,6952,6952,1,2,5,4,88,1031,71,2,5,502.42483026188165,888,jduan,0,0,1,false,false
232741,Gazler/githug,80,1344059388,1344069258,1344069258,164,164,1,1,1,1,78,1031,2,0,0,502.42483026188165,888,petersont,0,0,1,false,false
226014,Gazler/githug,79,1343186636,1343193802,1343193802,119,119,1,2,4,3,65,1031,2,0,2,502.42483026188165,883,cczona,0,0,2,false,false
189010,Gazler/githug,76,1341414356,1342263493,1342263493,14152,14152,1,1,2,1,48,1022,4,0,1,498.0430528375734,866,luhn,1,1.0,0,false,false
183594,Gazler/githug,75,1341117074,1341330575,1341330576,3558,3558,1,2,4,3,51,999,33,0,3,509.5095095095095,863,luhn,0,0,0,false,false
148422,Gazler/githug,73,1338929304,,1341417293,41466,,3,1,2,1,34,999,2,0,0,509.5095095095095,819,sarp,1,0.0,10,false,false
148354,Gazler/githug,71,1338925787,,1341417276,41524,,3,1,1,1,34,999,2,0,0,509.5095095095095,819,sarp,0,0,10,false,false
115274,Gazler/githug,69,1336396186,1336403450,1336403450,121,121,3,1,1,1,34,999,2,0,3,509.5095095095095,806,annoyed,3,0.3333333333333333,0,false,false
109912,Gazler/githug,68,1335946574,,1336106838,2671,,3,1,1,1,35,998,0,0,0,510.02004008016036,800,fancyoung,0,0,4,false,false
103972,Gazler/githug,66,1335450720,1335451322,1335451322,10,10,3,1,1,2,35,988,6,0,19,525.3036437246964,789,annoyed,2,0.0,0,false,false
