pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
974947,xsbt,633,1357388991,,1357562569,2892,,15,1,0,1,1,32123,0,0,0,97.40684244933537,1407,fernandezpablo85,0,0,102,false,false
772036,xsbt,631,1356811756,,1356986279,2908,,15,1,0,5,1,32110,0,0,0,97.44627841793833,1407,xuwei-k,4,0.0,108,false,false
776659,xsbt,627,1355872922,,1356010555,2293,,17,1,4,1,1,32078,13,0,0,97.54348774861275,2792,Jibbers42,0,0,0,false,false
705539,xsbt,624,1355462342,,1355701569,3987,,16,1,0,3,1,32067,14,12,0,97.57694826457106,1388,gkossakowski,5,0.0,20,false,false
647545,xsbt,621,1355161147,,1355251452,1505,,16,1,0,5,1,32067,9,8,0,97.38984002245299,2766,gkossakowski,4,0.0,40,false,false
647546,xsbt,619,1355118257,,1355148332,501,,16,2,1,12,1,31991,104,0,0,97.62120596417742,2766,gkossakowski,3,0.0,40,false,false
647548,xsbt,618,1355117917,,1355148329,506,,16,2,1,11,1,31991,106,0,0,97.62120596417742,2766,gkossakowski,2,0.0,40,false,false
647550,xsbt,617,1355117331,,1355148355,517,,16,1,1,5,1,31991,72,0,0,97.62120596417742,2766,gkossakowski,1,0.0,40,false,false
647553,xsbt,615,1354967351,,1355100317,2216,,16,1,1,1,1,32399,0,0,0,79.97160406185375,1383,xuwei-k,3,0.0,102,false,false
647555,xsbt,613,1354903145,1355100276,1355100276,3285,3285,16,3,4,295,1,32399,7,0,2,79.97160406185375,2766,gkossakowski,0,0,40,false,false
647559,xsbt,612,1354836710,,1354837964,20,,16,1,1,1,0,32439,10,0,0,79.87299238570857,2762,adriaanm,1,0.0,68,false,false
647560,xsbt,611,1354835286,,1354837921,43,,16,1,1,1,0,32439,42,0,0,79.87299238570857,1381,adriaanm,0,0,34,false,false
647543,xsbt,608,1354638301,,1354641774,57,,16,4,1,14,0,32389,124,127,0,78.05119021890147,2762,jsuereth,9,0.2222222222222222,316,false,true
642837,xsbt,607,1354544935,,1354581582,610,,16,1,4,1,0,32383,17,0,0,78.06565173084643,2760,lexspoon,0,0,18,false,false
613605,xsbt,605,1354335372,,1354433052,1628,,16,1,1,6,0,31155,0,0,0,83.77467501203658,2756,xuwei-k,2,0.0,202,false,false
502598,xsbt,602,1353384903,,1353426708,696,,15,2,1,2,0,31155,0,0,0,83.77467501203658,1376,xerial,0,0,4,false,false
484718,xsbt,599,1352976073,,1352989046,216,,13,1,1,3,0,31096,85,0,0,83.93362490352457,1375,vigdorchik,39,0.3333333333333333,4,false,false
469227,xsbt,596,1352711617,,1352746024,573,,13,1,3,1,0,31089,2,0,0,83.95252340055968,1375,vigdorchik,38,0.34210526315789475,4,false,false
466495,xsbt,591,1351731562,,1352588828,14287,,12,1,1,7,0,30992,81,0,0,84.21528136293237,1375,benjyw,0,0,6,false,false
647370,xsbt,588,1351434663,,1351496881,1036,,12,1,3,1,0,30966,0,0,0,84.28599108699865,1375,agemooij,0,0,23,false,false
647371,xsbt,587,1351270373,,1351271361,16,,12,1,1,1,0,30669,0,0,0,84.8739769800124,1375,jamesward,0,0,251,false,false
647373,xsbt,586,1351269744,,1351271377,27,,11,1,1,1,0,30669,0,0,0,84.8739769800124,1375,jsuereth,8,0.25,156,false,true
647375,xsbt,585,1351261126,,1351515200,4174,,11,1,2,8,0,30966,30,0,0,84.28599108699865,1375,ebowman,0,0,20,false,false
647376,xsbt,584,1350896566,,1350902565,99,,10,1,1,1,0,30966,2,0,0,84.28599108699865,1375,nau,0,0,0,false,false
647377,xsbt,579,1350347096,,1350381894,579,,10,1,1,1,0,30913,0,0,0,84.43049849577848,1374,mallman,4,0.5,3,false,false
647378,xsbt,578,1350346730,,1350381913,586,,10,1,1,1,0,30616,0,0,0,85.0209041024301,1374,mallman,3,0.6666666666666666,3,false,false
647380,xsbt,574,1350059851,,1350060953,18,,9,3,1,5,0,30616,0,0,0,85.0209041024301,1372,jsuereth,7,0.2857142857142857,156,false,true
647383,xsbt,571,1349859736,,1349865633,98,,8,1,1,1,0,30892,0,0,0,84.48789330571022,2742,jrudolph,2,0.0,58,false,false
647385,xsbt,570,1349859700,,1349865646,99,,8,1,1,1,0,30892,0,0,0,84.48789330571022,1371,jrudolph,1,0.0,29,false,false
647388,xsbt,566,1349799221,,1350381951,9712,,7,2,1,2,0,30913,30,0,0,84.43049849577848,2736,vigdorchik,37,0.35135135135135137,8,false,false
647391,xsbt,560,1349474621,,1349485611,183,,8,1,2,2,0,30616,11,0,0,85.0209041024301,1365,jsuereth,6,0.3333333333333333,155,false,true
431895,xsbt,553,1348422796,,1348423477,11,,8,1,1,1,0,30807,25,0,0,84.72100496640374,2706,retronym,3,0.3333333333333333,194,false,false
428501,xsbt,551,1348233465,,1348253983,341,,6,1,12,1,0,30576,2,0,0,85.13212977498692,2700,kscaldef,0,0,8,false,false
357123,xsbt,544,1346914787,,1347981857,17784,,7,4,6,4,0,30630,50,8,0,84.98204374795952,1328,vigdorchik,36,0.3611111111111111,2,false,false
350127,xsbt,541,1346657859,,1350301802,60732,,7,1,1,1,0,30630,29,0,0,84.98204374795952,1326,alexanderdean,1,0.0,16,false,false
350117,xsbt,540,1346657377,,1346657648,4,,7,1,1,1,0,30630,29,0,0,84.98204374795952,1326,alexanderdean,0,0,16,false,false
346025,xsbt,538,1346396559,,1346489786,1553,,7,1,1,1,0,29491,7,0,0,99.3523447831542,1324,jroper,1,0.0,28,false,false
