pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
974779,spring-integration,740,1360269736,1360350497,1360350497,1346,1346,7,0,0,0,17,49912,0,0,0,1634.0759737137362,169,garyrussell,229,0.24890829694323144,27,false,true
974780,spring-integration,738,1360248493,1360252118,1360252119,60,60,7,1,0,2,17,49912,425,0,5,1634.0759737137362,169,ghillert,106,0.20754716981132076,20,false,true
974781,spring-integration,736,1360173834,,1360355658,3030,,7,3,0,3,16,49912,16,0,0,1634.0759737137362,169,nickspacek,0,0,0,false,false
974143,spring-integration,731,1360075023,,1360183478,1807,,7,1,0,3,15,49922,20,0,0,1632.666960458315,169,garyrussell,224,0.2544642857142857,27,false,true
954945,spring-integration,730,1359951267,1360080082,1360080082,2146,2146,7,63,0,188,15,49907,1528,1196,0,1631.3142444947603,338,owebeewan,0,0,0,false,false
938818,spring-integration,726,1359537527,,1360088092,9176,,8,1,0,1,13,49907,0,22,0,1630.9736109163043,338,artembilan,64,0.078125,4,false,false
938674,spring-integration,725,1359534554,,1359764183,3827,,8,1,0,4,13,49907,2,0,0,1630.9736109163043,338,artembilan,63,0.07936507936507936,4,false,false
932633,spring-integration,724,1359389103,,1360246647,14292,,8,1,0,1,13,49907,52,0,0,1630.9736109163043,338,garyrussell,222,0.25675675675675674,54,false,true
931289,spring-integration,721,1359357880,,1359748702,6513,,8,1,0,3,13,49907,1,214,0,1630.9736109163043,169,artembilan,60,0.08333333333333333,2,false,false
927953,spring-integration,719,1359215363,,1360360852,19091,,8,3,2,35,13,49907,363,136,0,1630.9736109163043,338,garyrussell,221,0.2579185520361991,54,false,true
926821,spring-integration,718,1359155886,,1360072462,15276,,8,2,0,9,13,49907,127,89,0,1630.9736109163043,169,garyrussell,220,0.2590909090909091,27,false,true
926712,spring-integration,717,1359151462,,1360015097,14393,,8,2,0,7,13,49907,224,63,0,1630.9736109163043,338,garyrussell,219,0.2602739726027397,54,false,true
974141,spring-integration,716,1359144815,1359151061,1359151061,104,104,8,1,0,54,13,49907,12,0,0,1630.9736109163043,169,garyrussell,218,0.25688073394495414,27,false,true
974142,spring-integration,715,1359129503,1359132096,1359132096,43,43,8,1,0,1,15,49907,52,0,7,1630.9736109163043,169,garyrussell,217,0.25806451612903225,27,false,true
926095,spring-integration,714,1359066174,,1359137596,1190,,8,3,0,6,15,49907,151,266,0,1630.9736109163043,169,artembilan,58,0.08620689655172414,2,false,false
837759,spring-integration,713,1358971852,,1358977130,87,,8,1,0,5,14,49889,44,113,0,1630.078774880234,169,garyrussell,216,0.25925925925925924,27,false,true
924205,spring-integration,712,1358944873,,1360083176,18971,,8,6,2,20,14,49878,0,500,0,1629.6363126027506,338,artembilan,57,0.08771929824561403,4,false,false
823276,spring-integration,711,1358540635,,1358882658,5700,,10,1,0,3,15,49727,0,16,0,1626.64146238462,338,garyrussell,215,0.26046511627906976,54,false,true
823082,spring-integration,710,1358536124,,1358537879,29,,10,1,0,2,15,49724,9,75,0,1625.935162094763,338,garyrussell,214,0.2616822429906542,54,false,true
819942,spring-integration,709,1358456563,,1360095262,27311,,10,2,0,3,15,49687,5,7,0,1624.3886730935658,338,cowls,0,0,0,false,false
833089,spring-integration,708,1358433761,,1358882223,7474,,10,1,0,2,15,49687,70,30,0,1624.3886730935658,338,garyrussell,213,0.26291079812206575,54,false,true
919558,spring-integration,707,1358286600,,1358289417,46,,10,1,0,1,16,49658,2,0,0,1622.3166458576663,338,ghillert,103,0.21359223300970873,40,false,true
822706,spring-integration,706,1358279312,,1358527733,4140,,10,1,0,16,16,49658,91,134,0,1622.3166458576663,169,garyrussell,212,0.2641509433962264,27,false,true
816863,spring-integration,705,1358239975,,1358356450,1941,,10,1,0,2,17,49658,0,76,0,1621.490998429256,338,artembilan,56,0.08928571428571429,4,false,false
795149,spring-integration,704,1357889370,,1358355341,7766,,11,2,0,4,16,49662,80,63,0,1621.2194434376383,338,artembilan,55,0.09090909090909091,4,false,false
789678,spring-integration,703,1357767202,,1358221926,7578,,11,1,0,1,16,49662,0,16,0,1621.2194434376383,338,garyrussell,211,0.26540284360189575,54,false,true
789516,spring-integration,702,1357764846,,1358887470,18710,,11,1,0,4,17,49662,129,115,0,1621.2194434376383,338,garyrussell,210,0.26666666666666666,54,false,true
788744,spring-integration,701,1357752571,,1358528555,12933,,11,3,2,13,17,49662,36,78,0,1621.2194434376383,169,garyrussell,209,0.2679425837320574,27,false,true
788468,spring-integration,700,1357748271,,1358277977,8828,,11,1,0,1,17,49662,0,0,0,1621.2194434376383,338,garyrussell,208,0.2692307692307692,54,false,true
784567,spring-integration,699,1357673833,,1358961106,21454,,11,5,1,18,16,49662,102,125,0,1621.2194434376383,338,garyrussell,207,0.27053140096618356,54,false,true
832980,spring-integration,698,1357225963,,1358880066,27568,,11,2,0,8,16,49662,184,427,0,1621.2194434376383,169,garyrussell,206,0.27184466019417475,27,false,true
775891,spring-integration,697,1357147644,,1358354398,20112,,11,2,1,6,16,49662,47,32,0,1621.2194434376383,169,garyrussell,205,0.2731707317073171,27,false,true
775892,spring-integration,696,1355867752,,1358270208,40040,,11,1,0,5,13,49662,33,48,0,1621.2194434376383,169,ferstl,0,0,6,false,false
690555,spring-integration,695,1355379516,,1358872324,58213,,10,1,0,3,13,49662,33,122,0,1621.2194434376383,338,garyrussell,204,0.27450980392156865,52,false,true
690562,spring-integration,694,1355349252,,1358179706,47174,,10,2,0,2,13,49662,14,0,0,1621.2194434376383,338,dturanski,20,0.2,20,false,true
690565,spring-integration,693,1355315865,,1358352408,50609,,9,4,0,8,13,49662,89,258,0,1621.2194434376383,338,artembilan,54,0.09259259259259259,4,false,false
640657,spring-integration,692,1354528258,1354539482,1354539482,187,187,9,1,0,1,12,49662,0,25,3,1621.6221658410857,169,artembilan,53,0.07547169811320754,2,false,false
639730,spring-integration,691,1354525151,,1358175067,60831,,9,1,0,30,12,49662,20,0,0,1621.2194434376383,338,artembilan,52,0.07692307692307693,4,false,false
619087,spring-integration,690,1354385664,1354406087,1354406087,340,340,9,1,0,1,12,49662,0,7,1,1621.5617574805688,338,garyrussell,203,0.270935960591133,50,false,true
610627,spring-integration,689,1354305998,1354306923,1354306923,15,15,9,1,0,2,11,49662,0,0,7,1621.5617574805688,336,ghillert,102,0.20588235294117646,36,false,true
608024,spring-integration,688,1354290678,,1354293914,53,,9,1,0,4,11,49666,0,0,0,1617.847219425764,336,ghillert,101,0.2079207920792079,36,false,true
599390,spring-integration,687,1354248678,1354291101,1354291101,707,707,9,1,0,3,11,49666,0,2,3,1617.847219425764,336,ghillert,100,0.2,36,false,true
587831,spring-integration,686,1354217069,1354237638,1354237638,342,342,9,1,0,3,11,49648,27,50,0,1617.5878182404124,336,garyrussell,202,0.26732673267326734,50,false,true
690550,spring-integration,685,1354138260,,1354298428,2669,,9,3,0,12,10,49666,14,145,0,1617.847219425764,168,garyrussell,201,0.26865671641791045,25,false,true
690552,spring-integration,684,1354120586,,1354134544,232,,9,1,0,2,10,49648,58,102,0,1617.5878182404124,336,garyrussell,200,0.27,50,false,true
583582,spring-integration,683,1353978531,,1354304547,5433,,9,3,2,7,10,49658,82,99,0,1620.2021829312498,168,garyrussell,199,0.271356783919598,25,false,true
521778,spring-integration,682,1353522825,,1353529910,118,,9,4,0,11,10,49645,289,3,0,1617.7057105448687,168,garyrussell,198,0.2727272727272727,25,false,true
507476,spring-integration,681,1353450910,1353455299,1353455299,73,73,9,1,0,2,10,49220,0,8,1,1625.985371800081,168,garyrussell,197,0.26903553299492383,25,false,true
507475,spring-integration,680,1353439765,,1353506492,1112,,9,2,0,2,10,49204,121,0,0,1623.7907487196164,168,ghillert,99,0.20202020202020202,18,false,true
501607,spring-integration,679,1353369171,,1353449478,1338,,9,3,3,6,10,49204,26,26,0,1623.7907487196164,168,garyrussell,196,0.27040816326530615,25,false,true
501226,spring-integration,678,1353365915,1353445411,1353445411,1324,1324,9,2,0,2,10,49204,5,158,2,1623.7907487196164,168,garyrussell,195,0.26666666666666666,25,false,true
500316,spring-integration,677,1353353695,,1353459601,1765,,9,5,4,12,9,49202,286,16,0,1620.8690703629934,168,garyrussell,194,0.26804123711340205,25,false,true
479876,spring-integration,676,1353046003,1353506505,1353506505,7675,7675,9,9,24,115,8,49202,1512,879,0,1620.8690703629934,168,ghillert,98,0.20408163265306123,18,false,true
474775,spring-integration,675,1352863175,,1352872004,147,,9,1,0,9,8,49157,145,122,0,1620.623715849218,168,garyrussell,193,0.2694300518134715,25,false,true
467986,spring-integration,674,1352663733,,1353354177,11507,,9,2,0,7,7,49157,112,117,0,1620.623715849218,168,markfisher,57,0.5263157894736842,46,false,true
463569,spring-integration,673,1352481854,,1352492795,182,,9,4,0,27,7,49241,357,379,0,1617.1889279259153,167,markfisher,56,0.5357142857142857,46,false,true
463288,spring-integration,672,1352475672,,1352487654,199,,9,1,0,2,7,49241,38,30,0,1617.1889279259153,167,garyrussell,192,0.2708333333333333,25,false,true
463205,spring-integration,671,1352474265,,1352489007,245,,9,1,0,1,7,42002,10,0,0,1615.018332460359,167,garyrussell,191,0.27225130890052357,25,false,true
463200,spring-integration,670,1352474168,1352486594,1352486594,207,207,9,1,0,1,7,49241,14,0,18,1617.1889279259153,167,garyrussell,190,0.26842105263157895,25,false,true
463599,spring-integration,669,1352322851,,1352482387,2658,,9,2,0,20,7,49241,222,298,0,1617.0670782478016,167,garyrussell,189,0.2698412698412698,25,false,true
474743,spring-integration,668,1352314572,,1352318064,58,,9,1,0,14,7,49239,68,6,0,1617.153069721156,167,markfisher,55,0.5454545454545454,46,false,true
474744,spring-integration,667,1352235505,,1352294281,979,,9,1,0,1,7,49239,2,0,0,1617.153069721156,167,garyrussell,188,0.2712765957446808,25,false,true
474745,spring-integration,666,1351866966,,1352225554,5976,,9,2,0,3,7,49239,0,0,0,1617.153069721156,167,garyrussell,187,0.2727272727272727,25,false,true
474746,spring-integration,665,1351863817,,1352133312,4491,,9,1,0,6,7,49221,23,28,0,1616.1800857357632,167,garyrussell,186,0.27419354838709675,25,false,true
474747,spring-integration,664,1351801861,,1352135160,5554,,9,1,0,5,7,49221,38,164,0,1616.1800857357632,167,garyrussell,185,0.2756756756756757,25,false,true
