Overriding configuration attach_ip= with cmd line 130.161.159.244
pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1185573,thinkaurelius/titan,162,1361578153,1361782662,1361782665,3408,3408,5,1,0,5,14,21299,303,0,14,122.0714587539321,741,xedin,6,1.0,19,true,true
1161735,thinkaurelius/titan,157,1361052887,1361053363,1361053363,7,7,5,1,0,1,13,21293,17,0,3,122.05889259381017,1482,xedin,5,1.0,38,true,true
1121096,thinkaurelius/titan,155,1360799205,1360800620,1360800620,23,23,5,1,0,1,12,20922,0,0,12,124.22330561131822,1480,xedin,4,1.0,38,true,true
1121119,thinkaurelius/titan,154,1360717600,1360783796,1360783796,1103,1103,5,1,0,1,12,20929,3,0,1,124.18175737015625,740,michaelklishin,0,0,222,false,false
957045,thinkaurelius/titan,150,1360006259,1360783755,1360783755,12958,12958,5,1,0,3,11,20929,34,0,4,124.18175737015625,737,xedin,3,1.0,19,true,true
830005,thinkaurelius/titan,141,1358800512,1358834441,1358834441,565,565,5,1,0,1,10,20922,9,0,0,124.22330561131822,736,xedin,2,1.0,19,true,true
790759,thinkaurelius/titan,131,1357368332,1357794534,1357794534,7103,7103,4,6,0,51,4,20848,778,82,120,123.84881043745203,735,xedin,1,1.0,19,true,true
770565,thinkaurelius/titan,126,1356758040,1357247495,1357247495,8157,8157,4,1,0,17,1,17015,494,2,50,336.5853658536586,1464,xedin,0,0,38,true,true
353515,thinkaurelius/titan,77,1346781936,1346886942,1346886942,1750,1750,4,2,3,1,10,15683,1,0,3,300.77153605815215,1310,tedoc2000,0,0,0,false,false
339991,thinkaurelius/titan,67,1346170545,,1346349551,2983,,4,2,1,1,12,15154,94,0,0,294.1797545202587,1302,BinaryRage,9,0.6666666666666666,8,false,false
334317,thinkaurelius/titan,65,1346100752,,1347036683,15598,,4,1,4,325,12,15154,320,466,0,294.1797545202587,1300,jramsdale,1,0.0,4,false,false
265337,thinkaurelius/titan,63,1345783077,,1346201720,6977,,4,1,1,18,12,14023,1406,790,0,309.0636810953434,648,bobbyno,0,0,3,true,true
264590,thinkaurelius/titan,61,1345739585,,1346100415,6013,,4,1,1,340,12,14023,397,44,0,309.0636810953434,1294,jramsdale,0,0,4,false,false
335672,thinkaurelius/titan,59,1345546991,1345571677,1345571677,411,411,4,2,1,1,11,15196,0,0,102,291.78731245064495,1286,BinaryRage,8,0.625,8,false,false
250145,thinkaurelius/titan,57,1345192537,,1345789769,9953,,4,2,1,1,12,14637,642,0,0,300.6763681082189,1278,BinaryRage,7,0.7142857142857143,8,false,false
247711,thinkaurelius/titan,56,1345105861,1345135338,1345135338,491,491,4,3,5,2,11,14016,32,61,58,308.2191780821918,1278,BinaryRage,6,0.6666666666666666,8,false,false
245289,thinkaurelius/titan,53,1345017239,1345069992,1345069992,879,879,4,2,2,1,11,13981,49,0,28,308.9907731921894,636,BinaryRage,5,0.6,4,false,false
243451,thinkaurelius/titan,52,1344951959,1345070413,1345070413,1974,1974,4,1,1,1,10,13999,5,0,7,308.59347096221154,635,BinaryRage,4,0.5,4,false,false
240713,thinkaurelius/titan,50,1344865156,1345070826,1345070826,3427,3427,4,1,2,1,9,13981,322,0,1,308.9907731921894,1270,BinaryRage,3,0.3333333333333333,8,false,false
247040,thinkaurelius/titan,48,1344585688,,1345071778,8101,,4,4,0,2,10,13981,0,0,0,308.9907731921894,1260,BinaryRage,2,0.5,8,false,false
247016,thinkaurelius/titan,46,1344544972,1345070941,1345070941,8766,8766,4,4,1,3,7,13981,32,0,111,308.9907731921894,1258,BinaryRage,0,0,8,false,false
242407,thinkaurelius/titan,42,1343645549,1344917321,1344917321,21196,21196,4,3,0,2,2,13981,107,0,47,308.9907731921894,1174,crisweber,0,0,0,false,false
178305,thinkaurelius/titan,27,1340220007,1340812003,1340812003,9866,9866,4,2,1,1,0,13443,12,0,6,319.1251952689132,1036,jncorpron,0,0,0,false,false
165482,thinkaurelius/titan,24,1340121207,,1340141616,340,,4,1,1,1,0,13443,0,0,0,319.1251952689132,506,msabramo,0,0,15,false,false
