pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
790192,gwt-bootstrap,316,1357776514,,1357786821,171,,2,1,3,1,85,12099,17,0,0,3.554012728324655,211,JulienNexonia,0,0,0
788136,gwt-bootstrap,315,1357743974,,1357880563,2276,,2,6,8,8,83,12099,102,0,1,3.554012728324655,211,jkpl,2,0.5,3
788063,gwt-bootstrap,314,1357742860,,1357786547,728,,2,1,5,2,75,12099,29,0,0,3.554012728324655,211,jkpl,1,1.0,3
781281,gwt-bootstrap,313,1357566385,1357614458,1357614458,801,801,2,1,6,1,50,12072,107,0,0,3.5619615639496356,208,jkpl,0,0,3
719649,gwt-bootstrap,310,1354881141,1355027813,1355027813,2444,2444,2,1,3,1,45,12068,8,0,4,3.5631421942326815,199,schollD,4,0.25,1
603702,gwt-bootstrap,308,1354269791,,1354321505,861,,2,2,3,8,46,11965,158,0,4,3.5938152946092767,198,schollD,3,0.3333333333333333,0
581777,gwt-bootstrap,307,1354200241,1354260715,1354260715,1007,1007,2,1,4,1,46,11958,43,0,0,3.595919050008362,198,komasoftware,0,0,0
564608,gwt-bootstrap,306,1353683802,1353996402,1353996402,5210,5210,2,5,10,27,37,11914,283,0,7,3.6091992613731745,196,schollD,2,0.0,0
564609,gwt-bootstrap,305,1353678997,,1353679609,10,,2,3,2,15,32,11914,3637,0,0,3.6091992613731745,196,schollD,1,0.0,0
481667,gwt-bootstrap,302,1352922746,1352950444,1352950445,461,461,2,1,3,1,25,11875,89,0,0,3.621052631578947,195,doctorj,2,1.0,0
477566,gwt-bootstrap,301,1352840468,1352857253,1352857253,279,279,2,1,3,1,25,11866,27,0,0,3.6237990898365076,195,doctorj,1,1.0,0
473601,gwt-bootstrap,300,1352784364,1352857302,1352857302,1215,1215,2,1,3,1,22,11866,2,0,3,3.6237990898365076,195,13h3r,1,1.0,4
461219,gwt-bootstrap,297,1352428975,1352430513,1352430513,25,25,2,2,5,2,16,11866,0,0,0,3.6237990898365076,195,rwl,1,1.0,5
485410,gwt-bootstrap,296,1352334992,1352351295,1352351295,271,271,2,1,3,4,13,11517,676,0,0,3.733611183467917,195,rwl,0,0,5
467170,gwt-bootstrap,294,1352255378,1352284796,1352284796,490,490,1,1,2,1,14,11515,6,0,2,3.734259661311333,195,13h3r,0,0,3
564599,gwt-bootstrap,288,1351803796,1351823213,1351823213,323,323,1,1,5,1,6,11515,4,0,0,3.734259661311333,195,dbachelder,0,0,0
417364,gwt-bootstrap,257,1347765145,1347783396,1347783396,304,304,1,3,3,8,55,10133,3310,0,5,4.243560643442218,187,ksfreitas,11,0.6363636363636364,0
416737,gwt-bootstrap,256,1347727437,1347754996,1347754996,459,459,1,1,2,1,55,10097,68,0,0,4.258690700207983,187,ksfreitas,10,0.6,0
365578,gwt-bootstrap,252,1347285815,1347327186,1347327186,689,689,1,1,5,1,63,10326,76,0,0,4.261088514429595,182,weeshin,0,0,0
251105,gwt-bootstrap,223,1345221637,1345223162,1345223162,25,25,1,1,0,1,64,9348,0,0,7,4.599914420196833,168,ksfreitas,9,0.5555555555555556,0
238284,gwt-bootstrap,198,1344678850,1344814755,1344814755,2265,2265,1,5,3,6,78,9348,79,0,10,4.599914420196833,166,sassembla,0,0,8
564600,gwt-bootstrap,193,1343645979,1343689653,1343689653,727,727,2,1,5,1,100,9184,36,0,0,4.68205574912892,163,doctorj,0,0,0
215188,gwt-bootstrap,186,1342641474,1342659003,1342659003,292,292,3,1,1,1,100,8473,0,0,1,5.074943939572761,155,drafael,0,0,1
208500,gwt-bootstrap,183,1342381953,,1342421102,652,,3,191,0,36,100,8402,402,0,0,5.117829088312306,152,lowsky,0,0,0
160838,gwt-bootstrap,164,1339759140,1339761429,1339761429,38,38,3,1,1,1,100,6995,1,0,3,6.147248034310222,125,Raidok,3,1.0,1
153942,gwt-bootstrap,160,1339346125,,1345223514,97956,,3,1,0,7,100,9348,579,0,0,4.599914420196833,120,ksfreitas,8,0.625,0
149000,gwt-bootstrap,151,1338976160,1338976513,1338976513,5,5,3,1,5,1,98,6730,9,0,4,6.389301634472511,110,PerWiklander,1,1.0,5
136137,gwt-bootstrap,134,1337938392,1337939207,1337939207,13,13,3,11,2,29,98,6135,861,7,42,7.008964955175224,97,caarlos0,1,0.0,25
135582,gwt-bootstrap,131,1337887121,1337888612,1337888612,24,24,3,1,2,1,97,6125,22,0,2,7.020408163265306,96,Raidok,2,1.0,1
133429,gwt-bootstrap,125,1337771527,1337771964,1337771964,7,7,3,1,1,1,97,5923,68,0,2,7.2598345433057565,93,Raidok,1,1.0,1
392326,gwt-bootstrap,115,1337213004,1339004231,1339004231,29853,29853,3,1,0,1,95,5276,104,0,0,8.150113722517059,85,ksfreitas,7,0.5714285714285714,0
391928,gwt-bootstrap,111,1337050964,,1337116033,1084,,3,2,0,23,93,5016,46,0,0,8.5725677830941,83,caarlos0,0,0,24
123686,gwt-bootstrap,110,1337016803,1337016926,1337016926,2,2,3,2,1,2,92,4953,228,0,4,8.681607106803957,82,Raidok,0,0,1
391629,gwt-bootstrap,106,1336927387,1336938263,1336938263,181,181,3,1,0,1,90,4946,14,0,1,8.69389405580267,82,ksfreitas,6,0.5,0
391624,gwt-bootstrap,105,1336925315,,1336926080,12,,3,2,0,2,90,4946,50,0,0,8.69389405580267,82,ksfreitas,5,0.6,0
391485,gwt-bootstrap,102,1336848163,1336851805,1336851805,60,60,3,1,0,1,90,4936,45,0,2,8.711507293354943,81,ksfreitas,4,0.5,0
119511,gwt-bootstrap,100,1336664506,1336666965,1336666965,40,40,3,1,2,1,89,4936,0,0,7,8.711507293354943,80,tjwebb,0,0,2
390800,gwt-bootstrap,99,1336610963,1336611395,1336611395,7,7,3,1,0,1,88,4833,2,0,3,8.897165321746328,80,ksfreitas,3,0.3333333333333333,0
390798,gwt-bootstrap,98,1336610283,,1336610491,3,,3,2,0,4,88,4833,524,0,0,8.897165321746328,80,ksfreitas,2,0.5,0
389963,gwt-bootstrap,94,1336325568,,1336424266,1644,,3,1,0,3,92,4833,522,0,0,8.897165321746328,80,ksfreitas,1,1.0,0
389962,gwt-bootstrap,93,1336324701,1336324963,1336324963,4,4,3,1,0,1,92,4827,14,0,3,8.908224570126373,80,ksfreitas,0,0,0
98596,gwt-bootstrap,78,1335055835,1335056473,1335056474,10,10,3,1,0,1,78,4072,6,0,4,10.55992141453831,70,PerWiklander,0,0,4
89186,gwt-bootstrap,75,1334332102,1334913559,1334913559,9690,9690,2,3,11,12,79,4074,9,0,69,10.55473735886107,65,soundTricker,1,1.0,11
66962,gwt-bootstrap,27,1332639647,1332639658,1332639658,0,0,2,1,1,10,76,3169,93,0,51,0.0,52,dominikmayer,13,1.0,3
66864,gwt-bootstrap,25,1332635578,1332635587,1332635587,0,0,2,3,0,2,77,3169,0,0,70,0.0,52,dominikmayer,12,1.0,3
66852,gwt-bootstrap,24,1332635158,1332635172,1332635172,0,0,2,5,0,28,77,3146,268,0,112,0.0,52,dominikmayer,11,1.0,3
380054,gwt-bootstrap,21,1332569062,1332586557,1332586557,291,291,2,2,0,8,77,3117,100,0,5,0.0,52,soundTricker,0,0,10
65905,gwt-bootstrap,20,1332567480,1332567506,1332567506,0,0,2,1,0,14,77,3048,320,0,59,0.0,52,dominikmayer,10,1.0,3
63988,gwt-bootstrap,19,1332468568,1332468576,1332468576,0,0,2,6,0,81,80,2978,2158,0,309,0.0,52,dominikmayer,9,1.0,2
63776,gwt-bootstrap,17,1332456003,1332460047,1332460047,67,67,2,2,5,32,76,3596,182,0,46,0.0,52,dominikmayer,8,1.0,2
63517,gwt-bootstrap,16,1332446512,1332447330,1332447330,13,13,2,4,0,20,77,3464,330,0,41,0.0,52,dominikmayer,7,1.0,2
287088,gwt-bootstrap,14,1332428665,1332428673,1332428673,0,0,1,1,0,21,78,3464,656,0,61,0.0,52,dominikmayer,6,1.0,2
564601,gwt-bootstrap,7,1332378593,1332379254,1332379254,11,11,1,1,0,6,82,3318,4,0,36,0.0,51,dominikmayer,5,1.0,2
564602,gwt-bootstrap,6,1332367704,1332371873,1332371873,69,69,1,6,0,20,80,3068,319,0,117,0.0,51,dominikmayer,4,1.0,2
564603,gwt-bootstrap,5,1332351776,1332354318,1332354318,42,42,1,8,2,120,80,2833,1508,0,161,0.0,51,dominikmayer,3,1.0,2
564604,gwt-bootstrap,4,1332300739,1332322759,1332322759,367,367,1,4,0,30,72,2697,556,0,55,0.0,51,dominikmayer,2,1.0,2
564605,gwt-bootstrap,3,1332292503,1332292552,1332292552,0,0,1,1,0,19,71,2385,503,0,17,0.0,51,dominikmayer,1,1.0,1
564606,gwt-bootstrap,2,1332277750,1332285420,1332285420,127,127,1,5,1,67,50,2231,793,0,55,0.0,51,dominikmayer,0,0,1
