pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commit_comments,num_issue_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
2736904,autotest/autotest,python,784,1388777880,1389010486,1389010486,3876,3876,github,false,false,5,1,1,0,1,1,0,0,1,1,1,0,0,73,40593,2,0,4,389.9440790284039,23.846475993397878,39.68664548074791,205,rbbratta,23,0.08695652173913043,1,false,false
2738412,autotest/autotest,python,783,1388739631,1389010831,1389010831,4520,4520,github,false,false,5,1,0,4,4,3,0,0,1,1,0,0,1,72,40593,0,0,0,389.9440790284039,23.846475993397878,39.68664548074791,205,WenliQuan,1,0.0,3,false,false
2724143,autotest/autotest,python,780,1388457112,,1388487731,510,,unknown,false,false,5,1,1,1,2,2,0,0,1,1,1,0,0,72,40593,143,0,0,389.9440790284039,23.846475993397878,39.68664548074791,205,xigao,0,0,0,false,false
2657551,autotest/autotest,python,778,1387311570,1387311574,1387311574,0,0,github,false,false,7,1,0,0,0,0,0,0,1,1,1,0,0,54,40593,0,5,1,389.8455398714064,23.846475993397878,39.68664548074791,205,lmr,77,0.23376623376623376,18,true,true
2599797,autotest/autotest,python,776,1386580741,1386580780,1386580780,0,0,github,false,false,8,1,0,1,1,1,0,0,1,1,1,0,0,47,40665,1,0,2,389.32743145210867,23.828845444485427,39.616377720398376,205,clebergnu,86,0.13953488372093023,2,false,true
2580165,autotest/autotest,python,771,1386255154,1386255582,1386255582,7,7,github,false,false,9,1,0,0,0,0,0,0,1,1,1,0,0,45,40664,4,0,3,389.3370057052922,23.82943143812709,39.61735195750541,205,lmr,76,0.2236842105263158,18,true,true
2558233,autotest/autotest,python,770,1386243073,1386847871,1386847871,10079,10079,commits_in_master,false,false,9,2,8,3,11,6,0,0,1,1,1,0,0,43,40666,60,0,3,389.3178576697979,23.8282594796636,39.61540353120543,205,will-Do,0,0,1,false,true
2658449,autotest/autotest,python,769,1386159309,1386176811,1386176811,291,291,github,false,false,8,1,0,1,1,1,0,0,1,1,1,0,0,42,40652,14,0,1,389.4519334842074,23.836465610548068,39.62904654137558,205,ruda,5,0.0,23,false,true
2497136,autotest/autotest,python,768,1385067991,1385128894,1385128894,1015,1015,merged_in_comments,false,false,9,1,0,0,0,1,0,0,1,1,1,0,0,37,40584,8,0,0,389.90735265129115,23.876404494382022,39.695446481371974,205,dvhart,1,0.0,0,false,false
2490189,autotest/autotest,python,767,1384988839,,1385125924,2284,,unknown,false,true,9,1,0,1,1,2,0,0,1,1,1,0,0,37,40584,8,0,0,389.90735265129115,23.876404494382022,39.695446481371974,205,dvhart,0,0,0,false,false
