pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
765316,formtastic,906,1356619754,,1356655221,591,,1,6,2,43,50,2743,738,3801,0,3400.6562158220927,4101,orangethunder,0,0,0
458636,formtastic,899,1352389237,,1355716689,55457,,2,3,4,5,66,2744,17,25,0,3392.1282798833818,8098,tokland,0,0,22
574266,formtastic,889,1349719639,1349726538,1349726538,114,114,3,1,0,1,100,2744,2,0,0,3392.1282798833818,4036,lest,0,0,53
427821,formtastic,887,1348207973,,1351025737,46962,,3,1,1,3,42,2744,6,0,0,3392.1282798833818,4017,zzhattzzh,0,0,0
574267,formtastic,875,1343379885,1343450731,1343450731,1180,1180,4,1,0,2,53,2744,2,16,0,3387.3906705539357,3942,pfeiffer,2,0.5,6
405246,formtastic,870,1342624628,1342640811,1342640811,269,269,4,1,0,1,50,2744,0,0,0,3387.3906705539357,3928,ahx,0,0,16
208612,formtastic,868,1342389186,1342391583,1342391583,39,39,3,1,1,1,57,2744,0,0,0,3387.3906705539357,3922,themactep,0,0,5
191554,formtastic,866,1341537044,1341785523,1341785523,4141,4141,3,2,6,5,30,2742,9,26,0,3382.2027716994894,3902,jpmckinney,1,1.0,50
186198,formtastic,865,1341282174,1341348340,1341348340,1102,1102,3,1,5,1,30,2743,11,0,0,3380.9697411593147,3899,jpmckinney,0,0,50
173129,formtastic,863,1340414813,,1340569898,2584,,3,1,2,1,41,2743,0,0,0,3380.9697411593147,3876,pmq20,0,0,27
152732,formtastic,858,1339198156,1339245353,1339245353,786,786,3,1,1,1,50,2742,6,0,0,3380.01458789205,3850,phillipp,0,0,0
148757,formtastic,857,1338959221,1339016976,1339016976,962,962,3,1,1,2,100,2741,1,10,0,3377.9642466253194,3839,justinfrench,5,1.0,192
142143,formtastic,855,1338453330,,1339664783,20190,,3,1,2,1,33,2741,7,0,0,3377.9642466253194,3828,ciscou,0,0,2
395018,formtastic,854,1338451273,,1339415438,16069,,3,1,0,1,33,2741,2,0,0,3377.9642466253194,3828,phuly,1,0.0,0
395014,formtastic,853,1338450442,,1338450934,8,,3,1,0,1,33,2741,2,0,0,3377.9642466253194,3828,phuly,0,0,0
96311,formtastic,842,1334863478,1334867039,1334867039,59,59,3,1,1,1,34,1171,0,0,0,4651.579846285226,3756,roryokane,0,0,1
93483,formtastic,840,1334683801,1334697433,1334697433,227,227,3,1,1,2,36,2742,7,0,1,3381.8380743982493,3749,manuelmeurer,0,0,15
87289,formtastic,837,1334216385,1334262251,1334262251,764,764,4,1,0,1,21,2742,4,0,0,3376.7323121808895,3736,ebeigarts,2,1.0,15
