pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
431041,Normaliser,27,1348367432,1348384430,1348384430,283,283,0,2,0,5,100,4847,41,0,17,0.0,2,sebgiroux,23,0.9130434782608695,13
363562,Normaliser,26,1347196391,1347206715,1347206715,172,172,0,1,0,1,100,4695,34,0,12,0.0,2,sebgiroux,22,0.9090909090909091,13
363079,Normaliser,25,1347159914,1347167093,1347167093,119,119,0,1,0,1,100,4677,21,0,12,0.0,2,sebgiroux,21,0.9047619047619048,13
354306,Normaliser,24,1346811304,1346828475,1346828475,286,286,0,1,0,2,100,4663,21,0,22,0.0,2,sebgiroux,20,0.9,13
351765,Normaliser,23,1346723789,1346736169,1346736169,206,206,0,3,0,3,100,4663,2,0,1,0.0,2,sebgiroux,19,0.8947368421052632,13
340985,Normaliser,22,1346204853,1346210906,1346210906,100,100,0,1,0,29,100,4478,207,0,147,0.0,2,sebgiroux,18,0.8888888888888888,13
256308,Normaliser,20,1345507064,1345522627,1345522627,259,259,0,5,0,9,100,4398,178,0,141,0.0,2,sebgiroux,17,0.8823529411764706,13
254130,Normaliser,19,1345421621,1345435553,1345435553,232,232,0,1,0,9,100,4229,333,0,55,0.0,2,sebgiroux,16,0.875,13
253069,Normaliser,18,1345338237,1345349644,1345349644,190,190,0,4,0,19,100,4151,181,0,158,0.0,2,sebgiroux,15,0.8666666666666667,13
238027,Normaliser,17,1344651678,1345005941,1345005941,5904,5904,0,5,0,26,100,4046,795,0,111,0.0,2,sebgiroux,14,0.8571428571428571,12
9042,Normaliser,16,1344305231,,1344396052,1513,,0,5,0,20,100,3811,224,0,99,0.0,2,sebgiroux,13,0.9230769230769231,12
235126,Normaliser,15,1344214746,1344221491,1344221491,112,112,0,1,0,6,100,3782,58,0,28,0.0,2,sebgiroux,12,0.9166666666666666,12
234618,Normaliser,14,1344182951,,1344189296,105,,0,9,1,154,100,3350,4876,0,334,0.0,2,sebgiroux,11,1.0,12
546876,Normaliser,13,1343526709,1343542722,1343542722,266,266,0,1,0,2,100,1654,339,0,7,0.0,2,sebgiroux,10,1.0,12
215565,Normaliser,12,1342660216,1342675727,1342675727,258,258,0,1,0,3,100,1654,0,0,13,0.0,2,sebgiroux,9,1.0,11
207694,Normaliser,11,1342319725,1342379581,1342379581,997,997,0,2,0,2,100,1464,8,0,39,0.0,2,sebgiroux,8,1.0,11
198135,Normaliser,10,1341888900,1341899302,1341899302,173,173,0,1,0,2,100,1454,11,0,27,0.0,2,sebgiroux,7,1.0,11
185686,Normaliser,9,1341253234,1341254556,1341254556,22,22,0,1,0,10,100,1433,0,0,13,0.0,2,sebgiroux,6,1.0,11
183303,Normaliser,7,1341085304,1341121994,1341121994,611,611,0,1,1,1,100,1424,12,0,22,0.0,2,sebgiroux,5,1.0,11
180942,Normaliser,5,1340932331,1340942100,1340942100,162,162,0,5,0,26,100,1450,368,0,64,0.0,2,sebgiroux,4,1.0,11
174188,Normaliser,4,1340634495,1340640040,1340640040,92,92,0,5,0,25,100,1417,357,0,93,0.0,2,sebgiroux,3,1.0,11
167812,Normaliser,3,1340227332,1340249000,1340249000,361,361,0,1,2,1,100,1149,8,0,3,0.0,2,sebgiroux,2,1.0,11
164495,Normaliser,2,1340064269,1340219957,1340219958,2594,2594,0,1,0,1,100,1149,2,0,2,0.0,2,sebgiroux,1,1.0,11
157312,Normaliser,1,1339550899,1339558409,1339558409,125,125,0,2,0,2,100,1149,4,0,0,0.0,2,sebgiroux,0,0,11
