pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
526658,airbrake-api,28,1351345577,,1351345668,1,,2,2,1,5,25,341,56,0,0,1199.4134897360705,36,lmdorsey,0,0,0
526673,airbrake-api,26,1349960152,1350001391,1350001391,687,687,2,0,0,0,20,341,0,0,0,1199.4134897360705,36,brainopia,1,0.0,59
526674,airbrake-api,25,1349887457,,1349960190,1212,,1,0,0,0,22,341,0,0,0,1199.4134897360705,36,brainopia,0,0,58
436531,airbrake-api,24,1348582979,1348590348,1348590348,122,122,1,1,3,2,10,343,24,5,3,1189.5043731778426,36,grosser,7,1.0,138
434566,airbrake-api,23,1348515074,1348538983,1348538983,398,398,1,1,2,2,0,339,8,8,0,1194.6902654867258,36,grosser,6,1.0,138
202146,airbrake-api,18,1342076500,1342095054,1342095054,309,309,1,4,1,7,44,305,6,5,7,1167.2131147540983,34,Sylvain,1,1.0,0
169476,airbrake-api,17,1340306306,1342095106,1342095106,29813,29813,1,2,4,4,7,172,4,44,0,1075.581395348837,34,robinroestenburg,0,0,3
132304,airbrake-api,15,1337698295,1337701917,1337701917,60,60,1,1,2,4,0,172,2,7,0,1040.6976744186047,33,grosser,5,1.0,129
526664,airbrake-api,9,1310097897,1310345685,1310345685,4129,4129,1,1,2,5,45,161,15,4,4,1062.111801242236,26,grosser,4,1.0,109
526665,airbrake-api,8,1309959744,1310084369,1310084369,2077,2077,1,1,0,3,60,159,2,44,0,1000.0,26,grosser,3,1.0,109
526667,airbrake-api,7,1309958566,1310084503,1310084503,2098,2098,1,1,0,3,50,159,9,11,1,1000.0,26,grosser,2,1.0,109
526669,airbrake-api,6,1309958096,1310347856,1310347856,6496,6496,1,1,3,2,50,161,14,0,0,1062.111801242236,26,grosser,1,1.0,109
526670,airbrake-api,4,1309940165,1309952779,1309952779,210,210,1,1,0,1,100,159,0,0,0,1000.0,26,grosser,0,0,109
526671,airbrake-api,1,1304119095,1304120924,1304120924,30,30,1,1,1,1,100,153,0,0,0,980.3921568627451,26,TonyStrauss,0,0,0
