pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
7551030,heroku/heroku-buildpack-ruby,ruby,386,1431665802,1431689492,1431689492,394,394,merged_in_comments,false,false,5,1,1,0,0,0,0,2,0,0,3,3,2,0,0,0,2104,18,9,23,20,353.61216730038024,32.79467680608365,74.61977186311788,416,tinogomes,schneems,schneems,0,0,119,false,false,false,0.17647058823529413,7,8,11,0,0,0,0,0,0,-1,7320.0,true,false
7496302,heroku/heroku-buildpack-ruby,ruby,385,1431374059,1431609418,1431609418,3922,3922,commits_in_master,false,false,5,3,2,0,10,0,10,3,0,0,4,4,4,0,0,0,2104,9,4,21,18,353.61216730038024,32.79467680608365,74.61977186311788,415,schneems,schneems,schneems,84,0.8214285714285714,753,true,true,false,0.19047619047619047,7,81,11,28,58,40,3,34,3,2711,172618.0,true,true
7450316,heroku/heroku-buildpack-ruby,ruby,384,1431029658,1431097377,1431097377,1128,1128,commits_in_master,false,false,5,2,1,0,1,0,1,1,0,0,3,3,3,0,0,0,2101,8,8,13,13,351.7372679676344,32.841504045692524,73.7743931461209,414,jkutner,hone,hone,8,0.75,70,true,false,false,0.0,7,36,12,1,2,4,0,16,0,94,75211.0,false,true
7449923,heroku/heroku-buildpack-ruby,ruby,383,1431027827,,1431029058,20,,unknown,false,false,5,4,3,0,0,0,0,0,0,0,3,3,3,0,0,0,2101,8,12,13,13,351.7372679676344,32.841504045692524,73.7743931461209,414,jkutner,jkutner,,7,0.8571428571428571,70,true,false,false,0.0,7,10,12,1,2,2,0,14,0,-1,10600.0,false,true
7447765,heroku/heroku-buildpack-ruby,ruby,382,1431019551,1431359773,1431359773,5670,5670,commits_in_master,false,false,5,4,3,5,3,0,8,2,0,0,2,2,2,0,0,0,2101,17,0,13,13,351.7372679676344,32.841504045692524,73.7743931461209,414,mikehale,schneems,schneems,0,0,30,true,false,false,0.65,7,5,11,0,2,0,0,3,0,5613,15101.0,false,false
7431775,heroku/heroku-buildpack-ruby,ruby,381,1430939844,1430944758,1430944758,81,81,commits_in_master,false,false,5,2,2,0,1,0,1,1,0,0,1,1,1,0,0,0,2101,8,0,11,11,351.7372679676344,32.841504045692524,73.7743931461209,414,jkutner,hone,hone,6,0.8333333333333334,70,true,false,false,0.55,7,7,11,1,2,1,0,10,0,3,10907.0,true,false
7392681,heroku/heroku-buildpack-ruby,ruby,378,1430751254,1432057232,1432057232,21766,21766,merged_in_comments,false,true,5,2,2,0,10,0,10,3,0,0,1,1,1,0,0,0,2101,4,0,11,11,351.7372679676344,32.841504045692524,73.7743931461209,413,indirect,schneems,schneems,0,0,432,false,false,false,0.5789473684210527,7,81,11,0,0,0,0,2,0,4332,268966.0,true,false
7367202,heroku/heroku-buildpack-ruby,ruby,377,1430527951,,1430750059,3701,,unknown,false,false,5,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,2101,2,0,11,11,351.7372679676344,32.841504045692524,73.7743931461209,412,segiddins,schneems,,1,1.0,140,false,false,false,0.5789473684210527,7,9,11,0,0,1,0,1,0,3701,7318.0,true,false
7367158,heroku/heroku-buildpack-ruby,ruby,376,1430527295,1430750113,1430750113,3713,3713,commits_in_master,false,false,5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,2101,0,0,1,1,351.7372679676344,32.841504045692524,73.7743931461209,412,segiddins,schneems,schneems,0,0,140,false,false,false,0.05263157894736842,7,2,10,0,0,0,0,1,0,3713,7297.0,true,false
7361562,heroku/heroku-buildpack-ruby,ruby,375,1430496538,1430499307,1430499307,46,46,commits_in_master,false,false,5,1,1,0,0,0,0,3,0,0,1,1,1,0,0,0,2096,5,0,9,9,352.57633587786256,32.91984732824427,73.95038167938932,412,cyx,schneems,schneems,3,1.0,132,true,true,false,0.47368421052631576,7,8,10,0,4,3,0,3,0,-1,8322.0,false,false
