pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
8187103,pika/pika,python,619,1435442030,1435765377,1435765377,5389,5389,commits_in_master,false,false,1,2,2,0,1,0,1,1,0,0,5,5,4,0,1,0,5401,384,271,54,33,602.8513238289206,63.877059803740046,104.05480466580264,787,vitaly-krugl,gmr,gmr,25,1.0,4,false,true,false,0.2222222222222222,7,35,7,17,189,27,66,26,10,1,103558.0,false,false
8185616,pika/pika,python,618,1435429739,1435765938,1435765938,5603,5603,commits_in_master,false,false,1,1,1,0,0,0,0,0,0,0,2,2,1,0,1,0,5401,0,78,22,20,602.8513238289206,63.877059803740046,104.05480466580264,787,vitaly-krugl,gmr,gmr,24,1.0,4,false,true,false,0.24691358024691357,7,29,6,17,189,26,66,25,10,-1,7550.0,false,false
8179928,pika/pika,python,614,1435381231,1435765803,1435765803,6409,6409,commits_in_master,false,false,1,1,1,0,2,0,2,1,0,0,2,2,2,0,0,0,5401,33,0,5,3,602.8513238289206,63.877059803740046,104.05480466580264,787,vitaly-krugl,gmr,gmr,23,1.0,4,false,true,false,0.037037037037037035,7,84,6,17,187,25,66,24,10,6403,7497.0,false,false
8179220,pika/pika,python,613,1435371351,,1435765810,6574,,unknown,false,true,1,1,1,0,2,0,2,2,0,0,2,2,2,0,0,0,5401,12,0,5,3,602.8513238289206,63.877059803740046,104.05480466580264,787,gaochunzy,gmr,,2,0.5,2,false,true,false,0.037037037037037035,7,128,5,0,1,4,2,1,0,168,7429.0,false,false
8165063,pika/pika,python,612,1435294277,1435340761,1435340761,774,774,commits_in_master,false,false,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5401,0,4,8,8,617.663395667469,63.877059803740046,103.12905017589335,787,vitaly-krugl,gmr,gmr,22,1.0,4,false,true,false,0.10126582278481013,7,7,6,17,180,25,66,25,10,-1,7626.0,false,false
8164963,pika/pika,python,611,1435293460,1435340780,1435340780,788,788,commits_in_master,false,false,1,1,1,0,0,0,0,0,0,0,3,3,2,0,1,0,5401,12,313,39,31,617.663395667469,63.877059803740046,103.12905017589335,787,vitaly-krugl,gmr,gmr,21,1.0,4,false,true,false,0.22784810126582278,7,25,5,17,180,24,66,24,10,-1,7420.0,false,false
8164267,pika/pika,python,610,1435287366,1435289738,1435289738,39,39,commits_in_master,false,false,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,5401,0,39,16,16,616.7376411775597,63.877059803740046,103.12905017589335,787,vitaly-krugl,gmr,gmr,20,1.0,4,false,true,false,0.20512820512820512,7,34,5,17,177,23,66,23,10,3,7526.0,false,false
8146881,pika/pika,python,608,1435203291,1435269148,1435269148,1097,1097,commits_in_master,false,false,1,2,2,0,1,0,1,1,1,0,3,4,3,0,1,0,5439,132,0,37,29,614.0834712263284,63.61463504320647,102.7762456333885,786,vitaly-krugl,gmr,gmr,19,1.0,4,false,true,false,0.17333333333333334,7,27,7,17,175,22,66,22,12,4,12097.0,false,false
8145558,pika/pika,python,607,1435193118,1435269131,1435269131,1266,1266,commits_in_master,false,false,1,1,1,0,0,0,0,0,0,2,6,8,5,0,0,0,5439,165,14,18,13,614.0834712263284,63.61463504320647,102.7762456333885,786,vitaly-krugl,gmr,gmr,18,1.0,4,false,true,false,0.05333333333333334,7,12,7,17,174,21,66,21,12,-1,7443.0,false,false
8113283,pika/pika,python,606,1435037910,1435269165,1435269165,3854,3854,commits_in_master,false,false,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,5439,102,0,18,18,614.0834712263284,63.61463504320647,102.7762456333885,783,vitaly-krugl,gmr,gmr,17,1.0,4,false,true,false,0.24,7,36,5,17,172,20,66,20,12,-1,38670.0,false,false
8024507,pika/pika,python,604,1434481234,1434586182,1434586182,1749,1749,commits_in_master,false,false,1,2,2,0,7,10,17,2,0,0,2,2,2,0,0,0,5915,259,0,35,23,564.8351648351648,58.49535080304311,94.5054945054945,781,vitaly-krugl,gmr,gmr,16,1.0,4,false,true,false,0.3150684931506849,7,37,7,16,157,19,66,19,11,1,84280.0,false,false
