Overriding configuration attach_ip= with cmd line 130.161.159.244
pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
818685,lshift/diffa,283,1358433237,1358438669,1358438669,90,90,1,28,0,207,79,10447,9264,8597,941,1217.5744232794104,12,anthonyls,41,0.8536585365853658,1,false,false
840077,lshift/diffa,282,1355937609,1355939566,1355939566,32,32,1,2,0,9,79,14599,210,103,40,1178.0943900267143,12,0x6e6562,59,0.9661016949152542,18,true,true
818057,lshift/diffa,281,1358428438,1358433187,1358433187,79,79,1,129,0,1190,79,14514,33034,22075,955,1182.3756373156953,24,anthonyls,40,0.875,2,false,false
749880,lshift/diffa,280,1355758182,1355923590,1355923590,2756,2756,2,42,0,123,70,14698,1874,1180,367,1163.2194856443055,24,anthonyls,39,0.8717948717948718,2,false,false
718594,lshift/diffa,279,1354878151,1354896300,1354896300,302,302,2,18,0,27,68,14678,381,189,84,1184.5619294181768,12,anthonyls,38,0.868421052631579,1,false,false
840076,lshift/diffa,278,1354011554,1354022785,1354022785,187,187,2,7,0,19,74,14678,213,206,12,1175.7051369396377,12,anthonyls,37,0.8648648648648649,1,false,false
484884,lshift/diffa,277,1352980343,1352988603,1352988603,137,137,2,8,1,10,78,14670,17,0,47,1176.346284935242,12,anthonyls,36,0.8888888888888888,1,false,false
484883,lshift/diffa,276,1352980317,,1352988585,137,,2,7,1,7,78,14324,20,0,5,1174.7416922647305,12,anthonyls,35,0.9142857142857143,1,false,false
479536,lshift/diffa,275,1352894754,1353057600,1353057600,2714,2714,2,6,0,9,79,14670,16,0,74,1176.346284935242,12,anthonyls,34,0.9117647058823529,1,false,false
515129,lshift/diffa,274,1351854159,1351856086,1351856086,32,32,2,1,4,1,79,14666,6,0,19,1176.6671212327833,12,anthonyls,33,0.9090909090909091,1,false,false
515130,lshift/diffa,273,1351851451,1351853477,1351853477,33,33,2,4,0,5,79,14320,9,0,13,1175.0698324022346,12,anthonyls,32,0.90625,1,false,false
515131,lshift/diffa,272,1351674820,1351680851,1351680851,100,100,2,12,0,69,79,14153,1428,683,96,1163.852186815516,12,anthonyls,31,0.9032258064516129,1,false,false
479490,lshift/diffa,271,1352893514,1352988771,1352988771,1587,1587,2,4,0,4,79,14324,7,0,5,1174.7416922647305,12,anthonyls,30,0.9,1,false,false
515132,lshift/diffa,270,1350571608,1351512397,1351512397,15619,15619,2,32,6,244,79,14525,2981,1145,1068,1163.9242685025818,12,anthonyls,29,0.896551724137931,1,false,false
515133,lshift/diffa,269,1348234306,1348236086,1348236086,29,29,3,3,0,31,83,14522,177,186,319,1167.883211678832,24,0x6e6562,58,0.9655172413793104,34,true,true
426478,lshift/diffa,268,1348147333,1348232936,1348232936,1426,1426,3,13,3,45,84,14506,304,115,665,1164.3457879498137,12,anthonyls,28,0.8928571428571429,1,false,false
415183,lshift/diffa,266,1347449289,1347452313,1347452313,50,50,2,4,0,5,87,14703,6,24,145,1149.3572740257089,12,0x6e6562,57,0.9649122807017544,17,true,true
367630,lshift/diffa,265,1347358330,1347363138,1347363138,80,80,2,22,7,151,87,14706,2936,442,1581,1147.3548211614307,12,anthonyls,27,0.8888888888888888,1,false,false
365398,lshift/diffa,264,1347280715,1347281797,1347281797,18,18,2,2,0,6,87,14205,50,5,64,1179.7254487856387,24,0x6e6562,56,0.9642857142857143,34,true,true
359804,lshift/diffa,262,1347004412,1347020103,1347020103,261,261,2,1,0,1,87,14205,0,0,20,1179.7254487856387,12,anthonyls,26,0.8846153846153846,1,false,false
349610,lshift/diffa,260,1346620321,1347020271,1347020271,6665,6665,3,49,0,106,86,13913,2751,139,1748,1200.0287500898442,24,0x6e6562,55,0.9636363636363636,34,true,true
345907,lshift/diffa,258,1346391588,1347348904,1347348904,15955,15955,3,18,13,349,86,13913,6995,5312,2852,1200.0287500898442,12,paulj,63,1.0,18,true,true
515134,lshift/diffa,257,1346325709,1346333580,1346333580,131,131,3,5,0,250,86,13913,8298,3068,2124,1200.0287500898442,12,anthonyls,25,0.88,1,false,false
344514,lshift/diffa,256,1346240043,,1346333646,1560,,3,9,1,16,86,14202,737,35,51,1163.1460357696099,12,anthonyls,24,0.9166666666666666,1,false,false
256910,lshift/diffa,255,1345540456,1346149258,1346149258,10146,10146,3,57,3,343,86,13795,9705,3355,3197,1200.5799202609642,24,0x6e6562,54,0.9629629629629629,34,true,true
86120,lshift/diffa,254,1345128544,1345208085,1345208085,1325,1325,3,51,10,143,86,14164,5627,327,1695,1164.0779440835922,24,0x6e6562,53,0.9622641509433962,34,true,true
12321,lshift/diffa,252,1344393475,1344926117,1344926118,8877,8877,3,18,17,87,86,13898,987,445,1274,1177.4356022449272,12,paulj,62,1.0,18,true,true
12115,lshift/diffa,251,1344384391,1345194784,1345194786,13506,13506,3,7,6,52,86,13898,561,306,831,1177.4356022449272,12,paulj,61,1.0,18,true,true
8959,lshift/diffa,250,1344300847,1344492757,1344492758,3198,3198,3,10,19,60,86,13898,653,363,828,1177.4356022449272,12,paulj,60,1.0,18,true,true
235132,lshift/diffa,249,1344215008,1344239914,1344239914,415,415,3,2,2,7,86,13864,292,0,2,1178.1592613964224,12,paulj,59,1.0,18,true,true
66872,lshift/diffa,248,1344202125,1344237607,1344237607,591,591,3,1,7,8,86,13864,128,62,121,1178.1592613964224,12,paulj,58,1.0,18,true,true
230758,lshift/diffa,246,1343983528,1343983713,1343983714,3,3,3,2,0,5,85,13862,13,0,109,1178.3292454191314,12,0x6e6562,52,0.9615384615384616,17,true,true
230637,lshift/diffa,245,1343978935,1343979387,1343979387,7,7,3,2,0,10,86,13845,47,52,240,1178.9815817984831,12,0x6e6562,51,0.9607843137254902,17,true,true
229863,lshift/diffa,244,1343940712,1343972053,1343972053,522,522,3,1,0,1,86,13845,4,0,13,1178.9815817984831,12,paulj,57,1.0,18,true,true
