pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
724381,ghi,74,1354935333,1354942739,1354942739,123,123,1,1,2,1,33,3117,6,0,0,0.0,197,parkr,0,0,15
487943,ghi,70,1353015967,1353016574,1353016574,10,10,1,1,1,1,50,3117,0,0,0,0.0,193,Zearin,0,0,14
458694,ghi,68,1352303158,1352389893,1352389893,1445,1445,1,2,4,2,100,3111,7,0,0,0.0,193,timruffles,3,0.0,24
479715,ghi,67,1352286892,,1352303087,269,,1,1,2,0,100,3111,0,0,0,0.0,193,timruffles,2,0.0,24
477661,ghi,66,1352286510,,1352286530,0,,1,2,1,2,100,3111,15,0,0,0.0,193,timruffles,1,0.0,24
9045,ghi,58,1344305306,,1344305559,4,,1,1,1,1,0,3088,8,0,0,0.0,166,Tomohiro,0,0,60
105591,ghi,47,1335536380,1335549109,1335549109,212,212,1,2,7,8,2,3008,146,0,150,0.0,138,stephencelis,0,0,78
381410,ghi,41,1332888324,1333037787,1333037787,2491,2491,2,1,0,1,50,766,2,0,0,642.2976501305483,130,connor,1,0.0,61
380934,ghi,40,1332887904,,1332888314,6,,2,1,0,3,50,766,4,0,0,642.2976501305483,130,connor,0,0,61
606124,ghi,34,1326457532,1326472268,1326472268,245,245,2,0,0,0,0,762,0,0,0,645.6692913385826,119,myfreeweb,0,0,41
606121,ghi,31,1319216018,1319898687,1319898688,11377,11377,1,1,2,1,100,743,2,0,0,698.5195154777928,116,pc,0,0,87
606122,ghi,25,1313092248,1313092363,1313092363,1,1,1,1,1,1,66,742,2,0,1,699.4609164420485,115,zol,1,1.0,0
606123,ghi,24,1313090623,1313090953,1313090953,5,5,0,1,4,2,100,737,10,0,0,704.2062415196743,115,zol,0,0,0
