pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
553412,travis-ci/travis-ci,772,1353523145,,1353537871,245,,5,1,1,1,23,1419,0,0,0,1277.6603241719522,1801,torbjon,0,0,8,false,false
456817,travis-ci/travis-ci,748,1352365213,,1355786114,57015,,6,1,3,1,29,1419,0,0,0,1277.6603241719522,1799,stloyd,0,0,37,false,false
553411,travis-ci/travis-ci,745,1352303043,,1354145486,30707,,6,1,0,1,30,1419,0,0,0,1277.6603241719522,1799,quamilek,0,0,1,false,false
553413,travis-ci/travis-ci,741,1351855049,1352127309,1352127309,4537,4537,6,8,0,8,29,1395,70,60,67,1266.6666666666665,1799,roidrage,6,0.8333333333333334,259,true,true
418572,travis-ci/travis-ci,698,1347837009,1347868451,1347868452,524,524,9,1,0,1,36,1536,0,0,1,1285.8072916666667,1767,TrevorBramble,0,0,19,false,false
400188,travis-ci/travis-ci,696,1347534853,1347546648,1347546648,196,196,11,4,0,12,38,1558,71,100,146,1294.6084724005136,3512,svenfuchs,12,1.0,710,true,true
345353,travis-ci/travis-ci,691,1346357870,1346746633,1346746633,6479,6479,14,2,4,2,42,1546,11,0,1,1304.6571798188875,3478,svenfuchs,11,1.0,706,true,true
339832,travis-ci/travis-ci,688,1346166357,1348568465,1348568466,40035,40035,14,1,1,1,41,1546,0,0,6,1292.3673997412677,3468,bfrohs,0,0,0,false,false
333001,travis-ci/travis-ci,685,1346068557,1346151375,1346151375,1380,1380,14,1,3,1,41,1501,5,0,13,1331.1125916055964,3468,svenfuchs,10,1.0,704,true,true
267198,travis-ci/travis-ci,683,1345897620,1346151257,1346151257,4227,4227,14,3,2,10,37,1501,82,0,93,1331.1125916055964,3466,svenfuchs,9,1.0,702,true,true
265489,travis-ci/travis-ci,681,1345792173,1345792303,1345792303,2,2,14,1,0,2,36,1501,2,0,4,1331.1125916055964,1729,roidrage,5,0.8,246,true,true
265406,travis-ci/travis-ci,680,1345787142,1346311195,1346311195,8734,8734,14,2,3,4,36,1501,0,39,5,1331.1125916055964,1729,roidrage,4,0.75,246,true,true
257200,travis-ci/travis-ci,677,1345551255,1345551861,1345551861,10,10,14,1,1,1,35,1500,8,0,0,1271.3333333333335,3444,svenfuchs,8,1.0,700,true,true
72094,travis-ci/travis-ci,666,1345137429,,1346151303,16897,,16,3,10,5,33,1500,136,0,36,1271.3333333333335,1716,roidrage,3,1.0,244,true,true
241874,travis-ci/travis-ci,663,1344893705,1353068309,1353068309,136183,136183,16,1,4,1,33,1496,0,0,0,1274.7326203208556,3422,esse,0,0,12,false,false
70297,travis-ci/travis-ci,656,1344546819,1344946890,1344946890,6667,6667,16,8,7,14,31,1496,51,18,539,1274.7326203208556,3404,svenfuchs,7,1.0,698,true,true
235683,travis-ci/travis-ci,653,1344247337,1344501226,1344501226,4231,4231,15,9,5,23,33,1461,84,0,232,1305.2703627652293,1695,svenfuchs,6,1.0,344,true,true
234416,travis-ci/travis-ci,651,1344121524,1344171353,1344171353,830,830,15,2,8,3,36,1459,14,44,34,1293.351610692255,1694,sethvargo,3,1.0,33,false,false
553370,travis-ci/travis-ci,650,1343804258,1343807470,1343807470,53,53,14,1,1,1,43,1455,0,0,0,1288.659793814433,1690,roidrage,2,1.0,6,true,true
221794,travis-ci/travis-ci,645,1343021977,1343201844,1343201844,2997,2997,14,2,3,4,51,1443,17,0,256,1296.6042966042965,1674,roidrage,1,1.0,6,true,true
220436,travis-ci/travis-ci,641,1342900218,1342902017,1342902018,30,29,13,1,1,1,52,1443,0,1,0,1297.2972972972973,1668,fb3,0,0,0,false,false
219095,travis-ci/travis-ci,640,1342804440,1348571025,1348571025,96109,96109,13,250,3,280,52,1443,19182,2079,163,1296.6042966042965,1667,borgified,0,0,0,false,false
215254,travis-ci/travis-ci,636,1342643965,,1348572911,98815,,13,1,12,70,52,1455,274,594,0,1285.9106529209623,1662,henrikhodne,6,0.6666666666666666,22,false,true
187089,travis-ci/travis-ci,624,1341321841,,1341323232,23,,12,1,1,1,63,1306,0,0,0,1408.8820826952526,1633,Pym,0,0,20,false,false
162094,travis-ci/travis-ci,607,1339859657,1340016406,1340016406,2612,2612,10,2,6,3,72,1300,8,36,16,1393.846153846154,1602,sethvargo,2,1.0,29,false,false
161930,travis-ci/travis-ci,604,1339843508,1339848343,1339848343,80,80,9,1,2,1,73,1300,0,0,5,1393.846153846154,1602,waseem,0,0,13,false,false
161221,travis-ci/travis-ci,603,1339776409,1340014696,1340014696,3971,3971,9,5,3,2,72,1300,16,0,17,1393.846153846154,1601,joshk,3,1.0,117,true,true
