pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
951506,twitter/finagle,132,1359818968,,1360110692,4862,,29,1,3,5,0,21414,14,4,0,1276.221163724666,3032,okapies,0,0,24,false,false
933024,twitter/finagle,131,1359396005,,1359579836,3063,,29,1,2,3,0,21288,70,51,0,1281.7549793310784,3030,mosesn,5,0.0,88,false,true
766074,twitter/finagle,128,1356636713,,1356904631,4465,,25,1,1,1,0,20705,4,0,0,1294.035257184255,1505,mccv,0,0,29,false,false
681079,twitter/finagle,122,1355217618,,1355271787,902,,25,1,2,1,3,20165,5,0,0,1313.3151500123977,2956,pierrei,0,0,0,false,false
674543,twitter/finagle,121,1354732337,,1354733010,11,,25,1,4,1,3,20165,2,0,0,1313.3151500123977,2940,mosesn,4,0.0,86,false,true
582452,twitter/finagle,120,1354202783,,1354572143,6156,,22,1,1,1,3,19516,2,0,0,1358.2188973150235,2918,DanSimon,0,0,6,false,false
482815,twitter/finagle,118,1352225330,,1352322432,1618,,28,1,2,1,3,19100,6,0,0,1371.7277486910996,1452,mosesn,3,0.0,43,false,true
681045,twitter/finagle,117,1352223132,,1352223149,0,,28,14,0,337,3,19100,10517,5361,0,1371.7277486910996,1452,mosesn,2,0.0,43,false,true
681046,twitter/finagle,115,1351059155,,1351540374,7960,,29,1,2,6,2,19100,320,140,0,1371.7277486910996,1451,solar,0,0,2,false,false
681047,twitter/finagle,113,1348232890,,1348235401,41,,31,1,4,1,3,18014,35,0,0,1403.46397246586,2846,rstrickland,0,0,0,false,false
377163,twitter/finagle,109,1347562174,1347733981,1347733981,2863,2863,32,2,4,2,0,18014,0,0,0,1403.46397246586,2834,JamesEarlDouglas,0,0,54,false,false
369656,twitter/finagle,108,1347408238,,1347734136,5431,,31,1,1,1,0,18014,2,0,0,1403.46397246586,1415,jdanbrown,3,0.0,8,false,false
355857,twitter/finagle,107,1346862799,,1347291505,7145,,29,1,1,1,0,18014,9,0,0,1403.46397246586,2818,jdanbrown,2,0.0,14,false,false
355706,twitter/finagle,106,1346858988,,1349107840,37480,,29,12,7,303,0,18014,10300,5112,0,1403.46397246586,2818,mosesn,1,0.0,78,false,true
292271,twitter/finagle,105,1345938249,,1347291883,22560,,29,7,12,7,0,18014,0,0,0,1403.46397246586,1401,benpence,0,0,0,false,false
264999,twitter/finagle,104,1345755115,,1346270685,8592,,28,1,1,1,0,18014,0,0,0,1403.46397246586,2800,jdanbrown,1,0.0,12,false,false
227449,twitter/finagle,100,1343863253,,1345754504,31520,,29,1,1,1,0,16218,0,0,0,1483.2901714144778,1374,jdanbrown,0,0,6,false,false
227101,twitter/finagle,99,1343851612,,1343851771,2,,29,1,1,5,0,16218,370,221,0,1483.2901714144778,1374,mosesn,0,0,37,false,true
64030,twitter/finagle,98,1343053987,,1344628160,26236,,32,36,97,262,0,16218,11338,3393,0,1483.2901714144778,1367,mariusaeriksen,2,0.5,122,false,true
183810,twitter/finagle,93,1341141366,,1341236806,1590,,30,1,1,1,0,16218,30,0,0,1483.2901714144778,1342,leepa,0,0,10,false,false
174987,twitter/finagle,90,1340660424,,1349215550,142585,,28,2,1,159,0,16218,3799,1750,0,1483.2901714144778,1334,s-garg,0,0,0,false,false
155719,twitter/finagle,88,1339468469,,1339699657,3853,,23,2,4,2,0,15779,0,0,0,1508.9676151847393,1311,slyphon,0,0,16,false,true
160321,twitter/finagle,87,1338372464,,1339717308,22414,,21,1,6,3,0,15341,34,0,0,1528.6487191187016,2564,cb372,0,0,10,false,false
37019,twitter/finagle,85,1336632097,,1337367664,12259,,12,8,13,179,1,15342,2081,1589,0,1526.0070394994134,1227,stephenjudkins,1,1.0,12,false,false
32966,twitter/finagle,81,1334256672,,1337114264,47626,,6,6,2,16,2,15032,52,606,0,1545.5029270888772,2342,george-vacariuc,1,1.0,0,false,false
86358,twitter/finagle,79,1334153145,1334199064,1334199064,765,765,6,1,1,1,2,15032,4,0,12,1545.5029270888772,1167,stephenjudkins,0,0,12,false,false
85302,twitter/finagle,78,1334082493,1334151597,1334151597,1151,1151,7,1,1,3,2,15017,21,0,9,1547.0466804288474,1165,mairbek,0,0,7,false,false
63753,twitter/finagle,74,1332455095,1332520033,1332520033,1082,1082,7,1,1,1,1,14787,12,0,3,1563.9412997903564,1130,taylorleese,0,0,18,false,false
51703,twitter/finagle,73,1331275158,1331911196,1331911196,10600,10600,10,2,2,2,0,14332,14,0,2,1593.3575216299191,2236,tootedom,1,1.0,10,false,false
681041,twitter/finagle,72,1331062541,1331156325,1331156325,1563,1563,10,7,1,246,0,14325,7156,5350,527,1594.13612565445,2228,bmatheny,10,0.8,52,false,false
681040,twitter/finagle,69,1330591788,1330973570,1330973570,6363,6363,10,1,3,3,0,14314,33,0,19,1595.361184853989,2214,tootedom,0,0,10,false,false
47737,twitter/finagle,68,1330458516,1330722363,1330722363,4397,4397,10,8,9,28,0,13907,619,2781,56,1492.1981735816496,2210,george-vacariuc,0,0,0,false,false
39582,twitter/finagle,64,1329930393,1329947000,1329947000,276,276,10,1,1,1,0,13907,0,0,3,1492.1981735816496,1075,kolbasov,0,0,0,false,false
27149,twitter/finagle,59,1328829542,1328905838,1328905838,1271,1271,10,1,1,2,0,13353,4,0,13,1545.6451733692802,939,bdd,0,0,28,false,false
681037,twitter/finagle,57,1325713876,,1325781969,1134,,7,1,2,2,0,11622,4,4,0,1665.6341421442094,1764,jluxenberg,1,1.0,0,false,false
681039,twitter/finagle,56,1323982958,1324053836,1324053836,1181,1181,2,3,2,20,0,11535,2362,0,15,1669.3541395752059,877,mccue,5,0.8,0,false,false
681034,twitter/finagle,53,1323451436,,1323451507,1,,2,1,2,1,0,11535,6,0,0,1669.3541395752059,877,bmatheny,9,0.8888888888888888,19,false,false
681035,twitter/finagle,52,1322855900,1323449223,1323449223,9888,9888,2,1,1,2,0,11307,48,46,3,1686.6542849562218,875,bmatheny,8,0.875,18,false,false
681032,twitter/finagle,51,1322699853,1323449291,1323449291,12490,12490,1,1,1,1,0,11223,9,0,10,1691.2590216519648,874,jluxenberg,0,0,0,false,false
681033,twitter/finagle,50,1322621596,1322789001,1322789001,2790,2790,1,7,1,79,0,11223,1819,1306,257,1691.2590216519648,874,bmatheny,7,0.8571428571428571,18,false,false
681030,twitter/finagle,47,1321021663,1321032678,1321032678,183,183,2,1,1,6,0,11193,17,21,11,1703.9220941659967,868,bmatheny,6,0.8333333333333334,17,false,false
125231,twitter/finagle,46,1320722927,1337114914,1337114914,273259,273259,2,1,2,2,0,11073,6,0,3,1722.2974803576267,1732,tsuna,1,1.0,90,false,false
681031,twitter/finagle,44,1319431453,1321048600,1321048600,26892,26892,2,1,3,2,0,11073,53,22,7,1722.2974803576267,862,tsuna,0,0,45,false,false
681023,twitter/finagle,43,1319233325,1319233837,1319233837,8,8,2,6,0,14,0,10489,2934,0,46,1772.9049480408046,862,mccue,3,0.6666666666666666,0,false,false
681025,twitter/finagle,42,1319035558,,1319231709,3269,,3,3,1,8,0,10489,2924,0,24,1772.9049480408046,860,mccue,2,1.0,0,false,false
681029,twitter/finagle,38,1316129238,1316487797,1316487797,5975,5975,3,1,1,1,0,10293,6,0,8,1780.1418439716313,845,bmatheny,5,0.8,16,false,false
