pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
974800,dana-i2cat/opennaas,509,1360326468,1360329463,1360329463,49,49,4,2,0,118,90,74618,0,0,568,240.6389879117639,17,isartcanyameres,173,0.9075144508670521,7,false,true
974801,dana-i2cat/opennaas,508,1360326265,1360328195,1360328195,32,32,4,4,0,64,90,74618,12,0,320,240.6389879117639,17,isartcanyameres,172,0.9069767441860465,7,false,true
974802,dana-i2cat/opennaas,507,1360319671,1360322490,1360322491,47,46,4,1,0,1,90,74617,12,0,1,240.64221290054547,17,isartcanyameres,171,0.9064327485380117,7,false,true
974803,dana-i2cat/opennaas,506,1360307655,1360322455,1360322455,246,246,4,1,0,2,90,74617,0,0,17,240.64221290054547,17,isartcanyameres,170,0.9058823529411765,7,false,true
974804,dana-i2cat/opennaas,505,1360231487,1360231732,1360231732,4,4,4,1,0,4,90,74581,73,0,16,240.75837009425993,34,isartcanyameres,169,0.9053254437869822,14,false,true
974805,dana-i2cat/opennaas,504,1360166655,1360231634,1360231634,1082,1082,4,1,0,1,90,74581,1,0,3,240.75837009425993,34,isartcanyameres,168,0.9047619047619048,14,false,true
974806,dana-i2cat/opennaas,503,1360143313,1360160559,1360160560,287,287,4,1,0,2,91,74532,1,0,19,240.9166532496109,17,isartcanyameres,167,0.9041916167664671,7,false,true
974807,dana-i2cat/opennaas,502,1360083282,1360160516,1360160516,1287,1287,4,1,0,1,91,74532,86,0,4,240.9166532496109,17,isartcanyameres,166,0.9036144578313253,7,false,true
974808,dana-i2cat/opennaas,501,1360083253,1360160458,1360160458,1286,1286,4,2,0,2,91,74532,69,0,8,240.9166532496109,17,isartcanyameres,165,0.9030303030303031,7,false,true
959342,dana-i2cat/opennaas,500,1360063214,1360073024,1360073025,163,163,4,2,0,4,91,74465,113,0,13,241.13341838447593,34,isartcanyameres,164,0.9024390243902439,14,false,true
959810,dana-i2cat/opennaas,499,1359467564,1360072604,1360072604,10084,10084,4,4,0,15,91,74465,112,0,380,241.13341838447593,17,jordi-puig,172,0.936046511627907,7,false,true
932494,dana-i2cat/opennaas,498,1359386639,1359386681,1359386681,0,0,4,2,0,14,92,74465,1005,0,88,241.13341838447593,17,jordi-puig,171,0.935672514619883,7,false,true
932393,dana-i2cat/opennaas,497,1359384770,1359384832,1359384832,1,1,4,4,0,29,92,74465,2342,471,222,241.13341838447593,17,maneljara,19,0.8421052631578947,4,false,true
932033,dana-i2cat/opennaas,496,1359377395,1359378902,1359378902,25,25,4,2,0,48,93,73551,4875,478,506,244.12992345447375,34,jordi-puig,170,0.9352941176470588,14,false,true
931790,dana-i2cat/opennaas,495,1359371418,1359377695,1359377695,104,104,4,2,0,17,93,73551,948,0,72,244.12992345447375,17,isartcanyameres,163,0.901840490797546,7,false,true
931629,dana-i2cat/opennaas,494,1359367265,1359377444,1359377444,169,169,4,2,0,18,92,73551,114,471,281,244.12992345447375,17,isartcanyameres,162,0.9012345679012346,7,false,true
925413,dana-i2cat/opennaas,493,1359120942,1359360031,1359360031,3984,3984,4,1,0,2,93,73546,0,471,6,242.56927637125065,34,isartcanyameres,161,0.9006211180124224,14,false,true
843330,dana-i2cat/opennaas,492,1359115312,1359115570,1359115571,4,4,4,2,0,13,93,73537,190,6,76,242.5989637869372,17,isartcanyameres,160,0.9,7,false,true
931357,dana-i2cat/opennaas,491,1359106922,1359359998,1359359999,4217,4217,4,1,0,2,93,73537,13,0,5,242.5989637869372,17,isartcanyameres,159,0.89937106918239,7,false,true
931411,dana-i2cat/opennaas,490,1359105780,1359362207,1359362208,4273,4273,4,4,0,54,93,73537,3442,13,676,242.5989637869372,17,maneljara,18,0.8333333333333334,4,false,true
925130,dana-i2cat/opennaas,489,1359042340,1359103035,1359103035,1011,1011,4,4,0,22,94,73503,520,6,107,242.71118185652284,17,jordi-puig,169,0.9349112426035503,7,false,true
842374,dana-i2cat/opennaas,488,1359034697,1359042129,1359042129,123,123,4,4,0,20,94,73402,2142,7,53,243.03152502656602,34,jordi-puig,168,0.9345238095238095,14,false,true
836715,dana-i2cat/opennaas,487,1358955983,1358956188,1358956189,3,3,4,1,1,3,94,73414,45,0,28,242.99179992916882,34,isartcanyameres,158,0.8987341772151899,14,false,true
836560,dana-i2cat/opennaas,486,1358952395,1358953530,1358953530,18,18,4,4,2,28,94,73236,926,0,389,243.5823911737397,17,isartcanyameres,157,0.8980891719745223,7,false,true
924145,dana-i2cat/opennaas,485,1358939258,1358946712,1358946712,124,124,4,5,0,24,94,73168,509,0,377,243.80876886070413,34,jordi-puig,167,0.9341317365269461,14,false,true
832546,dana-i2cat/opennaas,484,1358871283,1358925813,1358925813,908,908,4,1,1,7,94,73168,212,0,60,243.80876886070413,34,isartcanyameres,156,0.9038461538461539,14,false,true
923434,dana-i2cat/opennaas,483,1358850282,1358851956,1358851956,27,27,4,1,0,3,95,73119,71,0,8,243.9721549802377,34,isartcanyameres,155,0.9032258064516129,14,false,true
828397,dana-i2cat/opennaas,482,1358767039,1358839010,1358839010,1199,1199,4,4,0,21,95,73213,2255,161,311,243.65891303457036,17,isartcanyameres,154,0.9025974025974026,7,false,true
828642,dana-i2cat/opennaas,481,1358757585,1358772873,1358772873,254,254,4,1,0,1,95,73213,144,0,27,243.65891303457036,17,jordi-puig,166,0.9337349397590361,7,false,true
821952,dana-i2cat/opennaas,480,1358512276,1358513910,1358513910,27,27,4,5,0,20,95,73297,2380,161,156,241.72885656984596,34,isartcanyameres,153,0.9019607843137255,14,false,true
828018,dana-i2cat/opennaas,479,1358507637,1358755928,1358755928,4138,4138,4,5,0,21,95,73212,2259,161,309,243.66224116265093,34,jordi-puig,165,0.9333333333333333,14,false,true
821783,dana-i2cat/opennaas,478,1358495769,1358507617,1358507617,197,197,4,4,0,16,96,73241,1215,0,264,241.91368222716784,17,isartcanyameres,152,0.9013157894736842,7,false,true
816696,dana-i2cat/opennaas,477,1358354751,1358406843,1358406843,868,868,4,1,0,5,96,72885,967,0,69,243.0952870961103,17,isartcanyameres,151,0.9006622516556292,7,false,true
816482,dana-i2cat/opennaas,476,1358352317,1358352386,1358352386,1,1,4,1,0,2,96,72885,0,0,74,243.0952870961103,17,isartcanyameres,150,0.9,7,false,true
974401,dana-i2cat/opennaas,475,1358344843,1358346074,1358346074,20,20,4,1,0,13,96,72867,187,0,203,243.15533780723783,17,jordi-puig,164,0.9329268292682927,7,false,true
920503,dana-i2cat/opennaas,474,1358323206,1358324810,1358324810,26,26,3,3,0,44,96,72778,650,47,747,243.45269174750612,34,jordi-puig,163,0.9325153374233128,14,false,true
915889,dana-i2cat/opennaas,473,1358179549,1358234553,1358234553,916,916,3,3,0,13,97,72693,316,0,164,243.73736123148035,17,isartcanyameres,149,0.8993288590604027,7,false,true
