pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
8200613,musicbrainz/picard,python,410,1435559980,1435638909,1435638909,1315,1315,commits_in_master,false,false,2,1,1,0,6,0,6,2,0,0,3,3,3,0,0,0,25793,50,0,0,0,67.26631256542473,7.521420540456713,16.205947350056217,553,zas,zas,zas,132,0.7954545454545454,3,false,true,false,0.0,4,44,33,0,15,13,10,22,3,670,7294.0,false,false
8199695,musicbrainz/picard,python,409,1435555295,1435639143,1435639143,1397,1397,commits_in_master,false,false,2,1,1,0,1,0,1,1,0,0,3,3,2,0,1,0,25793,186,0,0,0,67.26631256542473,7.521420540456713,16.205947350056217,553,zas,zas,zas,131,0.7938931297709924,3,false,true,false,0.0,4,68,32,0,15,12,10,21,3,744,7378.0,false,false
8142684,musicbrainz/picard,python,408,1435175599,,1435759482,9731,,unknown,false,false,2,32,2,19,4,5,28,4,8,1,16,25,18,0,4,0,25786,2502,0,0,0,67.28457302412163,7.523462343907546,16.210346699759558,550,zas,zas,,130,0.8,3,false,true,false,0.0,4,48,34,0,15,11,2,18,3,553,585847.0,false,false
7922917,musicbrainz/picard,python,407,1433911631,1435208292,1435208292,21611,21611,commits_in_master,false,false,2,4,1,0,6,4,10,2,0,0,1,1,1,0,0,0,25786,25,0,0,0,67.28457302412163,7.523462343907546,16.210346699759558,537,zas,phw,phw,129,0.7984496124031008,3,false,true,false,0.0,4,10,33,0,8,9,2,14,1,19008,1258684.0,false,false
7722765,musicbrainz/picard,python,406,1432731132,,1435138597,40124,,unknown,false,false,1,1,1,0,5,0,5,2,0,0,1,1,1,0,0,0,25782,40,0,3,3,67.29501202389264,7.52462958653324,16.212861686447912,529,zas,zas,,128,0.8046875,3,false,true,false,0.5,3,54,33,0,4,8,2,11,1,121,8310.0,false,false
7709750,musicbrainz/picard,python,405,1432664228,1432888758,1432888758,3742,3742,commits_in_master,false,false,1,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,25777,4,0,0,0,67.30806532955735,7.526089149241572,16.216006517438025,527,phw,phw,phw,32,0.9375,9,false,true,false,0.0,3,89,33,0,0,1,0,0,0,2322,7501.0,false,false
7649891,musicbrainz/picard,python,403,1432228743,1432730607,1432730607,8364,8364,commits_in_master,false,false,1,4,2,2,4,0,6,3,0,0,2,2,2,0,0,0,25777,75,0,6,6,67.30806532955735,7.526089149241572,16.216006517438025,521,zas,zas,zas,127,0.8031496062992126,3,false,true,false,1.2,3,41,32,0,2,6,1,8,1,3,445202.0,false,false
7597799,musicbrainz/picard,python,402,1431980687,1432012231,1432012231,525,525,commits_in_master,false,false,1,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,25775,32,0,0,0,67.31328806983511,7.526673132880698,16.217264791464597,519,zas,zas,zas,126,0.8015873015873016,3,false,true,false,0.0,3,58,31,0,2,3,0,3,1,3,8153.0,false,false
6823590,musicbrainz/picard,python,401,1427302952,1431673953,1431673953,72910,72910,commits_in_master,false,false,4,2,2,0,0,1,1,1,0,0,1,1,1,0,0,0,25714,8,0,3,3,67.47297192191024,7.544528272536361,16.255736174846387,485,samithaj,zas,zas,1,1.0,0,false,false,false,0.13043478260869565,6,8,33,0,0,1,0,2,0,-1,4938.0,false,false
6817727,musicbrainz/picard,python,400,1427280261,1432102444,1432102444,80429,80429,commits_in_master,false,false,4,3,1,1,2,1,4,3,0,0,1,1,1,0,0,0,25714,8,0,3,3,67.47297192191024,7.544528272536361,16.255736174846387,485,samithaj,zas,zas,0,0,0,false,false,false,0.13043478260869565,6,4,32,0,0,0,0,1,0,180,28404.0,false,false
6207590,musicbrainz/picard,python,398,1423510843,1431675522,1431675522,136137,136137,commits_in_master,false,false,4,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,25714,22,0,8,8,67.47297192191024,7.544528272536361,16.255736174846387,450,phw,zas,zas,30,0.9666666666666667,9,false,true,false,0.125,7,41,32,0,47,19,9,42,0,-1,8171085.0,false,false
6207390,musicbrainz/picard,python,397,1423509853,1431678855,1431678855,136210,136210,commits_in_master,false,false,4,1,1,0,5,0,5,2,0,0,3,3,2,0,1,0,25714,67,0,0,0,67.47297192191024,7.544528272536361,16.255736174846387,450,phw,zas,zas,29,0.9655172413793104,9,false,true,false,0.0,7,34,31,0,47,18,9,41,0,22,3679.0,false,false
6109428,musicbrainz/picard,python,396,1422878144,1423032062,1423032062,2565,2565,commits_in_master,false,false,4,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,25554,2,0,1,1,67.89543711356345,7.591766455349456,16.35751741410347,447,zas,zas,zas,124,0.8064516129032258,3,false,true,false,0.017857142857142856,7,5,30,0,28,16,8,44,4,2,3682.0,false,false
5763742,musicbrainz/picard,python,394,1420646066,1420785504,1420785504,2323,2323,commits_in_master,false,false,4,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,25509,2,0,4,4,68.01521031792701,7.605158963503078,16.386373436826215,421,phw,zas,zas,28,0.9642857142857143,9,false,true,false,0.06349206349206349,7,37,33,0,32,18,9,37,0,911,3790.0,false,false
5763700,musicbrainz/picard,python,393,1420645815,1421009044,1421009044,6053,6053,commits_in_master,false,false,4,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,25509,10,0,2,2,68.01521031792701,7.605158963503078,16.386373436826215,421,phw,zas,zas,27,0.9629629629629629,9,false,true,false,0.031746031746031744,7,41,32,0,32,17,9,37,0,917,3673.0,false,false
5763642,musicbrainz/picard,python,392,1420645567,1420785705,1420785705,2335,2335,commits_in_master,false,false,4,1,1,2,1,0,3,2,0,0,1,1,1,0,0,0,25509,11,0,0,0,68.01521031792701,7.605158963503078,16.386373436826215,421,phw,zas,zas,26,0.9615384615384616,9,false,true,false,0.0,7,44,32,0,32,16,9,37,0,918,3686.0,false,false
5723752,musicbrainz/picard,python,391,1420317083,1422821862,1422821862,41746,41746,commits_in_master,false,false,4,1,1,0,7,0,7,3,0,0,1,1,1,0,0,0,25504,5,0,1,1,68.02854454203262,7.606649937264742,16.389585947302383,419,phw,phw,phw,25,0.96,9,false,true,false,0.017543859649122806,7,22,31,0,31,15,9,31,0,4,3673.0,false,false
5701499,musicbrainz/picard,python,390,1420025663,1420187686,1420187686,2700,2700,commits_in_master,false,false,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,25500,10,0,0,0,68.0392156862745,7.6078431372549025,16.3921568627451,416,phw,zas,zas,24,0.9583333333333334,9,false,true,false,0.0,7,23,30,0,31,14,9,30,0,-1,3672.0,false,false
5591913,musicbrainz/picard,python,389,1418830165,1421009234,1421009234,36317,36317,commits_in_master,false,false,3,4,1,0,2,0,2,3,0,0,4,4,4,0,0,0,25505,70,0,4,3,68.0258772789649,7.606351695745932,16.388943344442264,405,zas,zas,zas,123,0.8048780487804879,3,false,true,false,0.038461538461538464,6,24,32,0,17,26,12,60,2,262,72773.0,false,false
5576984,musicbrainz/picard,python,388,1418737367,1418928186,1418928186,3180,3180,commits_in_master,false,false,3,3,1,0,7,0,7,3,0,0,2,2,2,0,0,0,25505,44,0,3,2,68.0258772789649,7.606351695745932,16.388943344442264,404,phw,zas,zas,23,0.9565217391304348,9,false,true,false,0.038461538461538464,6,53,31,0,24,13,9,26,0,1057,112069.0,false,false
5557540,musicbrainz/picard,python,387,1418591079,,1419525617,15575,,unknown,false,false,3,1,1,2,6,1,9,4,0,0,1,1,0,0,0,0,25505,0,0,4,4,68.0258772789649,7.606351695745932,16.388943344442264,403,wieczorek1990,wieczorek1990,,0,0,1,false,false,false,0.07692307692307693,6,10,30,0,0,0,0,1,0,114,3719.0,false,false
5307969,musicbrainz/picard,python,386,1418113420,1418281936,1418281936,2808,2808,commits_in_master,false,false,3,1,1,4,2,0,6,3,0,0,1,1,1,0,0,0,25503,4,0,4,4,68.03121201427282,7.606948202172293,16.3902286005568,397,Sophist-UK,zas,zas,113,0.6814159292035398,2,false,false,true,0.07547169811320754,6,42,29,0,13,3,1,1,0,2,3683.0,false,false
5459275,musicbrainz/picard,python,384,1417706087,1417795191,1417795191,1485,1485,commits_in_master,false,false,3,2,1,0,2,0,2,1,0,0,2,2,2,0,0,0,25501,9,19,9,9,67.56597780479197,7.529116505235089,16.27387161287793,395,phw,mineo,mineo,22,0.9545454545454546,9,false,true,true,0.19148936170212766,6,38,30,0,14,12,7,22,0,999,91166.0,false,true
5307692,musicbrainz/picard,python,383,1417704509,1423403068,1423403068,94975,94975,commits_in_master,false,false,3,8,5,2,22,0,24,7,6,0,14,20,9,0,8,0,25501,738,0,12,5,67.56597780479197,7.529116505235089,16.27387161287793,395,phw,phw,phw,21,0.9523809523809523,9,false,true,false,0.02127659574468085,6,313,31,0,13,11,7,22,0,1,5118067.0,false,false
5458681,musicbrainz/picard,python,382,1417703108,1417795191,1417795191,1534,1534,commits_in_master,false,false,3,1,0,0,2,0,2,2,0,0,1,1,1,0,0,0,25501,0,2,5,5,67.56597780479197,7.529116505235089,16.27387161287793,395,phw,mineo,mineo,20,0.95,9,false,true,true,0.10638297872340426,6,67,29,0,13,10,7,22,0,1102,92930.0,false,false
5284825,musicbrainz/picard,python,381,1417600973,1417954802,1417954802,5897,5897,commits_in_master,false,false,3,1,0,6,5,3,14,4,0,0,1,1,1,0,0,0,25298,7,0,0,0,68.10815084196379,7.589532769388884,16.404458850502017,395,zas,zas,zas,122,0.8032786885245902,3,false,true,false,0.0,6,21,29,0,12,34,17,64,1,15,261542.0,false,false
5406197,musicbrainz/picard,python,380,1417261753,1417540764,1417540764,4650,4650,commits_in_master,false,false,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,25244,2,0,3,3,68.53113611155126,7.605767707177943,16.716843606401522,392,phw,zas,zas,19,0.9473684210526315,9,false,true,false,0.07894736842105263,6,20,33,0,11,9,7,20,0,-1,3932.0,false,false
5296153,musicbrainz/picard,python,379,1416333372,1417540501,1417540501,20118,20118,commits_in_master,false,false,3,1,1,0,2,0,2,2,0,0,1,1,1,0,0,0,25244,2,0,2,2,68.53113611155126,7.605767707177943,16.716843606401522,386,phw,zas,zas,18,0.9444444444444444,9,false,true,false,0.05263157894736842,6,54,33,0,3,8,3,17,0,2,4104.0,false,false
5293107,musicbrainz/picard,python,378,1416321142,1417540537,1417540537,20323,20323,commits_in_master,false,false,3,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,25244,53,0,0,0,68.53113611155126,7.605767707177943,16.716843606401522,386,phw,zas,zas,17,0.9411764705882353,9,false,true,false,0.0,6,132,32,0,2,7,3,16,0,4,3998.0,false,false
5288026,musicbrainz/picard,python,377,1416294014,1416302926,1416302926,148,148,commits_in_master,false,false,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,25260,2,0,0,0,68.48772763262075,7.600950118764845,16.706254948535232,385,phw,mineo,mineo,16,0.9375,9,false,true,true,0.0,7,11,32,0,1,6,3,14,0,-1,3690.0,false,false
5256778,musicbrainz/picard,python,376,1416052433,1417540722,1417540722,24804,24804,commits_in_master,false,false,4,5,3,0,1,0,1,1,2,0,6,8,4,0,3,0,25260,153,265,6,6,68.48772763262075,7.600950118764845,16.706254948535232,383,phw,zas,zas,15,0.9333333333333333,9,false,true,false,0.0,7,111,32,0,0,5,3,11,0,4768,289960.0,true,false
5256642,musicbrainz/picard,python,375,1416050921,1416319507,1416319507,4476,4476,commits_in_master,false,false,4,1,1,0,3,0,3,3,0,0,1,1,1,0,0,0,25260,114,0,0,0,68.48772763262075,7.600950118764845,16.706254948535232,383,phw,mineo,mineo,14,0.9285714285714286,9,false,true,true,0.0,7,9,31,0,0,4,3,10,0,204,3699.0,false,false
5190042,musicbrainz/picard,python,374,1415652304,1415871988,1415871988,3661,3661,commits_in_master,false,false,4,1,1,0,0,0,0,0,2,0,1,3,1,0,2,0,25129,0,134,2,2,68.84476103306936,7.640574634883999,16.79334633292212,380,phw,mineo,mineo,13,0.9230769230769231,9,false,true,true,0.0,7,30,32,0,0,3,3,7,0,-1,4196.0,false,false
5229120,musicbrainz/picard,python,373,1415370530,1415871987,1415871988,8357,8357,github,false,false,4,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,25129,0,0,0,0,68.84476103306936,7.640574634883999,16.79334633292212,378,phw,mineo,mineo,12,0.9166666666666666,8,false,true,true,0.0,7,44,33,0,0,2,3,5,0,-1,3823.0,false,false
5179752,musicbrainz/picard,python,372,1415303429,1415871987,1415871987,9475,9475,commits_in_master,false,false,4,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,25129,18,23,2,2,68.84476103306936,7.640574634883999,16.79334633292212,377,phw,mineo,mineo,11,0.9090909090909091,8,false,true,true,0.06060606060606061,7,30,32,0,0,1,3,4,0,-1,3798.0,false,false
5082644,musicbrainz/picard,python,371,1414506756,1417540695,1417540695,50565,50565,commits_in_master,false,false,4,5,4,0,4,0,4,2,1,0,3,4,4,0,0,0,25129,118,0,7,5,68.84476103306936,7.640574634883999,16.79334633292212,367,JonnyJD,zas,zas,4,1.0,10,false,false,false,0.05714285714285714,7,44,31,0,0,0,0,2,0,20,7836.0,false,false
