pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
427464,Latter,50,1348185218,,1355712285,125391,,4,1,0,14,34,1056,98,97,0,909.090909090909,6,NZGlitch,0,0,0
354547,Latter,47,1346824702,,1347303085,7973,,4,29,15,107,63,936,731,283,0,908.1196581196581,6,bretman,1,1.0,0
247688,Latter,43,1345105202,1345403503,1345403503,4971,4971,4,13,2,16,20,896,128,40,64,914.0625,6,joshmcarthur,0,0,12
235260,Latter,42,1344224675,1344246389,1344246389,361,361,4,5,2,5,2,887,47,0,19,923.337091319053,6,jarsbe,2,0.0,2
235250,Latter,41,1344223609,,1344224287,11,,4,1,0,1,2,887,17,0,0,923.337091319053,6,jarsbe,1,0.0,2
65133,Latter,38,1343593904,1343875743,1343875743,4697,4697,4,3,6,17,1,871,46,6,32,926.5212399540758,6,bretman,0,0,0
401748,Latter,33,1341340794,,1341565771,3749,,3,1,0,1,0,660,0,0,0,950.0,5,jarsbe,0,0,1
116058,Latter,22,1336448562,1336512450,1336512450,1064,1064,1,1,1,2,63,321,24,0,9,1211.8380062305296,5,karmakillernz,3,1.0,0
116005,Latter,20,1336440868,1336444116,1336444116,54,54,1,4,2,9,55,304,19,36,56,1253.2894736842106,5,karmakillernz,2,1.0,0
115853,Latter,19,1336426930,1336426949,1336426949,0,0,1,2,1,2,50,304,0,0,7,1253.2894736842106,5,karmakillernz,1,1.0,0
115836,Latter,18,1336425904,1336426136,1336426136,3,3,1,1,1,2,50,304,0,15,8,1213.8157894736844,5,karmakillernz,0,0,0
104599,Latter,16,1335483509,1335490819,1335490819,121,121,1,2,2,2,0,301,0,0,4,1179.4019933554819,5,jmahoney,1,1.0,0
50868,Latter,12,1331863041,1331967773,1331967773,1745,1745,1,4,2,13,75,309,91,426,80,860.84142394822,5,jmahoney,0,0,0
