pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
652868,fluentd,88,1354587998,,1354700616,1876,,5,1,1,1,55,5669,2,0,0,285.58828717586874,801,hotchpotch,3,0.3333333333333333,245
641519,fluentd,87,1354535701,1354536205,1354536205,8,8,5,1,3,1,58,5668,2,0,1,285.6386732533521,801,tagomoris,13,0.38461538461538464,81
677235,fluentd,84,1353995195,1354086093,1354086093,1514,1514,4,1,5,1,60,5651,1,0,1,284.728366660768,789,baepiff,2,0.0,3
677249,fluentd,80,1353577396,,1353904864,5457,,4,0,0,0,66,5635,0,0,0,285.5368234250222,789,baepiff,0,0,3
417548,fluentd,69,1347781517,,1347781704,3,,4,2,1,3,69,5588,9,0,0,277.73801002147457,772,tagomoris,11,0.45454545454545453,76
417439,fluentd,68,1347771720,,1347782323,176,,4,3,0,0,63,5587,0,0,0,277.78772149633073,772,islue,0,0,0
406855,fluentd,67,1347600653,1348674876,1348674877,17903,17903,3,1,1,1,66,5587,7,0,0,277.78772149633073,771,thbishop,0,0,8
397419,fluentd,66,1347515864,,1347781771,4431,,3,1,1,1,62,5587,5,0,0,277.78772149633073,769,tagomoris,10,0.5,76
363185,fluentd,65,1347169189,1348676558,1348676558,25122,25122,3,1,3,1,66,5586,12,0,1,277.83745076978164,767,mzp,3,0.3333333333333333,106
352329,fluentd,64,1346750472,,1347867008,18608,,3,1,5,1,50,5586,2,0,0,277.83745076978164,763,achied,0,0,10
260296,fluentd,63,1345664688,,1347782417,35295,,3,1,4,3,37,5586,0,133,0,277.83745076978164,752,mzp,2,0.5,106
258739,fluentd,62,1345613181,,1348676458,51054,,3,1,3,1,37,5586,23,0,0,277.83745076978164,751,tomity,0,0,1
8295,fluentd,58,1343911180,,1344280122,6149,,3,2,1,3,25,5510,2,7,1,280.5807622504537,740,mzp,1,1.0,105
227617,fluentd,57,1343871233,1343930109,1343930110,981,981,3,1,1,1,25,5510,0,2,0,280.5807622504537,739,bitterb,0,0,0
677232,fluentd,55,1343304550,1343706518,1343706518,6699,6699,3,1,1,1,20,5481,0,2,0,282.06531654807515,728,mzp,0,0,104
225954,fluentd,54,1343181940,,1343706859,8748,,3,1,1,1,16,5481,26,0,0,282.06531654807515,724,tagomoris,8,0.625,74
222004,fluentd,53,1343030494,,1343065345,580,,3,1,1,2,16,5449,26,69,0,270.14131033217103,714,tagomoris,7,0.7142857142857143,74
221433,fluentd,52,1342991371,1343063116,1343063116,1195,1195,3,1,2,2,11,5449,2,30,0,270.14131033217103,711,mazgi,0,0,2
202173,fluentd,51,1342077765,,1342079274,25,,2,1,0,1,44,5447,0,24,0,269.13897558288966,692,hotchpotch,2,0.5,241
174852,fluentd,50,1340654490,1340654852,1340654852,6,6,3,1,2,1,77,5320,4,0,1,275.0,665,emsearcy,0,0,0
76274,fluentd,45,1333357429,,1343090590,162219,,5,11,3,40,14,5320,718,66,3,275.0,521,tagomoris,6,0.8333333333333334,53
49486,fluentd,44,1331800986,,1333124162,22112,,5,1,1,1,22,4972,3,0,0,252.01126307321,503,hito-asa,0,0,10
677230,fluentd,43,1331212439,1331231612,1331231612,319,319,5,1,1,1,12,4963,2,0,0,252.46826516220028,501,hhatto,0,0,8
677229,fluentd,42,1330609734,,1331149502,8996,,5,1,7,4,13,4879,82,0,0,256.8149210903874,497,oza,1,1.0,20
74262,fluentd,41,1330564733,,1333124705,42726,,4,3,2,5,5,4879,157,104,2,256.8149210903874,497,hotchpotch,1,1.0,210
24510,fluentd,37,1328606285,1328641726,1328641726,590,590,5,1,1,1,14,4642,0,0,5,239.33649289099526,459,hiroyoshikawa,0,0,4
24238,fluentd,35,1328568705,1328570498,1328570498,29,29,5,1,1,1,11,4642,0,0,3,239.33649289099526,458,nparry,0,0,6
25849,fluentd,34,1328017792,1328717182,1328717182,11656,11656,5,1,2,2,4,4642,2,19,0,239.33649289099526,446,nobu-k,0,0,0
677227,fluentd,33,1327042954,1327081934,1327081934,649,649,8,1,1,1,17,4642,2,0,0,239.33649289099526,438,wallyqs,0,0,6
677279,fluentd,31,1326084566,1326113883,1326113883,488,488,8,0,0,0,33,4610,0,0,0,240.56399132321042,427,chad-skidmore,0,0,0
677224,fluentd,27,1324898199,1325636860,1325636860,12311,12311,6,1,0,2,25,4566,22,88,0,227.5514673674989,425,tagomoris,5,0.8,45
677228,fluentd,26,1324897537,1325636859,1325636859,12322,12322,6,3,0,5,25,4566,50,176,0,227.5514673674989,425,tagomoris,4,0.75,45
677225,fluentd,24,1324461148,1324514067,1324514068,882,881,6,1,1,1,22,4566,0,6,1,226.4564169951818,423,tagomoris,3,0.6666666666666666,45
677221,fluentd,23,1322658887,1322683012,1322683012,402,402,6,1,3,3,31,4546,7,21,5,214.03431588209415,417,parolkar,0,0,40
677222,fluentd,21,1322459902,1322804882,1322804882,5749,5749,6,2,0,3,29,4405,162,234,0,220.88535754824062,417,tagomoris,2,0.5,45
677219,fluentd,20,1322458709,1322804461,1322804461,5762,5762,6,1,1,1,28,4405,0,49,0,220.88535754824062,417,tagomoris,1,0.0,45
677220,fluentd,19,1322228623,,1322228647,0,,5,14,1,55,29,3976,3036,50,59,244.71830985915494,416,tagomoris,0,0,45
677217,fluentd,18,1321883683,1322804126,1322804126,15340,15340,5,1,1,1,26,3976,15,0,0,244.71830985915494,414,hirochachacha,1,0.0,2
677218,fluentd,17,1321803451,,1321857358,898,,5,1,1,1,23,3976,12,0,0,244.71830985915494,414,hirochachacha,0,0,2
677322,fluentd,16,1321780468,1322230444,1322230444,7499,7499,4,0,0,0,22,3976,0,0,0,244.71830985915494,414,fesplugas,0,0,75
677326,fluentd,13,1319240458,1319256373,1319256373,265,265,1,0,0,0,13,3247,0,0,0,208.80813058207576,410,oza,0,0,12
677215,fluentd,11,1318899978,1318900543,1318900543,9,9,1,1,4,1,13,3200,1,0,4,195.3125,409,sakuro,0,0,4
677216,fluentd,8,1318743864,1318752959,1318752956,151,151,1,1,1,1,22,3171,2,0,3,197.09870703248185,409,repeatedly,0,0,59
677332,fluentd,7,1318563437,1318613428,1318613428,833,833,1,0,0,0,25,3105,0,0,0,107.2463768115942,409,hotchpotch,0,0,196
677239,fluentd,5,1317621641,1317625425,1317625425,63,63,1,1,2,1,33,2801,2,0,0,31.417350946090682,407,uu59,0,0,4
677335,fluentd,4,1317323237,1317618230,1317618230,4916,4916,1,0,0,0,0,2771,0,0,0,31.757488271382176,406,eiichiroi,0,0,1
677242,fluentd,2,1312671235,1312698018,1312698018,446,446,1,1,0,1,50,2597,6,0,3,33.885252214093185,393,kzk,1,0.0,79
677243,fluentd,1,1312138420,,1312162737,405,,1,1,1,1,50,2541,0,0,0,34.63203463203463,392,kzk,0,0,79
