pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
763852,Citadel,93,1356570755,,1356576973,103,,2,2,4,2,70,5517,20,0,0,0.0,22,pruby,0,0,0
814915,Citadel,92,1356312799,1356312946,1356312946,2,2,2,2,0,1,71,5503,17,0,0,0.0,22,erocs,12,0.9166666666666666,0
814914,Citadel,89,1354075524,1354104476,1354104476,482,482,2,1,1,3,73,5519,44,0,2,0.0,22,erocs,10,1.0,0
503526,Citadel,87,1353392884,1353413731,1353413731,347,347,2,1,4,4,66,5511,21,0,13,0.0,22,erocs,9,1.0,0
466897,Citadel,85,1352615760,1352635366,1352635366,326,326,3,1,2,5,68,5452,212,0,14,0.0,22,erocs,8,1.0,0
461281,Citadel,84,1352431605,1352461941,1352461941,505,505,3,1,2,2,63,5452,8,0,2,0.0,22,erocs,7,1.0,0
814906,Citadel,83,1352181459,1352202498,1352202498,350,350,3,1,1,8,64,5319,416,0,21,0.0,22,erocs,6,1.0,0
467618,Citadel,82,1351841117,1351855631,1351855631,241,241,3,1,3,4,67,5149,231,0,18,0.0,22,erocs,5,1.0,0
814907,Citadel,81,1351561154,1351817857,1351817857,4278,4278,3,15,1,31,61,4821,938,0,71,0.0,22,erocs,4,1.0,0
814908,Citadel,80,1351392512,1351423997,1351423997,524,524,3,2,2,2,59,4820,5,0,4,0.0,22,erocs,3,1.0,0
814909,Citadel,78,1350866635,1350866722,1350866722,1,1,3,1,0,2,67,4640,14,0,3,0.0,22,erocs,2,1.0,0
814910,Citadel,77,1350865345,1350865428,1350865428,1,1,3,1,2,20,68,4478,1024,0,19,0.0,22,erocs,1,1.0,0
814911,Citadel,76,1350855477,,1350868953,224,,3,2,3,49,66,4640,1257,0,0,0.0,22,uncorr,4,0.75,0
814912,Citadel,72,1350539236,1350641901,1350641901,1711,1711,3,6,7,51,63,4389,364,0,12,0.0,22,erocs,0,0,0
814913,Citadel,68,1349840795,1349864221,1349864221,390,390,2,1,0,1,76,4377,2,0,5,0.0,22,uncorr,3,0.6666666666666666,0
453355,Citadel,67,1349203483,1349206930,1349206931,57,57,2,6,0,6,87,4377,0,0,6,0.0,44,theliet,1,1.0,0
453165,Citadel,66,1349199200,1349199280,1349199280,1,1,2,1,6,1,87,4377,0,0,0,0.0,44,theliet,0,0,0
447302,Citadel,64,1348962837,1349025424,1349025425,1043,1043,2,4,0,9,87,4342,1468,0,9,0.0,44,uncorr,2,0.5,0
447004,Citadel,63,1348945081,,1348945820,12,,2,3,1,6,84,4342,1395,0,6,0.0,44,uncorr,1,1.0,0
423609,Citadel,59,1348033637,1348049697,1348049698,267,267,3,1,0,10,92,4156,1801,0,0,0.0,42,uncorr,0,0,0
362643,Citadel,57,1347126782,,1348774850,27467,,3,2,8,36,85,4156,2755,0,0,0.0,42,Diagoras,0,0,0
357137,Citadel,56,1346915206,,1348774849,30994,,3,3,0,22,82,4156,134,0,9,0.0,42,interfect,0,0,0
355331,Citadel,55,1346848927,,1348774849,32098,,3,3,2,4,81,4156,25,0,0,0.0,42,remyroy,1,1.0,0
347830,Citadel,53,1346475366,1346495490,1346495490,335,335,3,1,0,2,84,4119,41,0,8,0.0,42,remyroy,0,0,0
341000,Citadel,51,1346206180,,1348774848,42811,,3,3,1,3,81,4119,56,0,0,0.0,42,intangir,1,1.0,0
239424,Citadel,50,1344808028,1344810845,1344810845,46,46,3,1,2,1,87,3788,1,0,2,0.0,42,intangir,0,0,0
136621,Citadel,49,1344710259,1344810808,1344810808,1675,1675,3,6,0,9,84,3788,761,0,19,0.0,42,JonnyD,8,1.0,2
132440,Citadel,48,1344708578,1344708590,1344708590,0,0,3,10,0,15,84,3593,433,0,19,0.0,42,JonnyD,7,1.0,2
14965,Citadel,47,1344472281,,1344501887,493,,3,1,0,1,86,3593,2,0,3,0.0,21,Celdecea,3,0.6666666666666666,2
215463,Citadel,45,1342653402,1342653412,1342653412,0,0,3,1,0,2,78,3591,14,0,3,0.0,20,JonnyD,6,1.0,1
