pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs
788573,jquery,1125,1357749857,,1357924216,2905,,33,3,0,5,46,23281,213,0,0,0.0,orkel,61,0.01639344262295082
788906,jquery,1126,1357755573,,1357837811,1370,,33,1,0,1,46,22230,4,0,0,0.0,jbottigliero,0,0
786764,jquery,1124,1357720655,,1357740835,336,,33,3,2,4,45,22225,17,0,0,0.0,orkel,60,0.016666666666666666
783321,jquery,1114,1357491850,,1357655982,2735,,32,2,0,3,41,22167,51,0,3,0.0,nanto,0,0
782925,jquery,1122,1357649905,,1357652960,50,,32,1,0,1,45,22216,6,0,0,0.0,danilsomsikov,0,0
779778,jquery,1117,1357568186,,1357612766,743,,32,4,8,7,42,22167,156,0,0,0.0,orkel,57,0.017543859649122806
781039,jquery,1119,1357587825,,1357607435,326,,32,3,0,5,44,22125,44,0,0,0.0,orkel,58,0.017241379310344827
780995,jquery,1120,1357587827,,1357606661,313,,32,2,0,5,44,23123,66,0,0,0.0,orkel,59,0.01694915254237288
780930,jquery,1116,1357567910,,1357605386,624,,32,1,0,1,42,22167,23,0,0,0.0,orkel,56,0.017857142857142856
780885,jquery,1118,1357583727,,1357604429,345,,32,4,0,6,43,22125,121,0,0,0.0,gnarf37,47,0.0851063829787234
780792,jquery,1112,1357318667,,1357602734,4734,,32,1,0,2,42,22158,37,0,0,0.0,dmethvin,47,0.23404255319148937
769387,jquery,1095,1356028539,,1356722643,11568,,31,1,0,1,46,22983,14,0,0,0.0,dmethvin,43,0.2558139534883721
758815,jquery,1086,1355782804,,1356571556,13145,,30,1,0,1,56,23366,212,0,0,0.0,dmethvin,42,0.2619047619047619
763015,jquery,1098,1356113625,,1356543315,7161,,31,16,4,16,46,23072,204,0,27,0.0,rwldrn,157,0.3057324840764331
758743,jquery,1085,1355781199,,1356112513,5521,,30,1,0,1,54,23366,12,0,0,0.0,rwldrn,156,0.3076923076923077
760904,jquery,1097,1356059758,,1356061158,23,,31,1,0,1,46,23072,2,0,0,0.0,orkel,55,0.01818181818181818
758043,jquery,1076,1355768134,,1356056841,4811,,30,1,0,4,50,23366,252,0,0,0.0,orkel,53,0.018867924528301886
760711,jquery,1093,1355958617,,1356052083,1557,,31,1,0,2,47,22983,15,0,0,0.0,orkel,54,0.018518518518518517
758900,jquery,1088,1355784875,,1355791825,115,,30,1,0,2,56,23366,33,0,0,0.0,evanworley,0,0
755298,jquery,1075,1355675872,,1355677859,33,,30,1,0,1,52,23351,4,0,0,0.0,gibson042,68,0.04411764705882353
667384,jquery,1066,1355126292,,1355628035,8362,,30,5,0,19,55,23084,724,0,0,0.0,gibson042,66,0.045454545454545456
667368,jquery,1063,1354998607,,1355495858,8287,,30,7,2,17,55,23113,408,0,0,0.0,gibson042,64,0.046875
496522,jquery,1036,1353278344,,1355409930,35526,,27,5,0,8,92,23578,177,0,0,0.0,orkel,48,0.020833333333333332
667382,jquery,1074,1355358023,,1355408063,834,,30,1,2,2,56,23320,10,0,0,0.0,gibson042,67,0.04477611940298507
667383,jquery,1071,1355197247,,1355407702,3507,,30,1,0,1,55,23258,26,0,0,0.0,scottgonzalez,7,0.2857142857142857
454183,jquery,947,1349441083,,1355407701,99383,,4,2,0,2,94,22974,32,0,0,0.0,orkel,38,0.02631578947368421
667386,jquery,1072,1355313444,,1355324506,184,,30,2,0,2,53,23320,9,0,0,0.0,Ralt,0,0
663456,jquery,1054,1354646511,,1355287886,10689,,30,5,0,11,65,23207,499,0,0,0.0,orkel,51,0.0196078431372549
667389,jquery,1068,1355170506,,1355283472,1882,,30,1,0,2,55,23214,46,0,0,0.0,PaulBRamos,5,0.0
667373,jquery,1050,1354396674,,1355279958,14721,,29,4,0,5,70,23262,39,0,0,0.0,bsorbo,0,0
496125,jquery,1034,1353263931,,1355278014,33568,,27,3,0,3,93,23529,108,0,0,0.0,orkel,47,0.02127659574468085
667390,jquery,1067,1355145519,,1355248750,1720,,30,2,0,7,55,23222,134,0,0,0.0,mikesherov,84,0.023809523809523808
667387,jquery,1070,1355195556,,1355197353,29,,30,1,0,1,54,23222,5,0,0,0.0,scottgonzalez,6,0.3333333333333333
667391,jquery,1065,1355125707,,1355187507,1030,,30,1,0,3,55,23084,8,0,0,0.0,orkel,52,0.019230769230769232
667388,jquery,1069,1355171410,,1355186882,257,,30,1,0,1,55,23214,5,0,0,0.0,Krinkle,22,0.045454545454545456
667374,jquery,1062,1354993220,,1355076714,1391,,30,1,0,2,55,23113,59,0,0,0.0,dmethvin,40,0.275
666484,jquery,1043,1353873091,,1354816719,15727,,28,1,0,8,80,23777,36,0,0,0.0,Krinkle,19,0.05263157894736842
667376,jquery,1059,1354759874,,1354761822,32,,31,1,0,1,62,23207,0,0,0,0.0,gibson042,63,0.047619047619047616
667377,jquery,1057,1354703098,,1354722320,320,,31,1,0,1,64,23179,2,0,0,0.0,abody,0,0
667378,jquery,1056,1354686619,,1354687966,22,,31,1,0,2,63,23182,175,0,0,0.0,gibson042,62,0.04838709677419355
349781,jquery,920,1346635268,,1354672240,133889,,3,6,8,4,100,22909,54,0,0,0.0,rvagg,0,0
634526,jquery,1052,1354493762,,1354671229,2957,,29,2,0,4,68,23155,108,0,0,0.0,PaulBRamos,3,0.0
484025,jquery,1030,1353112674,,1354669259,25943,,26,3,7,3,89,23529,42,0,0,0.0,maranomynet,0,0
461964,jquery,1028,1352819322,,1354668895,30826,,25,1,4,0,75,23529,0,0,0,0.0,eeroan,0,0
661867,jquery,1053,1354641916,,1354668500,443,,30,1,0,1,65,23150,0,0,0,0.0,PaulBRamos,4,0.0
667379,jquery,1055,1354663169,,1354663606,7,,30,1,0,1,65,23150,34,0,0,0.0,buu700,0,0
667380,jquery,1049,1354302961,,1354304159,19,,28,1,0,1,74,23262,5,0,0,0.0,angryziber,0,0
605000,jquery,1048,1354276802,,1354282066,87,,28,1,0,1,75,23262,2,0,0,0.0,tarruda,0,0
666487,jquery,1044,1353887964,,1354066622,2977,,28,2,0,4,80,23781,49,0,0,0.0,orkel,50,0.02
666486,jquery,1045,1353894103,1353974501,1353974501,1339,1339,28,3,0,6,80,23777,215,0,11,0.0,jaubourg,2,0.0
666485,jquery,1046,1353914779,1353948375,1353948375,559,559,28,1,0,12,80,23777,220,0,44,0.0,gibson042,60,0.03333333333333333
666488,jquery,1042,1353865979,,1353871861,98,,28,1,0,1,81,23751,2,0,0,0.0,Krinkle,18,0.05555555555555555
666489,jquery,1041,1353813456,,1353863280,830,,28,2,0,6,81,23776,629,0,0,0.0,gibson042,59,0.03389830508474576
666492,jquery,1038,1353444802,,1353691046,4104,,28,1,0,1,90,23694,32,0,0,0.0,orkel,49,0.02040816326530612
666490,jquery,1040,1353573661,,1353574031,6,,28,1,0,1,88,23667,1,0,0,0.0,arjun024,0,0
666491,jquery,1039,1353536375,,1353548888,208,,28,1,0,1,89,23667,2,0,0,0.0,Krinkle,17,0.058823529411764705
212831,jquery,864,1342553675,,1353333258,179599,,15,8,11,4,99,22566,399,0,0,0.0,gibson042,42,0.047619047619047616
494615,jquery,1032,1353181238,,1353289076,1797,,26,1,0,0,91,23529,0,0,0,0.0,Krinkle,16,0.0625
496348,jquery,1035,1353272106,,1353288371,271,,27,2,7,0,92,23578,0,0,0,0.0,aFarkas,0,0
14268,jquery,886,1344451131,,1353265286,146842,,13,76,4,170,100,22708,4698,0,64,0.0,elijahmanor,2,0.0
494040,jquery,1031,1353159902,,1353178516,310,,26,9,0,11,89,23529,206,0,4,0.0,jguang,0,0
479404,jquery,1029,1352890566,,1352944428,897,,25,1,0,1,75,23529,2,0,0,0.0,jiahut,0,0
461102,jquery,1026,1352425952,,1352643069,3618,,25,1,0,1,73,23548,4,0,0,0.0,knightli,0,0
454772,jquery,1023,1352347025,,1352394671,794,,23,1,3,0,73,23578,0,0,0,0.0,PaulBRamos,0,0
454576,jquery,1020,1352235770,,1352384070,2471,,23,1,0,0,72,23707,0,0,0,0.0,gibson042,57,0.03508771929824561
454393,jquery,1019,1352178813,,1352341840,2717,,23,1,4,0,71,23688,0,0,0,0.0,lukemelia,0,0
454769,jquery,1018,1352066716,,1352334354,4460,,23,1,0,0,70,23647,0,0,0,0.0,gnarf37,44,0.09090909090909091
454727,jquery,1021,1352326476,,1352334352,131,,23,1,1,0,72,23707,0,0,0,0.0,chadparry,1,0.0
454765,jquery,1022,1352328995,,1352334352,89,,23,1,0,0,72,23707,0,0,0,0.0,gnarf37,45,0.08888888888888889
454523,jquery,1015,1351875480,,1352223547,5801,,23,3,0,0,69,23647,0,0,0,0.0,chadparry,0,0
666493,jquery,1017,1351999077,,1352150666,2526,,23,2,0,4,70,23647,140,0,0,0.0,gibson042,56,0.03571428571428571
