pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
815015,hibernate-orm,446,1358168147,,1358195877,462,,20,2,0,10,37,215275,90,65,0,1007.344094762513,665,lukasz-antoniak,44,0.5909090909090909,1
815012,hibernate-orm,439,1357236941,1357246418,1357246418,157,157,20,1,0,13,33,234366,516,0,22,944.1045202802454,665,brmeyer,9,0.1111111111111111,2
771831,hibernate-orm,435,1356804836,,1356805474,10,,19,2,0,2,31,215126,4,0,0,1004.5601182562777,664,nshestakov,2,0.0,0
769009,hibernate-orm,433,1356715258,,1356716677,23,,19,1,0,1,30,215126,7,0,0,1004.5601182562777,664,nshestakov,0,0,0
815004,hibernate-orm,432,1356354283,,1356484473,2169,,19,1,0,3,31,215105,3,80,0,1004.3653099649008,663,lukasz-antoniak,42,0.6190476190476191,1
815005,hibernate-orm,431,1356035569,,1356122276,1445,,20,2,0,7,35,233643,132,1440,0,947.3641410185625,662,brmeyer,8,0.125,2
757848,hibernate-orm,429,1355763791,,1357821953,34302,,21,1,0,1,38,214899,19,0,0,1003.1456637769371,661,elbeyati,0,0,0
745434,hibernate-orm,423,1355334893,,1355772607,7295,,22,2,0,32,31,214712,459,0,0,1004.075226349715,658,gbadner,34,0.20588235294117646,0
744774,hibernate-orm,422,1355323267,,1355323661,6,,22,1,0,1,31,214712,0,0,0,1004.075226349715,658,Kamii,3,0.0,5
744326,hibernate-orm,421,1355315659,,1355323274,126,,22,1,0,2,31,214712,4,0,0,1004.075226349715,658,Kamii,2,0.0,5
743884,hibernate-orm,420,1355304739,,1355323320,309,,22,1,0,1,31,214712,4,0,0,1004.075226349715,658,Kamii,1,0.0,5
757981,hibernate-orm,419,1355249074,,1355766572,8624,,22,7,0,38,32,214675,1069,109,0,1003.9734482357052,657,brmeyer,7,0.14285714285714285,2
815002,hibernate-orm,418,1355237545,,1355261447,398,,22,1,0,6,33,208302,68,131,0,1030.3501646647655,657,dustinschultz,1,0.0,0
624023,hibernate-orm,414,1354451572,,1354896683,7418,,20,1,0,4,45,214626,16,0,0,1003.5037693476095,651,Kamii,0,0,5
670785,hibernate-orm,413,1354117951,,1354696185,9637,,19,2,0,6,50,214599,35,43,0,1003.6300262349778,651,lukasz-antoniak,39,0.6666666666666666,1
815000,hibernate-orm,412,1354016471,,1354016532,1,,19,250,0,1224,50,208261,23476,25364,0,1030.130461296162,650,barney2k7,1,0.0,0
722719,hibernate-orm,411,1354016359,,1354894925,14642,,19,1,0,1,50,214619,6,0,0,1003.6716227361045,650,barney2k7,0,0,0
815001,hibernate-orm,410,1353946939,,1353970749,396,,18,1,0,1,51,208255,8,0,0,1030.1505366017623,650,SergeyVasilyev,0,0,0
529554,hibernate-orm,409,1353505444,,1353580164,1245,,19,4,0,4,55,214600,12,54,0,1003.0848089468781,650,csaboka,0,0,0
486276,hibernate-orm,408,1352996311,,1354897441,31685,,18,1,0,0,57,214412,0,0,0,1002.9755797250155,650,ShawnClowater,10,0.0,2
458885,hibernate-orm,406,1352392132,1352393811,1352393811,27,27,18,1,0,5,65,214343,2,190,1,999.0249273360921,648,neoasket,1,0.0,0
458409,hibernate-orm,405,1352386551,,1352392368,96,,17,2,0,0,65,207951,0,0,0,1025.3088467956393,648,neoasket,0,0,0
529544,hibernate-orm,404,1351663607,,1354899979,53939,,17,8,0,29,65,207247,1690,0,0,1027.035373250276,647,bvarner,4,0.0,1
529555,hibernate-orm,402,1351506259,,1351579159,1215,,16,1,0,1,68,212544,0,0,0,999.3601324902138,647,whitingjr,1,0.0,1
529556,hibernate-orm,401,1351502574,,1351610229,1794,,16,3,0,3,68,212544,34,0,0,999.3601324902138,647,reindyr,0,0,0
529557,hibernate-orm,400,1351267042,,1351615913,5754,,15,2,0,12,61,212499,166,182,0,999.5529390726545,647,brmeyer,6,0.16666666666666666,2
529559,hibernate-orm,399,1351189136,,1351267352,1303,,15,1,0,1,56,212473,2,0,0,999.068116890146,647,zroubalik,2,0.5,0
529560,hibernate-orm,398,1350477127,,1350580353,1720,,13,3,0,3,51,212497,42,0,0,990.955166425879,647,Sanne,21,0.5238095238095238,37
529561,hibernate-orm,397,1350421148,,1351606752,19700,,13,64,0,270,47,212497,3820,7628,0,990.955166425879,647,ShawnClowater,8,0.0,2
529562,hibernate-orm,396,1350270087,,1350920244,10835,,13,1,0,2,46,212497,6,109,0,990.955166425879,647,bturner,1,0.0,0
529563,hibernate-orm,395,1350268532,,1350920252,10862,,13,1,0,2,45,212497,1,85,0,990.955166425879,647,bturner,0,0,0
529564,hibernate-orm,394,1349977838,,1351167325,19824,,13,1,0,1,39,207204,0,45,0,1012.837590007915,647,tdziurko,1,1.0,12
529566,hibernate-orm,393,1349932454,1349944598,1349944598,202,202,13,3,0,4,38,167430,9,102,0,1098.6740727468195,646,tdziurko,0,0,12
426904,hibernate-orm,391,1348164616,,1348682293,8627,,12,1,0,0,53,212354,0,0,0,990.285089991241,639,SoulKeeper,0,0,0
410958,hibernate-orm,390,1347661541,,1348127835,7771,,11,1,0,0,58,212375,0,0,0,989.5091230135373,638,ShawnClowater,7,0.0,2
407291,hibernate-orm,389,1347609919,,1348127043,8618,,9,1,0,0,59,212375,0,0,0,989.5091230135373,638,isopov,0,0,0
373964,hibernate-orm,388,1347512577,,1347560373,796,,9,1,4,2,60,212356,11,28,1,989.6117839853831,637,gbadner,33,0.21212121212121213,0
355513,hibernate-orm,387,1346854528,,1346861544,116,,9,1,0,0,74,212310,0,0,0,984.6262540624558,636,brmeyer,5,0.2,1
355244,hibernate-orm,386,1346847255,,1346859875,210,,9,1,0,0,74,212317,0,0,0,984.593791359147,636,whitingjr,0,0,1
354689,hibernate-orm,385,1346830056,,1346832418,39,,9,2,0,0,73,212317,0,0,0,984.593791359147,636,gbadner,32,0.21875,0
353870,hibernate-orm,384,1346791452,,1346858345,1114,,9,1,0,0,72,212241,0,0,0,984.0605726509016,636,brmeyer,4,0.25,1
355921,hibernate-orm,383,1346333623,,1346864398,8846,,10,4,0,0,69,211898,0,0,0,983.260814165306,635,brmeyer,3,0.3333333333333333,1
342920,hibernate-orm,382,1346270333,1346288778,1346288778,307,307,10,1,0,1,67,211898,0,76,0,983.3551991996148,634,brmeyer,2,0.0,1
342905,hibernate-orm,381,1346269804,,1346269884,1,,10,5,0,0,67,211898,0,0,0,983.3551991996148,634,brmeyer,1,0.0,1
342885,hibernate-orm,380,1346268830,,1346865566,9945,,10,1,0,0,67,211898,0,0,0,983.3551991996148,634,jhardin,0,0,0
266623,hibernate-orm,379,1345840684,,1346820833,16335,,11,1,0,0,66,212151,0,0,0,982.196642957139,633,dustinschultz,0,0,0
264219,hibernate-orm,377,1345726622,1345730753,1345730753,68,68,13,38,0,216,68,226460,6849,4668,0,929.5902146074362,633,stliu,35,0.22857142857142856,19
258484,hibernate-orm,376,1345594621,,1348057992,41056,,12,1,0,0,72,212298,0,0,0,979.5381963089619,632,sdumitriu,0,0,15
252505,hibernate-orm,375,1345300245,,1346820067,25330,,13,1,0,0,77,206662,0,0,0,1003.1258770359331,630,nrodrigues,2,0.0,0
104109,hibernate-orm,374,1344704885,,1344905006,3335,,14,1,0,0,72,206558,0,0,0,1003.3453073712952,628,Sanne,20,0.55,36
354461,hibernate-orm,373,1344566301,,1346820790,37574,,14,2,0,0,68,206548,0,0,0,1001.7138873288534,628,matpimenta,1,0.0,0
529567,hibernate-orm,371,1344423332,,1344424558,20,,15,1,0,1,66,211664,2,0,0,981.4753571698541,626,steinim,0,0,4
12835,hibernate-orm,370,1344413714,,1344431633,298,,15,1,0,4,65,206497,61,119,0,1001.6804118219635,626,stliu,34,0.23529411764705882,19
12831,hibernate-orm,369,1344413598,,1344413651,0,,15,25,0,141,65,211664,2100,2701,14,981.4753571698541,626,stliu,33,0.24242424242424243,19
12146,hibernate-orm,368,1344386236,,1346825208,40649,,15,1,0,8,63,206497,27,240,0,1001.6804118219635,626,Janario,2,0.0,1
8998,hibernate-orm,367,1344302409,,1344312205,163,,15,2,0,18,62,206128,436,659,2,998.6125126135216,625,Janario,1,0.0,1
12794,hibernate-orm,366,1344136866,,1344412908,4600,,15,2,0,6,60,206120,70,301,0,998.1273044828255,622,matpimenta,0,0,0
227755,hibernate-orm,365,1343828838,,1343878843,833,,15,1,0,4,69,211266,57,73,0,976.148552062329,619,edalquist,14,0.35714285714285715,16
13449,hibernate-orm,364,1343299454,,1344433010,18892,,14,1,0,3,68,205950,0,95,0,996.275795095897,615,mjiderhamn,2,0.0,2
235223,hibernate-orm,363,1343271497,,1344221473,15832,,14,1,0,2,68,211266,2,53,0,976.148552062329,615,aparra,0,0,14
220348,hibernate-orm,360,1342895265,,1344228052,22213,,14,1,0,8,56,211108,0,108,0,974.9891051026015,612,tsabirgaliev,0,0,3
219391,hibernate-orm,359,1342815877,,1352775354,165931,,14,2,2,2,53,211108,40,0,0,974.9891051026015,612,shilobar,0,0,0
218007,hibernate-orm,358,1342766197,,1344231372,24419,,15,2,0,3,47,211108,3,120,0,974.9891051026015,611,pb00068,6,0.0,0
215583,hibernate-orm,357,1342661415,,1344222075,26011,,15,1,0,2,40,211108,18,52,0,974.9891051026015,610,damienhollis,0,0,0
215229,hibernate-orm,356,1342643090,,1346826013,69715,,15,1,0,0,40,211266,0,0,0,976.148552062329,609,stalep,0,0,6
9268,hibernate-orm,355,1342038482,,1344316104,37960,,14,7,0,502,39,211108,21926,1950,0,974.9891051026015,601,Janario,0,0,1
192615,hibernate-orm,354,1341584183,1341925783,1341925783,5693,5693,14,1,0,2,34,205508,42,0,0,993.4698405901473,598,edalquist,13,0.3076923076923077,15
191536,hibernate-orm,353,1341535905,,1341576826,682,,14,1,0,0,34,205508,0,0,0,993.4698405901473,598,edalquist,12,0.3333333333333333,15
153195,hibernate-orm,351,1339257016,,1339397066,2334,,13,1,0,0,36,167430,0,0,0,1098.6740727468195,570,marschall,1,0.0,7
153197,hibernate-orm,350,1339257014,,1341930495,44558,,13,1,0,0,36,205284,0,0,0,992.6443366263323,570,marschall,0,0,7
149095,hibernate-orm,349,1338981197,,1346830333,130818,,13,2,0,0,43,207069,0,0,0,974.1342257894712,568,pb00068,5,0.0,0
147776,hibernate-orm,348,1338900719,,1346829643,132148,,13,1,0,0,42,207028,0,0,0,974.0808006646445,566,pb00068,4,0.0,0
42790,hibernate-orm,347,1338894503,,1338960991,1108,,13,1,3,0,42,207028,0,0,0,974.0808006646445,566,pb00068,3,0.0,0
146169,hibernate-orm,345,1338793183,1338884501,1338884501,1521,1521,12,1,0,1,41,207028,0,0,0,974.0808006646445,565,mneisen,1,0.0,0
146165,hibernate-orm,344,1338793058,,1338884679,1527,,12,1,0,1,41,207028,0,0,0,974.0808006646445,565,mneisen,0,0,0
138856,hibernate-orm,342,1338217474,,1338390891,2890,,12,1,0,0,49,206654,0,0,0,975.1758978776119,558,ShawnClowater,5,0.0,2
