pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_1000_lines,watchers,requester,prev_pullreqs,requester_succ_rate,followers
406711,xpath,43,1347598710,,1347691499,1546,,1,2,2,3,0,353,4,0,0,1532.5779036827196,65,jarl-dk,0,0,0
75938,xpath,39,1328466740,1333316434,1333316434,80888,80888,3,1,0,3,12,356,9,19,1,1544.9438202247193,57,excepttheweasel,0,0,3
508813,xpath,38,1327485124,,1327507408,371,,3,0,0,0,21,356,0,0,0,1544.9438202247193,56,zeph,0,0,7
508804,xpath,37,1326407947,1326408165,1326408165,3,3,4,1,0,1,23,356,0,0,0,1544.9438202247193,55,joliss,0,0,17
508814,xpath,36,1326076230,1326088780,1326088780,209,209,3,0,0,0,30,356,0,0,0,1544.9438202247193,55,kou,0,0,52
228304,xpath,35,1325315927,,1343900933,309810,,2,2,5,3,100,390,4,3,0,1461.5384615384614,55,stefanoverna,0,0,16
508802,xpath,34,1324270517,,1324291660,352,,2,1,3,3,100,390,2,1,0,1461.5384615384614,55,rhunter,0,0,6
75936,xpath,33,1320939778,,1333316393,206336,,3,1,3,3,10,390,12,1,0,1461.5384615384614,55,teamon,0,0,30
228387,xpath,31,1319386231,1343903189,1343903189,408615,408615,3,2,4,7,0,390,30,17,3,1400.0,55,paneq,0,0,19
508798,xpath,29,1316529556,1316775059,1316775059,4091,4091,2,1,0,3,0,430,2,9,0,1267.4418604651164,55,sbleon,0,0,5
508815,xpath,28,1313903903,1313911941,1313911941,133,133,1,0,0,0,77,430,0,0,0,1267.4418604651164,54,bowsersenior,0,0,14
508794,xpath,27,1313689626,1313728396,1313728396,646,646,1,1,1,3,75,430,2,1,0,1265.1162790697674,54,wapcaplet,2,1.0,0
508795,xpath,26,1313688786,1320312208,1320312208,110330,110330,1,3,2,5,75,430,0,33,0,1265.1162790697674,54,wapcaplet,1,1.0,0
508796,xpath,25,1312898128,,1312898268,2,,0,1,1,4,100,430,2,12,0,1265.1162790697674,54,dirksierd,0,0,1
508800,xpath,24,1312470503,,1317042834,76205,,0,1,6,5,100,430,17,3,0,1265.1162790697674,54,pezra,0,0,9
508790,xpath,20,1305731891,,1309354648,60379,,1,1,4,3,33,430,2,1,0,1265.1162790697674,54,phillipkoebbe,0,0,0
508803,xpath,17,1300069156,1303034242,1303034242,49478,49478,2,1,2,3,100,427,4,12,0,1215.456674473068,54,javierv,0,0,0
508784,xpath,16,1299685308,,1316775132,284890,,2,1,1,3,100,427,2,3,0,1215.456674473068,54,wgibbs,0,0,21
508786,xpath,15,1293378178,1294563566,1294563566,19756,19756,4,2,0,2,0,426,1,5,5,1206.5727699530516,53,piotrj,0,0,7
508787,xpath,14,1290112077,1291992290,1291992290,31336,31336,3,2,1,4,58,427,5,2,22,1210.7728337236533,52,dnd,1,1.0,1
508781,xpath,13,1290109138,1290110384,1290139184,500,20,3,1,1,3,58,427,4,6,13,1201.4051522248244,52,dnd,0,0,1
508782,xpath,11,1289576068,,1312218590,377435,,3,2,1,5,58,427,1,93,0,1201.4051522248244,52,porras,0,0,61
508792,xpath,9,1288953344,1289225908,1289225908,4542,4542,2,3,0,5,13,422,8,6,18,1177.7251184834124,52,phaza,1,0.0,7
508808,xpath,8,1288940391,,1289037833,1624,,2,1,1,4,13,422,8,6,0,1177.7251184834124,52,phaza,0,0,7
508783,xpath,7,1288697169,1289226877,1289226877,8828,8828,2,1,0,2,0,422,0,17,13,1177.7251184834124,52,fidothe,0,0,28
508810,xpath,5,1288552330,1289227026,1289227026,11244,11244,2,1,0,3,0,422,4,6,15,1177.7251184834124,52,jfirebaugh,2,0.5,13
508779,xpath,4,1288551926,1289227077,1289227077,11252,11252,2,1,0,3,0,422,2,9,15,1177.7251184834124,52,jfirebaugh,1,0.0,13
508821,xpath,3,1284766200,,1289227284,74291,,1,0,0,0,100,412,0,0,0,766.9902912621359,51,bernerdschaefer,0,0,35
508780,xpath,2,1283505540,,1285936056,40508,,1,1,2,2,12,412,3,0,0,766.9902912621359,50,bjornblomqvist,0,0,0
508812,xpath,1,1283372585,,1289256939,98012,,1,2,5,5,0,422,11,20,0,1177.7251184834124,50,jfirebaugh,0,0,13
