pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commit_comments,num_issue_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1734153,Netflix/curator,java,278,1370285939,1370285943,1370285943,0,0,github,false,false,2,1,0,0,0,0,0,0,1,1,1,0,0,25,398,6,0,2,5047.738693467337,160.80402010050253,467.33668341708545,905,Randgalt,97,0.9896907216494846,30,false,true
1734135,Netflix/curator,java,277,1370285710,1370285715,1370285715,0,0,github,false,false,2,2,0,0,0,0,0,0,2,2,0,0,2,26,398,0,0,5,5047.738693467337,160.80402010050253,467.33668341708545,905,Randgalt,96,0.9895833333333334,30,false,true
1536640,Netflix/curator,java,276,1369859008,1369859014,1369859014,0,0,github,false,false,2,1,0,0,0,0,15,0,2,17,17,0,0,33,199,280,1619,2,5050.251256281407,160.80402010050253,467.33668341708545,904,Randgalt,95,0.9894736842105263,30,false,true
1391971,Netflix/curator,java,274,1366415420,,1366828091,6877,,unknown,false,false,2,1,0,0,0,1,0,0,2,2,2,0,0,67,15672,9,30,0,838.1189382337928,16.590096988259315,43.389484430832056,903,olegshaldybin,0,0,15,false,false
1387224,Netflix/curator,java,273,1366313912,,1366664328,5840,,unknown,false,false,2,2,0,0,0,1,0,0,1,1,1,0,0,67,15672,16,0,0,838.1189382337928,16.590096988259315,43.389484430832056,903,julio-lopez,0,0,1,false,false
1382613,Netflix/curator,java,272,1366227633,,1366828106,10007,,unknown,false,false,2,2,0,0,0,1,1,0,3,4,4,0,0,67,15672,155,81,0,838.1189382337928,16.590096988259315,43.389484430832056,903,cheddar,0,0,0,false,false
1286266,Netflix/curator,java,262,1363886677,1363886693,1363886693,0,0,github,false,false,3,10,0,0,0,0,0,0,11,11,9,0,2,69,15678,321,30,32,836.2673810435004,16.51996428115831,43.309095547901514,900,Randgalt,94,0.9893617021276596,29,false,true
1288706,Netflix/curator,java,261,1362616295,,1364333401,28618,,unknown,false,false,3,4,0,3,3,2,0,0,1,1,1,0,0,73,15678,51,0,0,836.2673810435004,16.51996428115831,43.309095547901514,899,trun,0,0,3,false,false
1221757,Netflix/curator,java,260,1362429173,1362429178,1362429178,0,0,github,false,false,3,10,0,0,0,0,0,0,6,6,5,0,1,75,15666,64,56,185,836.7802885229158,16.53261840929401,43.34226988382484,899,Randgalt,93,0.989247311827957,29,false,true
1210803,Netflix/curator,java,258,1362150425,1362233022,1362233022,1376,1376,github,false,false,3,1,0,2,2,2,0,0,1,1,1,0,0,75,15666,4,0,17,836.7802885229158,16.53261840929401,43.34226988382484,899,wsorenson,0,0,4,false,false
