pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
8264163,leapcode/soledad,python,229,1435838361,1435846407,1435846407,134,134,github,false,false,6,5,5,0,0,0,0,0,0,0,6,6,6,0,0,0,7186,13,123,14,9,664.3473420539939,43.97439465627609,101.02978012802672,19,andrejb,leap-code-o-matic,leap-code-o-matic,123,0.7317073170731707,3,false,false,false,0.04,7,6,5,0,8,12,19,0,1,-1,-1,false,false
7896989,leapcode/soledad,python,227,1433773985,1433774090,1433774090,1,1,github,false,false,5,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7138,0,0,4,4,668.8147940599608,44.270103670495935,101.70916223031662,19,ivanalejandro0,leap-code-o-matic,leap-code-o-matic,6,0.8333333333333334,4,false,false,false,0.19047619047619047,6,6,6,0,4,1,7,7,0,-1,-1,false,false
7845884,leapcode/soledad,python,226,1433424567,,1433745859,5354,,unknown,false,false,5,2,2,0,3,2,5,3,0,0,1,1,1,0,0,0,7138,22,0,4,4,668.8147940599608,44.270103670495935,101.70916223031662,19,parmegv,parmegv,,0,0,3,false,false,false,0.2222222222222222,6,23,6,0,0,0,0,0,0,467,-1,false,false
7807037,leapcode/soledad,python,225,1433239612,1433355986,1433355986,1939,1939,commits_in_master,false,false,5,8,8,0,0,1,1,0,1,0,1,2,1,0,1,0,7136,48,0,9,9,669.0022421524664,44.28251121076234,101.73766816143498,19,andrejb,leap-code-o-matic,leap-code-o-matic,121,0.7355371900826446,3,false,false,false,0.5625,6,7,6,0,9,16,12,0,1,-1,-1,false,false
7796021,leapcode/soledad,python,224,1433178866,1433179561,1433179561,11,11,commits_in_master,false,false,5,1,1,0,0,0,0,0,0,0,3,3,0,0,3,0,7136,0,0,2,2,669.0022421524664,44.28251121076234,101.73766816143498,19,andrejb,leap-code-o-matic,leap-code-o-matic,120,0.7333333333333333,3,false,false,false,0.0625,6,4,6,0,9,15,12,0,1,-1,-1,false,false
7725463,leapcode/soledad,python,223,1432740027,1433867188,1433867188,18786,18786,commits_in_master,false,false,5,4,2,0,4,0,4,3,0,0,2,2,0,0,2,0,7136,0,0,3,3,669.0022421524664,44.28251121076234,101.73766816143498,18,andrejb,leap-code-o-matic,leap-code-o-matic,119,0.7310924369747899,3,false,false,false,0.25,6,7,8,0,6,12,12,0,1,1197,-1,false,false
7710031,leapcode/soledad,python,222,1432665097,1432719832,1432719832,912,912,commits_in_master,false,false,5,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,7186,464,0,7,7,664.3473420539939,43.97439465627609,101.02978012802672,18,meskio,leap-code-o-matic,leap-code-o-matic,2,0.5,30,false,true,false,0.5833333333333334,6,14,8,0,6,4,8,1,0,-1,-1,false,false
7700944,leapcode/soledad,python,221,1432605403,1432710900,1432710900,1758,1758,commits_in_master,false,false,5,18,4,53,9,0,62,3,1,0,8,9,6,0,3,0,7185,557,0,22,12,661.6562282533055,43.98051496172582,101.04384133611691,18,kalikaneko,meskio,meskio,64,0.84375,13,false,false,true,0.16666666666666666,6,3,11,0,9,1,9,8,3,0,-1,false,false
7669638,leapcode/soledad,python,220,1432326144,1432658251,1432658251,5535,5535,commits_in_master,false,false,4,9,6,5,0,0,5,2,0,0,9,9,8,0,1,0,7536,5,88,1,1,630.8386411889597,41.932059447983015,96.33757961783441,18,shyba,leap-code-o-matic,leap-code-o-matic,0,0,24,false,false,false,0.0,5,40,9,0,0,0,0,3,0,5410,-1,false,false
7604457,leapcode/soledad,python,219,1432023082,1432137103,1432137103,1900,1900,commit_sha_in_comments,false,false,4,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,7536,2,0,5,5,630.8386411889597,41.932059447983015,96.33757961783441,18,meskio,meskio,meskio,1,0.0,30,false,true,false,0.5555555555555556,5,41,9,0,4,2,0,0,0,-1,-1,false,false
7618655,leapcode/soledad,python,217,1431608647,1432086222,1432086222,7959,7959,github,false,false,3,1,1,0,1,1,2,2,0,0,1,1,0,0,1,0,7536,0,0,2,2,630.8386411889597,41.932059447983015,96.33757961783441,17,andrejb,leap-code-o-matic,leap-code-o-matic,117,0.7350427350427351,3,false,false,false,0.25,4,40,9,0,4,10,0,0,1,311,-1,false,false
7445746,leapcode/soledad,python,216,1431011855,1432577996,1432577996,26102,26102,commits_in_master,false,false,3,36,13,7,5,1,13,3,11,1,12,24,14,0,8,0,7536,10419,0,32,16,630.8386411889597,41.932059447983015,96.33757961783441,17,andrejb,leap-code-o-matic,leap-code-o-matic,116,0.7327586206896551,3,false,false,false,0.0,4,3,8,0,4,9,0,0,1,6394,-1,false,false
7431267,leapcode/soledad,python,215,1430937973,1432741463,1432741463,30058,30058,commits_in_master,false,false,3,2,2,7,0,0,7,1,2,0,8,10,6,0,4,0,7536,100,164,22,16,630.8386411889597,41.932059447983015,96.33757961783441,17,ivanalejandro0,leap-code-o-matic,leap-code-o-matic,5,0.8,4,false,false,false,0.16666666666666666,4,34,8,0,1,0,0,3,0,7,-1,false,false
7312233,leapcode/soledad,python,214,1430235323,1430324056,1430324056,1478,1478,commits_in_master,false,false,2,8,8,0,1,3,4,1,0,0,3,3,3,0,0,0,7537,110,0,18,14,630.7549422847287,41.92649595329707,96.32479766485338,17,andrejb,leap-code-o-matic,leap-code-o-matic,115,0.7304347826086957,3,false,false,false,2.25,3,2,7,0,3,8,0,0,0,496,-1,false,false
7189527,leapcode/soledad,python,213,1429550415,,1430325155,12912,,unknown,false,false,2,1,1,0,3,0,3,3,0,0,1,1,1,0,0,0,7543,2,0,12,12,630.253214901233,41.89314596314464,96.24817711785762,17,rafaelzlisboa,rafaelzlisboa,,0,0,21,false,false,false,2.0,3,16,8,0,0,0,0,0,0,768,-1,false,false
7031748,leapcode/soledad,python,212,1428594013,,1428622500,474,,unknown,false,false,2,4,4,0,0,0,0,0,2,4,3,9,2,0,5,0,6059,13,0,1,1,841.7230566100017,54.29938933817461,121.63723386697475,17,andrejb,leap-code-o-matic,,114,0.7368421052631579,3,false,false,false,0.0,3,1,8,0,4,7,0,0,0,-1,-1,false,false
7029454,leapcode/soledad,python,211,1428585862,1428590722,1428590722,81,81,commits_in_master,false,false,2,1,1,0,0,0,0,0,2,0,2,4,2,0,2,0,7550,13,0,0,0,629.6688741721854,41.85430463576159,96.158940397351,17,andrejb,leap-code-o-matic,leap-code-o-matic,113,0.7345132743362832,3,false,false,false,0.0,3,47,8,0,4,6,0,0,0,-1,-1,false,false
6825970,leapcode/soledad,python,210,1427312129,1429890641,1429890641,43035,43035,commits_in_master,false,false,2,6,4,0,3,3,6,2,0,0,4,4,4,0,0,0,7550,256,0,17,12,629.6688741721854,41.85430463576159,96.158940397351,17,andrejb,leap-code-o-matic,leap-code-o-matic,112,0.7321428571428571,3,false,false,false,0.6666666666666666,3,4,8,0,2,6,0,0,0,1246,-1,false,false
6817445,leapcode/soledad,python,209,1427278905,,1429890700,43589,,unknown,false,true,2,1,1,0,3,0,3,3,0,0,2,2,2,0,0,0,7509,23,0,6,4,633.1069383406578,42.08283393261419,96.68397922493008,17,meskio,meskio,,0,0,30,false,true,false,0.6666666666666666,3,79,8,0,0,0,0,0,0,214,-1,false,false
6804894,leapcode/soledad,python,208,1427212118,1427293338,1427293338,1353,1353,commits_in_master,false,false,2,1,1,0,0,0,0,0,1,0,1,2,2,0,0,0,7509,57,0,0,0,633.1069383406578,42.08283393261419,96.68397922493008,17,andrejb,leap-code-o-matic,leap-code-o-matic,111,0.7297297297297297,3,false,false,false,0.0,3,42,7,0,2,5,0,0,0,-1,-1,false,false
