pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commits_open,num_pr_comments,num_issue_comments,num_commit_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,commits_to_hottest_file,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,closer,merger,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member,social_connection_tsay,hotness_vasilescu,team_size_vasilescu,description_complexity,workload,prior_interaction_issue_events,prior_interaction_issue_comments,prior_interaction_pr_events,prior_interaction_pr_comments,prior_interaction_commits,prior_interaction_commit_comments,first_response,ci_latency,ci_errors,ci_test_failures
7740665,jbosstools/jbosstools-vpe,java,314,1432815569,,1433389922,9572,,unknown,false,false,2,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,45152,4,0,2,2,109.03171509567683,5.359673990077958,3.8979447200566972,0,kmarmaliykov,kmarmaliykov,,132,0.803030303030303,1,false,true,false,0.18181818181818182,4,15,10,0,2,18,0,19,0,-1,-1,false,false
7738628,jbosstools/jbosstools-vpe,java,313,1432806922,,1433389960,9717,,unknown,false,false,2,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,45152,0,0,0,0,109.03171509567683,5.359673990077958,3.8979447200566972,0,kmarmaliykov,kmarmaliykov,,131,0.8091603053435115,1,false,true,false,0.0,4,13,9,0,2,17,0,18,0,-1,-1,false,false
7709814,jbosstools/jbosstools-vpe,java,312,1432664439,1433444277,1433444277,12997,12997,commits_in_master,false,false,2,2,2,0,2,0,2,2,0,0,12,12,11,0,1,0,45152,134,10,4,2,109.03171509567683,5.359673990077958,3.8979447200566972,0,kmarmaliykov,kmarmaliykov,kmarmaliykov,130,0.8076923076923077,1,false,true,false,0.0,4,31,8,0,2,16,0,17,0,12715,-1,false,false
7439226,jbosstools/jbosstools-vpe,java,310,1430985182,,1433389986,40080,,unknown,false,false,2,1,1,0,2,0,2,1,0,0,1,1,1,0,0,0,45152,13,0,4,4,109.03171509567683,5.359673990077958,3.8979447200566972,0,kmarmaliykov,kmarmaliykov,,129,0.813953488372093,1,false,true,false,0.3076923076923077,4,16,7,0,4,18,0,25,0,40080,-1,false,false
7094513,jbosstools/jbosstools-vpe,java,308,1429003312,1429005197,1429005197,31,31,commits_in_master,false,false,2,1,1,0,0,0,0,0,0,0,4,4,4,0,0,0,45148,19,5,3,3,108.50979002392133,5.3822982191902184,3.8982900682200765,0,kmarmaliykov,kmarmaliykov,kmarmaliykov,127,0.8188976377952756,1,false,true,false,0.2222222222222222,4,6,6,0,5,15,0,22,0,-1,-1,false,false
7075053,jbosstools/jbosstools-vpe,java,307,1428906279,1428906779,1428906779,8,8,merged_in_comments,false,false,2,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,45040,2,0,1,1,107.46003552397869,5.350799289520427,3.9076376554174064,0,kmarmaliykov,ibuziuk,ibuziuk,126,0.8174603174603174,1,false,true,false,0.1111111111111111,4,14,6,0,5,13,0,21,0,-1,-1,false,false
7054378,jbosstools/jbosstools-vpe,java,306,1428705618,1429002306,1429002306,4944,4944,commits_in_master,false,false,2,2,2,0,1,0,1,1,18,0,9,27,13,2,12,0,45040,748,185,4,3,107.46003552397869,5.350799289520427,3.9076376554174064,0,alexeykazakov,kmarmaliykov,kmarmaliykov,8,0.875,0,false,false,false,0.0,4,10,6,0,2,1,2,2,0,4,-1,false,false
7029592,jbosstools/jbosstools-vpe,java,305,1428586303,,1428705785,1991,,unknown,false,false,2,2,2,0,0,1,1,1,16,0,10,26,11,2,12,0,45040,368,86,4,3,107.46003552397869,5.350799289520427,3.9076376554174064,0,kmarmaliykov,alexeykazakov,,125,0.824,1,false,true,false,0.0,4,10,7,0,4,11,0,20,0,-1,-1,false,false
6852695,jbosstools/jbosstools-vpe,java,303,1427450570,1427463638,1427463638,217,217,commits_in_master,false,false,2,2,2,0,0,0,0,0,34,0,7,41,15,4,22,0,45030,38,2250,4,2,93.2711525649567,5.19653564290473,3.1312458361092603,0,kmarmaliykov,ibuziuk,ibuziuk,123,0.8292682926829268,1,false,true,false,0.0,4,4,6,0,3,8,0,19,0,-1,-1,false,false
6731152,jbosstools/jbosstools-vpe,java,302,1426757647,1427376099,1427376099,10307,10307,commits_in_master,false,false,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,45003,68,0,1,1,93.32711152589827,5.199653356442904,3.133124458369442,0,kmarmaliykov,kmarmaliykov,kmarmaliykov,122,0.8278688524590164,1,false,true,false,0.0,4,10,7,0,3,6,0,18,0,-1,-1,false,false
6687285,jbosstools/jbosstools-vpe,java,301,1426523810,,1427982706,24374,,unknown,false,true,2,6,6,0,2,0,2,2,27,305,20,352,168,11,181,0,45003,22921,0,3,2,93.32711152589827,5.199653356442904,3.133124458369442,0,kmarmaliykov,kmarmaliykov,,121,0.8347107438016529,1,false,true,false,0.0,4,4,7,0,3,5,0,17,0,2925,-1,false,false
6686824,jbosstools/jbosstools-vpe,java,300,1426521873,1427372001,1427372001,14168,14168,merged_in_comments,false,false,2,2,2,0,1,0,1,1,0,0,1,1,1,0,0,0,45003,110,0,0,0,93.32711152589827,5.199653356442904,3.133124458369442,0,kmarmaliykov,ibuziuk,ibuziuk,120,0.8333333333333334,1,false,true,false,0.0,4,10,7,0,3,4,0,17,0,14168,-1,false,false
6411076,jbosstools/jbosstools-vpe,java,298,1424802931,1424862543,1424862543,993,993,merged_in_comments,false,false,2,3,3,0,1,0,1,2,3,0,20,23,17,0,6,0,44722,580,0,2,1,93.91351012924287,5.232324135772104,3.152810697196011,0,kmarmaliykov,kmarmaliykov,kmarmaliykov,119,0.8319327731092437,1,false,true,false,0.0,3,23,6,0,1,6,4,15,0,191,-1,false,false
5993109,jbosstools/jbosstools-vpe,java,297,1422043913,,1428586372,109100,,unknown,false,true,2,2,1,4,1,0,5,3,15,0,8,23,9,2,12,0,44724,242,86,2,2,93.90931043734906,5.23209015293802,3.152669707539576,0,alexeykazakov,kmarmaliykov,,7,1.0,0,false,false,false,0.0,4,19,7,0,3,0,10,1,0,3711,-1,false,false
5488019,jbosstools/jbosstools-vpe,java,296,1418032135,1418036041,1418036041,65,65,github,false,false,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,44722,0,0,4,4,93.91351012924287,5.232324135772104,3.152810697196011,0,kmarmaliykov,kmarmaliykov,kmarmaliykov,118,0.8305084745762712,1,false,true,false,0.25,6,6,5,0,7,29,6,22,0,-1,-1,false,false
