pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_commit_comments,num_issue_comments,num_comments,num_participants,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1573510,realtalk403/realtalk,java,167,1370825205,,1370825211,0,,unknown,false,false,7,1,0,0,0,0,1,0,0,1,0,0,1,80,4688,0,0,0,277.3037542662116,22.610921501706486,34.556313993174065,0,taylorsw,35,0.2,0,false,true
1573305,realtalk403/realtalk,java,166,1370818249,1370823702,1370823702,90,90,commits_in_master,false,false,7,2,1,0,1,1,0,0,3,3,3,0,0,80,4696,3,7,54,278.3219761499148,22.572402044293014,35.98807495741056,0,colinkho,22,0.45454545454545453,0,false,true
1573093,realtalk403/realtalk,java,165,1370811686,1370811824,1370811824,2,2,commits_in_master,false,false,7,1,0,1,1,1,2,0,0,2,0,0,2,81,4687,0,0,0,278.8564113505441,22.61574567953915,36.05717943247279,0,blee92,20,0.3,0,false,true
1572867,realtalk403/realtalk,java,164,1370805400,1370813491,1370813491,134,134,commits_in_master,false,false,7,3,3,1,4,2,0,0,2,2,2,0,0,81,4691,30,0,39,278.61863142187167,22.596461308889364,36.02643359624814,0,joryrice,5,0.4,0,false,true
1572737,realtalk403/realtalk,java,163,1370802416,1370805811,1370805811,56,56,commits_in_master,false,false,7,3,0,1,1,1,0,0,1,1,1,0,0,81,4691,12,0,111,278.61863142187167,22.596461308889364,36.02643359624814,0,hazarij,16,0.125,0,false,true
1570971,realtalk403/realtalk,java,162,1370756037,1370795648,1370795648,660,660,commits_in_master,false,false,7,5,2,1,3,1,1,0,7,8,5,2,0,81,4611,158,0,129,283.4526133159835,22.988505747126435,36.65148557796574,0,CoryShiraishi,12,0.3333333333333333,0,false,true
1570333,realtalk403/realtalk,java,160,1370730197,1370730353,1370730353,2,2,commits_in_master,false,false,7,2,0,1,1,1,0,0,14,14,13,1,0,81,4611,152,0,185,283.4526133159835,22.988505747126435,36.65148557796574,0,hazarij,15,0.13333333333333333,0,false,true
1570220,realtalk403/realtalk,java,158,1370726422,1370728888,1370728888,41,41,commits_in_master,false,false,7,7,0,0,0,0,1,0,26,27,25,1,0,81,4412,1069,52,288,289.43789664551224,24.02538531278332,38.30462375339982,0,colinkho,21,0.47619047619047616,0,false,true
1569862,realtalk403/realtalk,java,157,1370716351,1370717533,1370717533,19,19,commits_in_master,false,false,7,1,0,1,1,2,12,0,6,18,18,0,0,81,4252,2217,0,194,300.32925682031987,24.929444967074318,39.74600188146755,0,taylorsw,34,0.20588235294117646,0,false,true
1729014,realtalk403/realtalk,java,156,1370228838,1370228847,1370228848,0,0,github,false,false,7,2,0,0,0,0,0,0,1,1,1,0,0,81,4251,0,1,15,300.1646671371442,24.935309338979064,39.75535168195719,0,colinkho,20,0.45,0,false,true
1728879,realtalk403/realtalk,java,155,1370226436,1370226644,1370226644,3,3,github,false,false,7,3,1,1,2,1,0,0,12,12,12,0,0,81,4229,193,16,209,301.48971388034994,25.06502719318988,39.96216599668952,0,colinkho,19,0.42105263157894735,0,false,true
1728085,realtalk403/realtalk,java,154,1370216716,1370216866,1370216866,2,2,github,false,false,7,5,1,1,2,1,0,0,8,8,7,1,0,81,4241,106,122,176,303.4661636406508,24.994105163876444,39.84909219523698,0,hazarij,14,0.07142857142857142,0,false,true
1728053,realtalk403/realtalk,java,153,1370216231,1370216301,1370216301,1,1,commits_in_master,false,false,7,4,1,0,1,1,0,0,8,8,7,1,0,81,4241,106,76,167,303.4661636406508,24.994105163876444,39.84909219523698,0,hazarij,13,0.07692307692307693,0,false,true
1728042,realtalk403/realtalk,java,152,1370216021,1370216092,1370216092,1,1,commits_in_master,false,false,7,3,0,0,0,0,0,0,8,8,7,1,0,81,4241,106,76,167,303.4661636406508,24.994105163876444,39.84909219523698,0,hazarij,12,0.08333333333333333,0,false,true
